 TESTING TRANPOSE TYPE 362514
 Hirata Reference =    2.664166     seconds
 Algorithm         Jeff           Speedup          Best
     463 Loop 435162      6.10437     0.43644     0.90405     2.94691
     464 Loop 436152      6.20435     0.42940     0.90405     2.94691
     465 Loop 534162      2.02808     1.31364     0.90405     2.94691
     466 Loop 634152      4.18433     0.63670     0.90405     2.94691
     467 Loop 536142      1.55212     1.71646     0.90405     2.94691
     468 Loop 635142      3.93225     0.67752     0.90405     2.94691
     469 Loop 453162      5.90039     0.45152     0.90405     2.94691
     470 Loop 463152      7.03650     0.37862     0.90405     2.94691
     471 Loop 543162      2.24817     1.18504     0.90405     2.94691
     472 Loop 643152      5.48035     0.48613     0.90405     2.94691
     473 Loop 563142      2.26013     1.17877     0.90405     2.94691
     474 Loop 653142      4.10022     0.64976     0.90405     2.94691
     475 Loop 456132      5.90442     0.45122     0.90405     2.94691
     476 Loop 465132      7.13245     0.37353     0.90405     2.94691
     477 Loop 546132      2.71619     0.98085     0.90405     2.94691
     478 Loop 645132      6.00037     0.44400     0.90405     2.94691
     479 Loop 564132      3.00415     0.88683     0.90405     2.94691
     480 Loop 654132      4.68823     0.56827     0.90405     2.94691
     481 Loop 234516      1.20410     2.21258     0.90405     2.94691
     482 Loop 234615      1.62415     1.64035     0.90405     2.94691
     483 Loop 235416      0.93616     2.84585     0.90405     2.94691
     484 Loop 236415      1.38806     1.91934     0.90405     2.94691
     485 Loop 235614      1.00415     2.65315     0.90405     2.94691
     486 Loop 236514      0.94006     2.83403     0.90405     2.94691
     487 Loop 243516      1.74817     1.52398     0.90405     2.94691
     488 Loop 243615      2.19617     1.21310     0.90405     2.94691
     489 Loop 253416      1.01611     2.62192     0.90405     2.94691
     490 Loop 263415      1.53613     1.73433     0.90405     2.94691
     491 Loop 253614      1.09607     2.43065     0.90405     2.94691
     492 Loop 263514      1.50818     1.76648     0.90405     2.94691
     493 Loop 245316      1.59607     1.66920     0.90405     2.94691
     494 Loop 246315      1.93213     1.37888     0.90405     2.94691
     495 Loop 254316      1.27209     2.09431     0.90405     2.94691
     496 Loop 264315      2.05212     1.29825     0.90405     2.94691
     497 Loop 256314      1.20007     2.22000     0.90405     2.94691
     498 Loop 265314      1.50806     1.76662     0.90405     2.94691
     499 Loop 245613      2.15613     1.23563     0.90405     2.94691
     500 Loop 246513      1.97205     1.35097     0.90405     2.94691
     501 Loop 254613      1.74011     1.53103     0.90405     2.94691
     502 Loop 264513      1.99622     1.33461     0.90405     2.94691
     503 Loop 256413      1.86804     1.42618     0.90405     2.94691
     504 Loop 265413      1.92822     1.38167     0.90405     2.94691
     505 Loop 324516      1.29211     2.06187     0.90405     2.94691
     506 Loop 324615      1.61609     1.64853     0.90405     2.94691
     507 Loop 325416      1.08008     2.46664     0.90405     2.94691
     508 Loop 326415      1.46411     1.81965     0.90405     2.94691
     509 Loop 325614      1.06396     2.50400     0.90405     2.94691
     510 Loop 326514      1.12000     2.37873     0.90405     2.94691
     511 Loop 423516      6.52441     0.40834     0.90405     2.94691
     512 Loop 423615      5.97632     0.44579     0.90405     2.94691
     513 Loop 523416      2.04810     1.30080     0.90405     2.94691
     514 Loop 623415      3.52417     0.75597     0.90405     2.94691
     515 Loop 523614      1.28809     2.06831     0.90405     2.94691
     516 Loop 623514      3.07227     0.86717     0.90405     2.94691
     517 Loop 425316      6.19238     0.43023     0.90405     2.94691
     518 Loop 426315      5.98438     0.44519     0.90405     2.94691
     519 Loop 524316      1.88416     1.41398     0.90405     2.94691
     520 Loop 624315      3.72424     0.71536     0.90405     2.94691
     521 Loop 526314      1.35608     1.96461     0.90405     2.94691
     522 Loop 625314      3.57227     0.74579     0.90405     2.94691
     523 Loop 425613      6.05237     0.44019     0.90405     2.94691
     524 Loop 426513      6.28430     0.42394     0.90405     2.94691
     525 Loop 524613      2.01208     1.32408     0.90405     2.94691
     526 Loop 624513      4.27637     0.62300     0.90405     2.94691
     527 Loop 526413      1.83203     1.45421     0.90405     2.94691
     528 Loop 625413      4.21228     0.63248     0.90405     2.94691
     529 Loop 342516      1.48010     1.79999     0.90405     2.94691
     530 Loop 342615      1.87622     1.41996     0.90405     2.94691
     531 Loop 352416      1.09204     2.43962     0.90405     2.94691
     532 Loop 362415      1.67615     1.58946     0.90405     2.94691
     533 Loop 352614      1.14807     2.32056     0.90405     2.94691
     534 Loop 362514      1.25208     2.12780     0.90405     2.94691
     535 Loop 432516      6.48035     0.41111     0.90405     2.94691
     536 Loop 432615      5.90430     0.45122     0.90405     2.94691
     537 Loop 532416      1.91211     1.39331     0.90405     2.94691
     538 Loop 632415      3.44019     0.77443     0.90405     2.94691
     539 Loop 532614      1.28406     2.07480     0.90405     2.94691
     540 Loop 632514      3.13220     0.85057     0.90405     2.94691
     541 Loop 452316      6.80042     0.39177     0.90405     2.94691
     542 Loop 462315      7.64050     0.34869     0.90405     2.94691
     543 Loop 542316      2.96021     0.89999     0.90405     2.94691
     544 Loop 642315      6.29639     0.42313     0.90405     2.94691
     545 Loop 562314      2.04810     1.30080     0.90405     2.94691
     546 Loop 652314      3.65222     0.72946     0.90405     2.94691
     547 Loop 452613      6.32837     0.42099     0.90405     2.94691
     548 Loop 462513      7.49243     0.35558     0.90405     2.94691
     549 Loop 542613      2.16406     1.23109     0.90405     2.94691
     550 Loop 642513      5.62036     0.47402     0.90405     2.94691
     551 Loop 562413      2.46021     1.08290     0.90405     2.94691
     552 Loop 652413      4.18823     0.63611     0.90405     2.94691
     553 Loop 345216      1.58008     1.68610     0.90405     2.94691
     554 Loop 346215      1.95215     1.36474     0.90405     2.94691
     555 Loop 354216      1.23608     2.15533     0.90405     2.94691
     556 Loop 364215      1.99207     1.33739     0.90405     2.94691
     557 Loop 356214      1.18408     2.24998     0.90405     2.94691
     558 Loop 365214      1.37610     1.93603     0.90405     2.94691
     559 Loop 435216      6.36438     0.41861     0.90405     2.94691
     560 Loop 436215      5.80432     0.45900     0.90405     2.94691
     561 Loop 534216      2.03601     1.30852     0.90405     2.94691
     562 Loop 634215      3.56018     0.74832     0.90405     2.94691
     563 Loop 536214      1.35217     1.97029     0.90405     2.94691
     564 Loop 635214      3.39221     0.78538     0.90405     2.94691
     565 Loop 453216      6.79639     0.39200     0.90405     2.94691
     566 Loop 463215      7.61243     0.34998     0.90405     2.94691
     567 Loop 543216      3.14429     0.84730     0.90405     2.94691
     568 Loop 643215      5.98438     0.44519     0.90405     2.94691
     569 Loop 563214      1.96814     1.35365     0.90405     2.94691
     570 Loop 653214      3.67627     0.72469     0.90405     2.94691
     571 Loop 456213      6.15247     0.43302     0.90405     2.94691
     572 Loop 465213      7.62439     0.34943     0.90405     2.94691
     573 Loop 546213      2.68823     0.99105     0.90405     2.94691
     574 Loop 645213      5.75635     0.46282     0.90405     2.94691
     575 Loop 564213      2.77625     0.95963     0.90405     2.94691
     576 Loop 654213      4.25220     0.62654     0.90405     2.94691
     577 Loop 345612      2.22009     1.20002     0.90405     2.94691
     578 Loop 346512      2.06018     1.29317     0.90405     2.94691
     579 Loop 354612      1.64014     1.62436     0.90405     2.94691
     580 Loop 364512      2.08020     1.28073     0.90405     2.94691
     581 Loop 356412      1.55615     1.71202     0.90405     2.94691
     582 Loop 365412      1.88013     1.41701     0.90405     2.94691
     583 Loop 435612      6.07642     0.43844     0.90405     2.94691
     584 Loop 436512      6.15234     0.43303     0.90405     2.94691
     585 Loop 534612      1.85620     1.43528     0.90405     2.94691
     586 Loop 634512      3.98425     0.66867     0.90405     2.94691
     587 Loop 536412      1.69214     1.57444     0.90405     2.94691
     588 Loop 635412      3.95227     0.67408     0.90405     2.94691
     589 Loop 453612      6.09241     0.43729     0.90405     2.94691
     590 Loop 463512      7.19641     0.37021     0.90405     2.94691
     591 Loop 543612      2.06812     1.28821     0.90405     2.94691
     592 Loop 643512      5.64441     0.47200     0.90405     2.94691
     593 Loop 563412      2.22815     1.19569     0.90405     2.94691
     594 Loop 653412      4.08826     0.65166     0.90405     2.94691
     595 Loop 456312      6.08435     0.43787     0.90405     2.94691
     596 Loop 465312      7.41248     0.35942     0.90405     2.94691
     597 Loop 546312      2.58423     1.03093     0.90405     2.94691
     598 Loop 645312      6.22839     0.42775     0.90405     2.94691
     599 Loop 564312      2.88818     0.92244     0.90405     2.94691
     600 Loop 654312      4.80432     0.55454     0.90405     2.94691
     601 Loop 234561      1.46802     1.81481     0.90405     2.94691
     602 Loop 234651      1.70813     1.55970     0.90405     2.94691
     603 Loop 235461      1.12415     2.36995     0.90405     2.94691
     604 Loop 236451      1.31604     2.02438     0.90405     2.94691
     605 Loop 235641      1.30811     2.03666     0.90405     2.94691
     606 Loop 236541      1.26404     2.10766     0.90405     2.94691
     607 Loop 243561      2.13208     1.24956     0.90405     2.94691
     608 Loop 243651      2.19214     1.21533     0.90405     2.94691
     609 Loop 253461      1.21606     2.19081     0.90405     2.94691
     610 Loop 263451      1.58411     1.68181     0.90405     2.94691
     611 Loop 253641      1.34802     1.97635     0.90405     2.94691
     612 Loop 263541      1.62415     1.64035     0.90405     2.94691
     613 Loop 245361      2.17212     1.22653     0.90405     2.94691
     614 Loop 246351      2.30005     1.15831     0.90405     2.94691
     615 Loop 254361      1.49207     1.78556     0.90405     2.94691
     616 Loop 264351      2.23621     1.19138     0.90405     2.94691
     617 Loop 256341      1.62415     1.64035     0.90405     2.94691
     618 Loop 265341      1.98816     1.34002     0.90405     2.94691
     619 Loop 245631      2.37219     1.12308     0.90405     2.94691
     620 Loop 246531      2.34814     1.13458     0.90405     2.94691
     621 Loop 254631      1.86804     1.42618     0.90405     2.94691
     622 Loop 264531      2.23621     1.19138     0.90405     2.94691
     623 Loop 256431      1.84009     1.44785     0.90405     2.94691
     624 Loop 265431      1.99609     1.33469     0.90405     2.94691
     625 Loop 324561      1.54016     1.72980     0.90405     2.94691
     626 Loop 324651      1.67212     1.59329     0.90405     2.94691
     627 Loop 325461      1.31604     2.02438     0.90405     2.94691
     628 Loop 326451      1.32800     2.00614     0.90405     2.94691
     629 Loop 325641      1.31201     2.03060     0.90405     2.94691
     630 Loop 326541      1.26819     2.10076     0.90405     2.94691
     631 Loop 423561      6.65234     0.40049     0.90405     2.94691
     632 Loop 423651      6.79639     0.39200     0.90405     2.94691
     633 Loop 523461      1.56812     1.69896     0.90405     2.94691
     634 Loop 623451      3.64026     0.73186     0.90405     2.94691
     635 Loop 523641      1.50403     1.77135     0.90405     2.94691
     636 Loop 623541      3.54419     0.75170     0.90405     2.94691
     637 Loop 425361      6.68848     0.39832     0.90405     2.94691
     638 Loop 426351      6.28845     0.42366     0.90405     2.94691
     639 Loop 524361      1.92017     1.38747     0.90405     2.94691
     640 Loop 624351      3.77625     0.70551     0.90405     2.94691
     641 Loop 526341      1.70801     1.55981     0.90405     2.94691
     642 Loop 625341      3.82422     0.69666     0.90405     2.94691
     643 Loop 425631      6.74438     0.39502     0.90405     2.94691
     644 Loop 426531      6.48840     0.41060     0.90405     2.94691
     645 Loop 524631      2.17615     1.22426     0.90405     2.94691
     646 Loop 624531      3.79626     0.70179     0.90405     2.94691
     647 Loop 526431      2.05212     1.29825     0.90405     2.94691
     648 Loop 625431      4.02429     0.66202     0.90405     2.94691
     649 Loop 342561      1.75220     1.52047     0.90405     2.94691
     650 Loop 342651      2.12817     1.25186     0.90405     2.94691
     651 Loop 352461      1.24817     2.13446     0.90405     2.94691
     652 Loop 362451      1.48010     1.79999     0.90405     2.94691
     653 Loop 352641      1.32007     2.01820     0.90405     2.94691
     654 Loop 362541      1.85608     1.43537     0.90405     2.94691
     655 Loop 432561      6.63647     0.40144     0.90405     2.94691
     656 Loop 432651      6.38037     0.41756     0.90405     2.94691
     657 Loop 532461      1.76819     1.50672     0.90405     2.94691
     658 Loop 632451      3.56421     0.74748     0.90405     2.94691
     659 Loop 532641      1.54016     1.72980     0.90405     2.94691
     660 Loop 632541      3.56030     0.74830     0.90405     2.94691
     661 Loop 452361      7.20837     0.36959     0.90405     2.94691
     662 Loop 462351      8.32043     0.32020     0.90405     2.94691
     663 Loop 542361      3.62012     0.73593     0.90405     2.94691
     664 Loop 642351      6.91235     0.38542     0.90405     2.94691
     665 Loop 562341      2.44812     1.08825     0.90405     2.94691
     666 Loop 652341      3.87231     0.68800     0.90405     2.94691
     667 Loop 452631      7.44849     0.35768     0.90405     2.94691
     668 Loop 462531      7.79651     0.34171     0.90405     2.94691
     669 Loop 542631      3.57227     0.74579     0.90405     2.94691
     670 Loop 642531      5.93237     0.44909     0.90405     2.94691
     671 Loop 562431      2.57214     1.03578     0.90405     2.94691
     672 Loop 652431      4.08032     0.65293     0.90405     2.94691
     673 Loop 345261      2.25208     1.18298     0.90405     2.94691
     674 Loop 346251      2.38013     1.11934     0.90405     2.94691
     675 Loop 354261      1.66016     1.60477     0.90405     2.94691
     676 Loop 364251      1.92407     1.38465     0.90405     2.94691
     677 Loop 356241      1.58008     1.68610     0.90405     2.94691
     678 Loop 365241      1.99219     1.33731     0.90405     2.94691
     679 Loop 435261      6.52832     0.40809     0.90405     2.94691
     680 Loop 436251      6.49646     0.41010     0.90405     2.94691
     681 Loop 534261      2.17615     1.22426     0.90405     2.94691
     682 Loop 634251      3.70422     0.71922     0.90405     2.94691
     683 Loop 536241      1.74011     1.53103     0.90405     2.94691
     684 Loop 635241      3.74426     0.71153     0.90405     2.94691
     685 Loop 453261      7.20044     0.37000     0.90405     2.94691
     686 Loop 463251      8.12451     0.32792     0.90405     2.94691
     687 Loop 543261      3.28015     0.81221     0.90405     2.94691
     688 Loop 643251      7.03638     0.37863     0.90405     2.94691
     689 Loop 563241      2.38416     1.11745     0.90405     2.94691
     690 Loop 653241      3.94434     0.67544     0.90405     2.94691
     691 Loop 456231      7.43250     0.35845     0.90405     2.94691
     692 Loop 465231      8.29639     0.32112     0.90405     2.94691
     693 Loop 546231      3.89233     0.68446     0.90405     2.94691
     694 Loop 645231      7.04053     0.37840     0.90405     2.94691
     695 Loop 564231      3.24829     0.82017     0.90405     2.94691
     696 Loop 654231      4.62427     0.57613     0.90405     2.94691
     697 Loop 345621      2.36426     1.12685     0.90405     2.94691
     698 Loop 346521      2.35620     1.13070     0.90405     2.94691
     699 Loop 354621      1.85596     1.43547     0.90405     2.94691
     700 Loop 364521      2.08032     1.28065     0.90405     2.94691
     701 Loop 356421      1.52808     1.74348     0.90405     2.94691
     702 Loop 365421      1.98413     1.34274     0.90405     2.94691
     703 Loop 435621      6.77222     0.39340     0.90405     2.94691
     704 Loop 436521      6.44849     0.41315     0.90405     2.94691
     705 Loop 534621      2.04810     1.30080     0.90405     2.94691
     706 Loop 634521      3.75220     0.71003     0.90405     2.94691
     707 Loop 536421      1.77612     1.49999     0.90405     2.94691
     708 Loop 635421      3.89624     0.68378     0.90405     2.94691
     709 Loop 453621      6.98828     0.38123     0.90405     2.94691
     710 Loop 463521      7.77246     0.34277     0.90405     2.94691
     711 Loop 543621      3.21606     0.82839     0.90405     2.94691
     712 Loop 643521      6.05640     0.43989     0.90405     2.94691
     713 Loop 563421      2.39624     1.11181     0.90405     2.94691
     714 Loop 653421      3.88428     0.68588     0.90405     2.94691
     715 Loop 456321      7.11230     0.37459     0.90405     2.94691
     716 Loop 465321      8.07642     0.32987     0.90405     2.94691
     717 Loop 546321      3.55640     0.74912     0.90405     2.94691
     718 Loop 645321      7.08862     0.37584     0.90405     2.94691
     719 Loop 564321      3.08423     0.86380     0.90405     2.94691
     720 Loop 654321      4.66431     0.57118     0.90405     2.94691
 The best time is:   0.9040527    
 The speedup is:      2.946914    
