 TESTING TRANSACCU TYPE 326541
 Hirata Reference =    6.716420     seconds
 Algorithm         Jeff           Speedup          Best
     463 Loop 435162      8.45654     0.79423     2.72461     2.46509
     464 Loop 436152      7.97266     0.84243     2.72461     2.46509
     465 Loop 534162      7.71289     0.87080     2.72461     2.46509
     466 Loop 634152      9.88477     0.67947     2.72461     2.46509
     467 Loop 536142      9.28076     0.72369     2.72461     2.46509
     468 Loop 635142      9.80078     0.68529     2.72461     2.46509
     469 Loop 453162      8.86426     0.75770     2.72461     2.46509
     470 Loop 463152     11.29248     0.59477     2.72461     2.46509
     471 Loop 543162      9.18457     0.73127     2.72461     2.46509
     472 Loop 643152     11.40088     0.58911     2.72461     2.46509
     473 Loop 563142     10.08057     0.66627     2.72461     2.46509
     474 Loop 653142      9.80859     0.68475     2.72461     2.46509
     475 Loop 456132     12.46484     0.53883     2.72461     2.46509
     476 Loop 465132     12.54883     0.53522     2.72461     2.46509
     477 Loop 546132     12.48096     0.53813     2.72461     2.46509
     478 Loop 645132     12.66064     0.53050     2.72461     2.46509
     479 Loop 564132     11.60059     0.57897     2.72461     2.46509
     480 Loop 654132     11.50049     0.58401     2.72461     2.46509
     481 Loop 234516      4.85205     1.38424     2.72461     2.46509
     482 Loop 234615      3.24414     2.07032     2.72461     2.46509
     483 Loop 235416      4.66846     1.43868     2.72461     2.46509
     484 Loop 236415      3.21631     2.08824     2.72461     2.46509
     485 Loop 235614      2.92432     2.29675     2.72461     2.46509
     486 Loop 236514      3.02783     2.21823     2.72461     2.46509
     487 Loop 243516      6.49219     1.03454     2.72461     2.46509
     488 Loop 243615      4.54004     1.47938     2.72461     2.46509
     489 Loop 253416      5.22803     1.28469     2.72461     2.46509
     490 Loop 263415      6.64404     1.01089     2.72461     2.46509
     491 Loop 253614      3.43604     1.95470     2.72461     2.46509
     492 Loop 263514      7.97217     0.84248     2.72461     2.46509
     493 Loop 245316      6.54834     1.02567     2.72461     2.46509
     494 Loop 246315      4.68799     1.43269     2.72461     2.46509
     495 Loop 254316      5.25195     1.27884     2.72461     2.46509
     496 Loop 264315      7.24023     0.92765     2.72461     2.46509
     497 Loop 256314      8.28418     0.81075     2.72461     2.46509
     498 Loop 265314      8.36426     0.80299     2.72461     2.46509
     499 Loop 245613     10.30859     0.65154     2.72461     2.46509
     500 Loop 246513     10.43262     0.64379     2.72461     2.46509
     501 Loop 254613      9.86084     0.68112     2.72461     2.46509
     502 Loop 264513     14.88086     0.45135     2.72461     2.46509
     503 Loop 256413     14.75293     0.45526     2.72461     2.46509
     504 Loop 265413     14.60498     0.45987     2.72461     2.46509
     505 Loop 324516      4.86035     1.38188     2.72461     2.46509
     506 Loop 324615      3.28809     2.04265     2.72461     2.46509
     507 Loop 325416      4.69238     1.43135     2.72461     2.46509
     508 Loop 326415      3.25195     2.06535     2.72461     2.46509
     509 Loop 325614      2.97607     2.25681     2.72461     2.46509
     510 Loop 326514      3.04004     2.20932     2.72461     2.46509
     511 Loop 423516      6.99219     0.96056     2.72461     2.46509
     512 Loop 423615      4.67236     1.43748     2.72461     2.46509
     513 Loop 523416      5.44824     1.23277     2.72461     2.46509
     514 Loop 623415      6.98828     0.96110     2.72461     2.46509
     515 Loop 523614      3.58789     1.87197     2.72461     2.46509
     516 Loop 623514      8.39258     0.80028     2.72461     2.46509
     517 Loop 425316      7.05664     0.95179     2.72461     2.46509
     518 Loop 426315      4.78857     1.40259     2.72461     2.46509
     519 Loop 524316      5.59229     1.20102     2.72461     2.46509
     520 Loop 624315      7.75244     0.86636     2.72461     2.46509
     521 Loop 526314      8.36865     0.80257     2.72461     2.46509
     522 Loop 625314      8.85254     0.75870     2.72461     2.46509
     523 Loop 425613     10.50439     0.63939     2.72461     2.46509
     524 Loop 426513     10.65234     0.63051     2.72461     2.46509
     525 Loop 524613      9.85645     0.68142     2.72461     2.46509
     526 Loop 624513     15.32471     0.43827     2.72461     2.46509
     527 Loop 526413     14.65332     0.45835     2.72461     2.46509
     528 Loop 625413     15.14502     0.44347     2.72461     2.46509
     529 Loop 342516      6.54053     1.02689     2.72461     2.46509
     530 Loop 342615      4.47607     1.50052     2.72461     2.46509
     531 Loop 352416      5.15234     1.30357     2.72461     2.46509
     532 Loop 362415      6.64062     1.01141     2.72461     2.46509
     533 Loop 352614      3.43213     1.95693     2.72461     2.46509
     534 Loop 362514      8.08838     0.83038     2.72461     2.46509
     535 Loop 432516      6.98828     0.96110     2.72461     2.46509
     536 Loop 432615      4.62061     1.45358     2.72461     2.46509
     537 Loop 532416      5.41211     1.24100     2.72461     2.46509
     538 Loop 632415      6.97217     0.96332     2.72461     2.46509
     539 Loop 532614      3.57227     1.88016     2.72461     2.46509
     540 Loop 632514      8.40869     0.79875     2.72461     2.46509
     541 Loop 452316      7.58447     0.88555     2.72461     2.46509
     542 Loop 462315      9.04834     0.74228     2.72461     2.46509
     543 Loop 542316      7.49658     0.89593     2.72461     2.46509
     544 Loop 642315      9.23242     0.72748     2.72461     2.46509
     545 Loop 562314      8.94482     0.75087     2.72461     2.46509
     546 Loop 652314      8.88086     0.75628     2.72461     2.46509
     547 Loop 452613     11.04102     0.60832     2.72461     2.46509
     548 Loop 462513     16.88525     0.39777     2.72461     2.46509
     549 Loop 542613     10.96484     0.61254     2.72461     2.46509
     550 Loop 642513     17.02930     0.39440     2.72461     2.46509
     551 Loop 562413     15.36914     0.43701     2.72461     2.46509
     552 Loop 652413     15.32080     0.43839     2.72461     2.46509
     553 Loop 345216      6.54053     1.02689     2.72461     2.46509
     554 Loop 346215      4.68018     1.43508     2.72461     2.46509
     555 Loop 354216      5.22803     1.28469     2.72461     2.46509
     556 Loop 364215      7.32031     0.91750     2.72461     2.46509
     557 Loop 356214      8.44043     0.79574     2.72461     2.46509
     558 Loop 365214      8.48438     0.79162     2.72461     2.46509
     559 Loop 435216      6.97266     0.96325     2.72461     2.46509
     560 Loop 436215      4.84814     1.38536     2.72461     2.46509
     561 Loop 534216      5.53613     1.21320     2.72461     2.46509
     562 Loop 634215      7.82422     0.85841     2.72461     2.46509
     563 Loop 536214      8.53223     0.78718     2.72461     2.46509
     564 Loop 635214      9.05664     0.74160     2.72461     2.46509
     565 Loop 453216      7.60059     0.88367     2.72461     2.46509
     566 Loop 463215      9.13672     0.73510     2.72461     2.46509
     567 Loop 543216      7.59277     0.88458     2.72461     2.46509
     568 Loop 643215      9.28076     0.72369     2.72461     2.46509
     569 Loop 563214      9.07666     0.73997     2.72461     2.46509
     570 Loop 653214      8.64844     0.77661     2.72461     2.46509
     571 Loop 456213     17.09717     0.39284     2.72461     2.46509
     572 Loop 465213     17.00488     0.39497     2.72461     2.46509
     573 Loop 546213     16.91260     0.39713     2.72461     2.46509
     574 Loop 645213     16.96875     0.39581     2.72461     2.46509
     575 Loop 564213     15.90479     0.42229     2.72461     2.46509
     576 Loop 654213     15.80859     0.42486     2.72461     2.46509
     577 Loop 345612      8.72461     0.76982     2.72461     2.46509
     578 Loop 346512      8.80078     0.76316     2.72461     2.46509
     579 Loop 354612      7.98047     0.84161     2.72461     2.46509
     580 Loop 364512     10.48486     0.64058     2.72461     2.46509
     581 Loop 356412     10.36035     0.64828     2.72461     2.46509
     582 Loop 365412     10.32861     0.65027     2.72461     2.46509
     583 Loop 435612      9.03662     0.74324     2.72461     2.46509
     584 Loop 436512      9.04492     0.74256     2.72461     2.46509
     585 Loop 534612      8.09668     0.82953     2.72461     2.46509
     586 Loop 634512     11.00879     0.61010     2.72461     2.46509
     587 Loop 536412     10.45654     0.64232     2.72461     2.46509
     588 Loop 635412     10.84082     0.61955     2.72461     2.46509
     589 Loop 453612      9.40039     0.71448     2.72461     2.46509
     590 Loop 463512     12.66895     0.53015     2.72461     2.46509
     591 Loop 543612      9.39648     0.71478     2.72461     2.46509
     592 Loop 643512     12.90869     0.52030     2.72461     2.46509
     593 Loop 563412     11.12842     0.60354     2.72461     2.46509
     594 Loop 653412     11.05664     0.60746     2.72461     2.46509
     595 Loop 456312     13.04053     0.51504     2.72461     2.46509
     596 Loop 465312     13.22852     0.50772     2.72461     2.46509
     597 Loop 546312     13.11328     0.51218     2.72461     2.46509
     598 Loop 645312     13.29688     0.50511     2.72461     2.46509
     599 Loop 564312     12.04883     0.55743     2.72461     2.46509
     600 Loop 654312     12.11719     0.55429     2.72461     2.46509
     601 Loop 234561      3.68848     1.82092     2.72461     2.46509
     602 Loop 234651      3.79688     1.76893     2.72461     2.46509
     603 Loop 235461      3.62793     1.85131     2.72461     2.46509
     604 Loop 236451      3.88867     1.72718     2.72461     2.46509
     605 Loop 235641      3.73633     1.79760     2.72461     2.46509
     606 Loop 236541      3.70020     1.81515     2.72461     2.46509
     607 Loop 243561      4.28027     1.56916     2.72461     2.46509
     608 Loop 243651      4.40430     1.52497     2.72461     2.46509
     609 Loop 253461      4.12793     1.62707     2.72461     2.46509
     610 Loop 263451      7.59277     0.88458     2.72461     2.46509
     611 Loop 253641      4.10449     1.63636     2.72461     2.46509
     612 Loop 263541      7.66895     0.87579     2.72461     2.46509
     613 Loop 245361      4.60059     1.45991     2.72461     2.46509
     614 Loop 246351      4.72363     1.42188     2.72461     2.46509
     615 Loop 254361      4.31543     1.55637     2.72461     2.46509
     616 Loop 264351      7.86035     0.85447     2.72461     2.46509
     617 Loop 256341      7.58398     0.88561     2.72461     2.46509
     618 Loop 265341      7.63574     0.87960     2.72461     2.46509
     619 Loop 245631      4.99609     1.34433     2.72461     2.46509
     620 Loop 246531      5.20020     1.29157     2.72461     2.46509
     621 Loop 254631      4.72461     1.42158     2.72461     2.46509
     622 Loop 264531      8.14453     0.82465     2.72461     2.46509
     623 Loop 256431      7.91992     0.84804     2.72461     2.46509
     624 Loop 265431      8.01660     0.83781     2.72461     2.46509
     625 Loop 324561      3.76367     1.78454     2.72461     2.46509
     626 Loop 324651      3.90430     1.72026     2.72461     2.46509
     627 Loop 325461      3.67188     1.82915     2.72461     2.46509
     628 Loop 326451      4.04492     1.66046     2.72461     2.46509
     629 Loop 325641      3.80078     1.76712     2.72461     2.46509
     630 Loop 326541      3.85254     1.74337     2.72461     2.46509
     631 Loop 423561      4.57227     1.46895     2.72461     2.46509
     632 Loop 423651      4.60449     1.45867     2.72461     2.46509
     633 Loop 523461      4.26074     1.57635     2.72461     2.46509
     634 Loop 623451      8.33594     0.80572     2.72461     2.46509
     635 Loop 523641      4.18359     1.60542     2.72461     2.46509
     636 Loop 623541      8.24805     0.81430     2.72461     2.46509
     637 Loop 425361      4.77246     1.40733     2.72461     2.46509
     638 Loop 426351      4.92480     1.36379     2.72461     2.46509
     639 Loop 524361      4.42480     1.51790     2.72461     2.46509
     640 Loop 624351      8.41602     0.79805     2.72461     2.46509
     641 Loop 526341      7.60449     0.88322     2.72461     2.46509
     642 Loop 625341      8.15625     0.82347     2.72461     2.46509
     643 Loop 425631      5.04102     1.33235     2.72461     2.46509
     644 Loop 426531      5.23633     1.28266     2.72461     2.46509
     645 Loop 524631      4.69238     1.43135     2.72461     2.46509
     646 Loop 624531      8.66113     0.77547     2.72461     2.46509
     647 Loop 526431      8.00781     0.83873     2.72461     2.46509
     648 Loop 625431      8.55664     0.78494     2.72461     2.46509
     649 Loop 342561      4.28027     1.56916     2.72461     2.46509
     650 Loop 342651      4.43262     1.51523     2.72461     2.46509
     651 Loop 352461      4.21191     1.59462     2.72461     2.46509
     652 Loop 362451      7.84375     0.85628     2.72461     2.46509
     653 Loop 352641      4.17969     1.60692     2.72461     2.46509
     654 Loop 362541      7.85645     0.85489     2.72461     2.46509
     655 Loop 432561      4.55566     1.47430     2.72461     2.46509
     656 Loop 432651      4.56836     1.47020     2.72461     2.46509
     657 Loop 532461      4.35645     1.54172     2.72461     2.46509
     658 Loop 632451      8.36816     0.80262     2.72461     2.46509
     659 Loop 532641      4.18066     1.60654     2.72461     2.46509
     660 Loop 632541      8.43652     0.79611     2.72461     2.46509
     661 Loop 452361      5.43555     1.23565     2.72461     2.46509
     662 Loop 462351      9.86426     0.68088     2.72461     2.46509
     663 Loop 542361      5.30469     1.26613     2.72461     2.46509
     664 Loop 642351      9.96875     0.67375     2.72461     2.46509
     665 Loop 562341      8.34082     0.80525     2.72461     2.46509
     666 Loop 652341      8.30078     0.80913     2.72461     2.46509
     667 Loop 452631      5.55273     1.20957     2.72461     2.46509
     668 Loop 462531      9.99219     0.67217     2.72461     2.46509
     669 Loop 542631      5.55957     1.20808     2.72461     2.46509
     670 Loop 642531     10.25684     0.65482     2.72461     2.46509
     671 Loop 562431      8.83203     0.76046     2.72461     2.46509
     672 Loop 652431      8.70020     0.77198     2.72461     2.46509
     673 Loop 345261      4.48438     1.49774     2.72461     2.46509
     674 Loop 346251      4.73242     1.41924     2.72461     2.46509
     675 Loop 354261      4.30859     1.55884     2.72461     2.46509
     676 Loop 364251      7.96875     0.84284     2.72461     2.46509
     677 Loop 356241      7.72852     0.86904     2.72461     2.46509
     678 Loop 365241      7.73242     0.86860     2.72461     2.46509
     679 Loop 435261      4.73242     1.41924     2.72461     2.46509
     680 Loop 436251      4.95605     1.35519     2.72461     2.46509
     681 Loop 534261      4.48438     1.49774     2.72461     2.46509
     682 Loop 634251      8.38770     0.80075     2.72461     2.46509
     683 Loop 536241      7.67188     0.87546     2.72461     2.46509
     684 Loop 635241      8.22070     0.81701     2.72461     2.46509
     685 Loop 453261      5.38086     1.24821     2.72461     2.46509
     686 Loop 463251      9.78125     0.68666     2.72461     2.46509
     687 Loop 543261      5.33984     1.25779     2.72461     2.46509
     688 Loop 643251      9.90430     0.67813     2.72461     2.46509
     689 Loop 563241      8.36426     0.80299     2.72461     2.46509
     690 Loop 653241      8.30371     0.80885     2.72461     2.46509
     691 Loop 456231     10.19238     0.65896     2.72461     2.46509
     692 Loop 465231     10.30078     0.65203     2.72461     2.46509
     693 Loop 546231     10.15723     0.66125     2.72461     2.46509
     694 Loop 645231     10.11621     0.66393     2.72461     2.46509
     695 Loop 564231      9.16016     0.73322     2.72461     2.46509
     696 Loop 654231      9.14844     0.73416     2.72461     2.46509
     697 Loop 345621      4.92773     1.36298     2.72461     2.46509
     698 Loop 346521      5.09180     1.31907     2.72461     2.46509
     699 Loop 354621      4.77637     1.40618     2.72461     2.46509
     700 Loop 364521      8.15234     0.82386     2.72461     2.46509
     701 Loop 356421      7.89258     0.85098     2.72461     2.46509
     702 Loop 365421      7.98438     0.84120     2.72461     2.46509
     703 Loop 435621      5.09570     1.31806     2.72461     2.46509
     704 Loop 436521      5.26074     1.27671     2.72461     2.46509
     705 Loop 534621      4.73633     1.41806     2.72461     2.46509
     706 Loop 634521      8.65332     0.77617     2.72461     2.46509
     707 Loop 536421      7.98828     0.84078     2.72461     2.46509
     708 Loop 635421      8.53711     0.78673     2.72461     2.46509
     709 Loop 453621      5.66016     1.18661     2.72461     2.46509
     710 Loop 463521     10.11621     0.66393     2.72461     2.46509
     711 Loop 543621      5.61230     1.19673     2.72461     2.46509
     712 Loop 643521     10.14062     0.66233     2.72461     2.46509
     713 Loop 563421      8.61230     0.77986     2.72461     2.46509
     714 Loop 653421      8.54492     0.78601     2.72461     2.46509
     715 Loop 456321     10.00488     0.67131     2.72461     2.46509
     716 Loop 465321     10.15234     0.66156     2.72461     2.46509
     717 Loop 546321      9.95605     0.67461     2.72461     2.46509
     718 Loop 645321     10.05273     0.66812     2.72461     2.46509
     719 Loop 564321      9.07227     0.74032     2.72461     2.46509
     720 Loop 654321      9.03613     0.74328     2.72461     2.46509
 The best time is:    2.724609    
 The speedup is:      2.465095    
