 TESTING TRANPOSE TYPE 362541
 Hirata Reference =    2.500156     seconds
 Algorithm         Jeff           Speedup          Best
     463 Loop 435162      1.87610     1.33264     0.94409     2.64821
     464 Loop 436152      1.64417     1.52062     0.94409     2.64821
     465 Loop 534162      1.90417     1.31299     0.94409     2.64821
     466 Loop 634152      4.08020     0.61275     0.94409     2.64821
     467 Loop 536142      1.72412     1.45010     0.94409     2.64821
     468 Loop 635142      4.04822     0.61759     0.94409     2.64821
     469 Loop 453162      1.82812     1.36761     0.94409     2.64821
     470 Loop 463152      2.24817     1.11209     0.94409     2.64821
     471 Loop 543162      1.95618     1.27808     0.94409     2.64821
     472 Loop 643152      4.19629     0.59580     0.94409     2.64821
     473 Loop 563142      2.44409     1.02294     0.94409     2.64821
     474 Loop 653142      4.10425     0.60916     0.94409     2.64821
     475 Loop 456132      2.24414     1.11408     0.94409     2.64821
     476 Loop 465132      2.81628     0.88775     0.94409     2.64821
     477 Loop 546132      2.28406     1.09461     0.94409     2.64821
     478 Loop 645132      4.38818     0.56975     0.94409     2.64821
     479 Loop 564132      2.81213     0.88906     0.94409     2.64821
     480 Loop 654132      4.31226     0.57978     0.94409     2.64821
     481 Loop 234516      0.85999     2.90721     0.85999     2.90721
     482 Loop 234615      1.21216     2.06257     0.85999     2.90721
     483 Loop 235416      1.02808     2.43188     0.85999     2.90721
     484 Loop 236415      1.22803     2.03591     0.85999     2.90721
     485 Loop 235614      1.30408     1.91718     0.85999     2.90721
     486 Loop 236514      1.35205     1.84916     0.85999     2.90721
     487 Loop 243516      0.97607     2.56144     0.85999     2.90721
     488 Loop 243615      1.26001     1.98424     0.85999     2.90721
     489 Loop 253416      1.00403     2.49012     0.85999     2.90721
     490 Loop 263415      1.65210     1.51332     0.85999     2.90721
     491 Loop 253614      1.34399     1.86024     0.85999     2.90721
     492 Loop 263514      1.77612     1.40765     0.85999     2.90721
     493 Loop 245316      1.00806     2.48017     0.85999     2.90721
     494 Loop 246315      1.30811     1.91128     0.85999     2.90721
     495 Loop 254316      1.03601     2.41325     0.85999     2.90721
     496 Loop 264315      1.76819     1.41396     0.85999     2.90721
     497 Loop 256314      1.47607     1.69379     0.85999     2.90721
     498 Loop 265314      1.91211     1.30754     0.85999     2.90721
     499 Loop 245613      1.66003     1.50609     0.85999     2.90721
     500 Loop 246513      1.61206     1.55091     0.85999     2.90721
     501 Loop 254613      1.64819     1.51691     0.85999     2.90721
     502 Loop 264513      2.03210     1.23033     0.85999     2.90721
     503 Loop 256413      1.69214     1.47751     0.85999     2.90721
     504 Loop 265413      2.09216     1.19501     0.85999     2.90721
     505 Loop 324516      0.95605     2.61508     0.85999     2.90721
     506 Loop 324615      1.22412     2.04241     0.85999     2.90721
     507 Loop 325416      1.00403     2.49012     0.85999     2.90721
     508 Loop 326415      1.28406     1.94707     0.85999     2.90721
     509 Loop 325614      1.32812     1.88247     0.85999     2.90721
     510 Loop 326514      1.34814     1.85452     0.85999     2.90721
     511 Loop 423516      1.26001     1.98424     0.85999     2.90721
     512 Loop 423615      1.48010     1.68918     0.85999     2.90721
     513 Loop 523416      1.93213     1.29399     0.85999     2.90721
     514 Loop 623415      3.51624     0.71103     0.85999     2.90721
     515 Loop 523614      1.54810     1.61499     0.85999     2.90721
     516 Loop 623514      3.67615     0.68010     0.85999     2.90721
     517 Loop 425316      1.27197     1.96557     0.85999     2.90721
     518 Loop 426315      1.54419     1.61907     0.85999     2.90721
     519 Loop 524316      1.91614     1.30479     0.85999     2.90721
     520 Loop 624315      3.58423     0.69754     0.85999     2.90721
     521 Loop 526314      1.67212     1.49520     0.85999     2.90721
     522 Loop 625314      4.04419     0.61821     0.85999     2.90721
     523 Loop 425613      1.74805     1.43026     0.85999     2.90721
     524 Loop 426513      1.77209     1.41085     0.85999     2.90721
     525 Loop 524613      1.77209     1.41085     0.85999     2.90721
     526 Loop 624513      3.93225     0.63581     0.85999     2.90721
     527 Loop 526413      1.84814     1.35279     0.85999     2.90721
     528 Loop 625413      4.05627     0.61637     0.85999     2.90721
     529 Loop 342516      0.99609     2.50996     0.85999     2.90721
     530 Loop 342615      1.25610     1.99041     0.85999     2.90721
     531 Loop 352416      1.09204     2.28943     0.85999     2.90721
     532 Loop 362415      1.77612     1.40765     0.85999     2.90721
     533 Loop 352614      1.41211     1.77051     0.85999     2.90721
     534 Loop 362514      1.84802     1.35288     0.85999     2.90721
     535 Loop 432516      1.25208     1.99681     0.85999     2.90721
     536 Loop 432615      1.50403     1.66231     0.85999     2.90721
     537 Loop 532416      1.93604     1.29138     0.85999     2.90721
     538 Loop 632415      3.59619     0.69522     0.85999     2.90721
     539 Loop 532614      1.58411     1.57828     0.85999     2.90721
     540 Loop 632514      3.74829     0.66701     0.85999     2.90721
     541 Loop 452316      1.26013     1.98404     0.85999     2.90721
     542 Loop 462315      2.46411     1.01463     0.85999     2.90721
     543 Loop 542316      1.96411     1.27292     0.85999     2.90721
     544 Loop 642315      3.95227     0.63259     0.85999     2.90721
     545 Loop 562314      2.54016     0.98425     0.85999     2.90721
     546 Loop 652314      4.23230     0.59073     0.85999     2.90721
     547 Loop 452613      1.76416     1.41719     0.85999     2.90721
     548 Loop 462513      2.28821     1.09263     0.85999     2.90721
     549 Loop 542613      1.78809     1.39823     0.85999     2.90721
     550 Loop 642513      4.08032     0.61273     0.85999     2.90721
     551 Loop 562413      2.39612     1.04342     0.85999     2.90721
     552 Loop 652413      4.12024     0.60680     0.85999     2.90721
     553 Loop 345216      1.00403     2.49012     0.85999     2.90721
     554 Loop 346215      1.30798     1.91146     0.85999     2.90721
     555 Loop 354216      1.10010     2.27267     0.85999     2.90721
     556 Loop 364215      1.80811     1.38275     0.85999     2.90721
     557 Loop 356214      1.53613     1.62756     0.85999     2.90721
     558 Loop 365214      2.06006     1.21363     0.85999     2.90721
     559 Loop 435216      1.28015     1.95302     0.85999     2.90721
     560 Loop 436215      1.59607     1.56645     0.85999     2.90721
     561 Loop 534216      1.92419     1.29933     0.85999     2.90721
     562 Loop 634215      3.57227     0.69988     0.85999     2.90721
     563 Loop 536214      1.70410     1.46714     0.85999     2.90721
     564 Loop 635214      4.16431     0.60038     0.85999     2.90721
     565 Loop 453216      1.30811     1.91128     0.85999     2.90721
     566 Loop 463215      2.40405     1.03998     0.85999     2.90721
     567 Loop 543216      1.92407     1.29941     0.85999     2.90721
     568 Loop 643215      3.94824     0.63323     0.85999     2.90721
     569 Loop 563214      2.53613     0.98581     0.85999     2.90721
     570 Loop 653214      4.22424     0.59186     0.85999     2.90721
     571 Loop 456213      1.92407     1.29941     0.85999     2.90721
     572 Loop 465213      2.48413     1.00645     0.85999     2.90721
     573 Loop 546213      1.97607     1.26521     0.85999     2.90721
     574 Loop 645213      4.25232     0.58795     0.85999     2.90721
     575 Loop 564213      2.65613     0.94128     0.85999     2.90721
     576 Loop 654213      4.25232     0.58795     0.85999     2.90721
     577 Loop 345612      1.39209     1.79597     0.85999     2.90721
     578 Loop 346512      1.40808     1.77558     0.85999     2.90721
     579 Loop 354612      1.43604     1.74101     0.85999     2.90721
     580 Loop 364512      1.79211     1.39509     0.85999     2.90721
     581 Loop 356412      1.52002     1.64482     0.85999     2.90721
     582 Loop 365412      1.96021     1.27546     0.85999     2.90721
     583 Loop 435612      1.52808     1.63615     0.85999     2.90721
     584 Loop 436512      1.56409     1.59848     0.85999     2.90721
     585 Loop 534612      1.55603     1.60675     0.85999     2.90721
     586 Loop 634512      3.84033     0.65103     0.85999     2.90721
     587 Loop 536412      1.62012     1.54319     0.85999     2.90721
     588 Loop 635412      4.06824     0.61456     0.85999     2.90721
     589 Loop 453612      1.50806     1.65787     0.85999     2.90721
     590 Loop 463512      2.21619     1.12813     0.85999     2.90721
     591 Loop 543612      1.56018     1.60248     0.85999     2.90721
     592 Loop 643512      3.96826     0.63004     0.85999     2.90721
     593 Loop 563412      2.34009     1.06840     0.85999     2.90721
     594 Loop 653412      4.18018     0.59810     0.85999     2.90721
     595 Loop 456312      1.90808     1.31030     0.85999     2.90721
     596 Loop 465312      2.48425     1.00640     0.85999     2.90721
     597 Loop 546312      1.98413     1.26008     0.85999     2.90721
     598 Loop 645312      4.38025     0.57078     0.85999     2.90721
     599 Loop 564312      2.67627     0.93419     0.85999     2.90721
     600 Loop 654312      4.57629     0.54633     0.85999     2.90721
     601 Loop 234561      0.95605     2.61508     0.85999     2.90721
     602 Loop 234651      1.01196     2.47060     0.85999     2.90721
     603 Loop 235461      0.98413     2.54047     0.85999     2.90721
     604 Loop 236451      1.07214     2.33192     0.85999     2.90721
     605 Loop 235641      0.98401     2.54079     0.85999     2.90721
     606 Loop 236541      1.04407     2.39463     0.85999     2.90721
     607 Loop 243561      1.00012     2.49985     0.85999     2.90721
     608 Loop 243651      0.99609     2.50996     0.85999     2.90721
     609 Loop 253461      1.02405     2.44144     0.85999     2.90721
     610 Loop 263451      1.35608     1.84367     0.85999     2.90721
     611 Loop 253641      1.03601     2.41325     0.85999     2.90721
     612 Loop 263541      1.52808     1.63615     0.85999     2.90721
     613 Loop 245361      1.00000     2.50016     0.85999     2.90721
     614 Loop 246351      1.08411     2.30619     0.85999     2.90721
     615 Loop 254361      0.98010     2.55091     0.85999     2.90721
     616 Loop 264351      1.43616     1.74087     0.85999     2.90721
     617 Loop 256341      1.10010     2.27267     0.85999     2.90721
     618 Loop 265341      1.56812     1.59437     0.85999     2.90721
     619 Loop 245631      1.07214     2.33192     0.85999     2.90721
     620 Loop 246531      1.09204     2.28943     0.85999     2.90721
     621 Loop 254631      1.02808     2.43188     0.85999     2.90721
     622 Loop 264531      1.61609     1.54704     0.85999     2.90721
     623 Loop 256431      1.12000     2.23229     0.85999     2.90721
     624 Loop 265431      1.63220     1.53177     0.85999     2.90721
     625 Loop 324561      1.00000     2.50016     0.85999     2.90721
     626 Loop 324651      0.99207     2.52015     0.85999     2.90721
     627 Loop 325461      1.02808     2.43188     0.85999     2.90721
     628 Loop 326451      1.08813     2.29765     0.85999     2.90721
     629 Loop 325641      0.98804     2.53043     0.85999     2.90721
     630 Loop 326541      1.06006     2.35851     0.85999     2.90721
     631 Loop 423561      1.41211     1.77051     0.85999     2.90721
     632 Loop 423651      1.52405     1.64047     0.85999     2.90721
     633 Loop 523461      1.44006     1.73614     0.85999     2.90721
     634 Loop 623451      3.64026     0.68681     0.85999     2.90721
     635 Loop 523641      1.22009     2.04915     0.85999     2.90721
     636 Loop 623541      3.32422     0.75210     0.85999     2.90721
     637 Loop 425361      1.43604     1.74101     0.85999     2.90721
     638 Loop 426351      1.58008     1.58230     0.85999     2.90721
     639 Loop 524361      1.38806     1.80119     0.85999     2.90721
     640 Loop 624351      3.65222     0.68456     0.85999     2.90721
     641 Loop 526341      1.29614     1.92892     0.85999     2.90721
     642 Loop 625341      3.42419     0.73014     0.85999     2.90721
     643 Loop 425631      1.40015     1.78564     0.85999     2.90721
     644 Loop 426531      1.42407     1.75564     0.85999     2.90721
     645 Loop 524631      1.23218     2.02905     0.85999     2.90721
     646 Loop 624531      3.36023     0.74404     0.85999     2.90721
     647 Loop 526431      1.27209     1.96539     0.85999     2.90721
     648 Loop 625431      3.41614     0.73187     0.85999     2.90721
     649 Loop 342561      1.00403     2.49012     0.85999     2.90721
     650 Loop 342651      0.99207     2.52015     0.85999     2.90721
     651 Loop 352461      1.04004     2.40391     0.85999     2.90721
     652 Loop 362451      1.41602     1.76563     0.85999     2.90721
     653 Loop 352641      1.02417     2.44115     0.85999     2.90721
     654 Loop 362541      1.54004     1.62344     0.85999     2.90721
     655 Loop 432561      1.42810     1.75069     0.85999     2.90721
     656 Loop 432651      1.51208     1.65345     0.85999     2.90721
     657 Loop 532461      1.44409     1.73130     0.85999     2.90721
     658 Loop 632451      3.62830     0.68907     0.85999     2.90721
     659 Loop 532641      1.23608     2.02264     0.85999     2.90721
     660 Loop 632541      3.43628     0.72758     0.85999     2.90721
     661 Loop 452361      1.46008     1.71234     0.85999     2.90721
     662 Loop 462351      2.27209     1.10037     0.85999     2.90721
     663 Loop 542361      1.40405     1.78067     0.85999     2.90721
     664 Loop 642351      3.95630     0.63194     0.85999     2.90721
     665 Loop 562341      1.95215     1.28072     0.85999     2.90721
     666 Loop 652341      3.41614     0.73187     0.85999     2.90721
     667 Loop 452631      1.45203     1.72184     0.85999     2.90721
     668 Loop 462531      2.14807     1.16391     0.85999     2.90721
     669 Loop 542631      1.15613     2.16253     0.85999     2.90721
     670 Loop 642531      3.52832     0.70860     0.85999     2.90721
     671 Loop 562431      1.96008     1.27554     0.85999     2.90721
     672 Loop 652431      3.48022     0.71839     0.85999     2.90721
     673 Loop 345261      1.00000     2.50016     0.85999     2.90721
     674 Loop 346251      1.04016     2.40362     0.85999     2.90721
     675 Loop 354261      1.00806     2.48017     0.85999     2.90721
     676 Loop 364251      1.43616     1.74087     0.85999     2.90721
     677 Loop 356241      1.15601     2.16275     0.85999     2.90721
     678 Loop 365241      1.62817     1.53556     0.85999     2.90721
     679 Loop 435261      1.43201     1.74591     0.85999     2.90721
     680 Loop 436251      1.62012     1.54319     0.85999     2.90721
     681 Loop 534261      1.36011     1.83820     0.85999     2.90721
     682 Loop 634251      3.56824     0.70067     0.85999     2.90721
     683 Loop 536241      1.31604     1.89976     0.85999     2.90721
     684 Loop 635241      3.42810     0.72931     0.85999     2.90721
     685 Loop 453261      1.47205     1.69842     0.85999     2.90721
     686 Loop 463251      2.21619     1.12813     0.85999     2.90721
     687 Loop 543261      1.42407     1.75564     0.85999     2.90721
     688 Loop 643251      3.94031     0.63451     0.85999     2.90721
     689 Loop 563241      1.97620     1.26514     0.85999     2.90721
     690 Loop 653241      3.52026     0.71022     0.85999     2.90721
     691 Loop 456231      1.63611     1.52811     0.85999     2.90721
     692 Loop 465231      2.47217     1.01132     0.85999     2.90721
     693 Loop 546231      1.57214     1.59028     0.85999     2.90721
     694 Loop 645231      3.80420     0.65721     0.85999     2.90721
     695 Loop 564231      2.16016     1.15740     0.85999     2.90721
     696 Loop 654231      3.70825     0.67421     0.85999     2.90721
     697 Loop 345621      1.06006     2.35851     0.85999     2.90721
     698 Loop 346521      1.07983     2.31532     0.85999     2.90721
     699 Loop 354621      1.05200     2.37657     0.85999     2.90721
     700 Loop 364521      1.57227     1.59016     0.85999     2.90721
     701 Loop 356421      1.19214     2.09720     0.85999     2.90721
     702 Loop 365421      1.64014     1.52436     0.85999     2.90721
     703 Loop 435621      1.43628     1.74072     0.85999     2.90721
     704 Loop 436521      1.40820     1.77542     0.85999     2.90721
     705 Loop 534621      1.16406     2.14778     0.85999     2.90721
     706 Loop 634521      3.23218     0.77352     0.85999     2.90721
     707 Loop 536421      1.34424     1.85991     0.85999     2.90721
     708 Loop 635421      3.40820     0.73357     0.85999     2.90721
     709 Loop 453621      1.43213     1.74576     0.85999     2.90721
     710 Loop 463521      2.11206     1.18375     0.85999     2.90721
     711 Loop 543621      1.17188     2.13347     0.85999     2.90721
     712 Loop 643521      3.59229     0.69598     0.85999     2.90721
     713 Loop 563421      1.93213     1.29399     0.85999     2.90721
     714 Loop 653421      3.43213     0.72846     0.85999     2.90721
     715 Loop 456321      1.56787     1.59462     0.85999     2.90721
     716 Loop 465321      2.35596     1.06121     0.85999     2.90721
     717 Loop 546321      1.54395     1.61933     0.85999     2.90721
     718 Loop 645321      3.96826     0.63004     0.85999     2.90721
     719 Loop 564321      2.17212     1.15102     0.85999     2.90721
     720 Loop 654321      3.82422     0.65377     0.85999     2.90721
 The best time is:   0.8599854    
 The speedup is:      2.907207    
