 TESTING TRANSACCU TYPE 326514
 Hirata Reference =    10.73267     seconds
 Algorithm         Jeff           Speedup          Best
     463 Loop 435162     21.59277     0.49705     3.42822     3.13068
     464 Loop 436152     19.30957     0.55582     3.42822     3.13068
     465 Loop 534162      7.78906     1.37792     3.42822     3.13068
     466 Loop 634152     10.19629     1.05261     3.42822     3.13068
     467 Loop 536142      9.01660     1.19032     3.42822     3.13068
     468 Loop 635142      9.46875     1.13348     3.42822     3.13068
     469 Loop 453162     22.52148     0.47655     3.42822     3.13068
     470 Loop 463152     24.66211     0.43519     3.42822     3.13068
     471 Loop 543162     22.05762     0.48657     3.42822     3.13068
     472 Loop 643152     24.25684     0.44246     3.42822     3.13068
     473 Loop 563142      9.58398     1.11985     3.42822     3.13068
     474 Loop 653142      9.59668     1.11837     3.42822     3.13068
     475 Loop 456132     27.11035     0.39589     3.42822     3.13068
     476 Loop 465132     26.91309     0.39879     3.42822     3.13068
     477 Loop 546132     26.66113     0.40256     3.42822     3.13068
     478 Loop 645132     26.03320     0.41227     3.42822     3.13068
     479 Loop 564132     11.58105     0.92674     3.42822     3.13068
     480 Loop 654132     11.52051     0.93161     3.42822     3.13068
     481 Loop 234516      5.04785     2.12619     3.42822     3.13068
     482 Loop 234615      3.76855     2.84795     3.42822     3.13068
     483 Loop 235416      5.19629     2.06545     3.42822     3.13068
     484 Loop 236415      3.50000     3.06648     3.42822     3.13068
     485 Loop 235614      2.74414     3.91112     2.74414     3.91112
     486 Loop 236514      2.99609     3.58222     2.74414     3.91112
     487 Loop 243516     16.80078     0.63882     2.74414     3.91112
     488 Loop 243615     14.48828     0.74078     2.74414     3.91112
     489 Loop 253416      5.63672     1.90406     2.74414     3.91112
     490 Loop 263415      7.04492     1.52346     2.74414     3.91112
     491 Loop 253614      3.26855     3.28361     2.74414     3.91112
     492 Loop 263514      9.82422     1.09247     2.74414     3.91112
     493 Loop 245316     17.94141     0.59821     2.74414     3.91112
     494 Loop 246315     16.94922     0.63323     2.74414     3.91112
     495 Loop 254316      6.21680     1.72640     2.74414     3.91112
     496 Loop 264315      8.43262     1.27276     2.74414     3.91112
     497 Loop 256314      9.67578     1.10923     2.74414     3.91112
     498 Loop 265314      9.65234     1.11192     2.74414     3.91112
     499 Loop 245613     17.84570     0.60141     2.74414     3.91112
     500 Loop 246513     19.54883     0.54902     2.74414     3.91112
     501 Loop 254613      9.85645     1.08890     2.74414     3.91112
     502 Loop 264513     12.41309     0.86463     2.74414     3.91112
     503 Loop 256413     11.67676     0.91915     2.74414     3.91112
     504 Loop 265413     11.60449     0.92487     2.74414     3.91112
     505 Loop 324516      4.95215     2.16728     2.74414     3.91112
     506 Loop 324615      3.79688     2.82671     2.74414     3.91112
     507 Loop 325416      5.06445     2.11922     2.74414     3.91112
     508 Loop 326415      3.54004     3.03179     2.74414     3.91112
     509 Loop 325614      2.96094     3.62475     2.74414     3.91112
     510 Loop 326514      3.13574     3.42269     2.74414     3.91112
     511 Loop 423516     18.74512     0.57256     2.74414     3.91112
     512 Loop 423615     15.48145     0.69326     2.74414     3.91112
     513 Loop 523416      5.66016     1.89618     2.74414     3.91112
     514 Loop 623415      6.95703     1.54271     2.74414     3.91112
     515 Loop 523614      3.33594     3.21729     2.74414     3.91112
     516 Loop 623514      9.52441     1.12686     2.74414     3.91112
     517 Loop 425316     19.18555     0.55941     2.74414     3.91112
     518 Loop 426315     17.49707     0.61340     2.74414     3.91112
     519 Loop 524316      6.00879     1.78616     2.74414     3.91112
     520 Loop 624315      8.16895     1.31384     2.74414     3.91112
     521 Loop 526314      9.52441     1.12686     2.74414     3.91112
     522 Loop 625314      9.49707     1.13010     2.74414     3.91112
     523 Loop 425613     19.42578     0.55250     2.74414     3.91112
     524 Loop 426513     21.24512     0.50518     2.74414     3.91112
     525 Loop 524613      9.93750     1.08002     2.74414     3.91112
     526 Loop 624513     12.39648     0.86578     2.74414     3.91112
     527 Loop 526413     11.79297     0.91009     2.74414     3.91112
     528 Loop 625413     11.55762     0.92862     2.74414     3.91112
     529 Loop 342516     16.85645     0.63671     2.74414     3.91112
     530 Loop 342615     14.52441     0.73894     2.74414     3.91112
     531 Loop 352416      5.49219     1.95417     2.74414     3.91112
     532 Loop 362415      6.70020     1.60184     2.74414     3.91112
     533 Loop 352614      3.39258     3.16357     2.74414     3.91112
     534 Loop 362514      9.14062     1.17417     2.74414     3.91112
     535 Loop 432516     19.16504     0.56001     2.74414     3.91112
     536 Loop 432615     16.64160     0.64493     2.74414     3.91112
     537 Loop 532416      5.83594     1.83907     2.74414     3.91112
     538 Loop 632415      7.36426     1.45740     2.74414     3.91112
     539 Loop 532614      3.59277     2.98729     2.74414     3.91112
     540 Loop 632514     10.12500     1.06002     2.74414     3.91112
     541 Loop 452316     20.89355     0.51368     2.74414     3.91112
     542 Loop 462315     19.96094     0.53768     2.74414     3.91112
     543 Loop 542316     19.92871     0.53855     2.74414     3.91112
     544 Loop 642315     19.34473     0.55481     2.74414     3.91112
     545 Loop 562314      9.77246     1.09826     2.74414     3.91112
     546 Loop 652314      9.73633     1.10233     2.74414     3.91112
     547 Loop 452613     20.49707     0.52362     2.74414     3.91112
     548 Loop 462513     25.78223     0.41628     2.74414     3.91112
     549 Loop 542613     20.18945     0.53160     2.74414     3.91112
     550 Loop 642513     24.79395     0.43287     2.74414     3.91112
     551 Loop 562413     11.75684     0.91289     2.74414     3.91112
     552 Loop 652413     11.66895     0.91976     2.74414     3.91112
     553 Loop 345216     16.84863     0.63701     2.74414     3.91112
     554 Loop 346215     14.95215     0.71780     2.74414     3.91112
     555 Loop 354216      5.74023     1.86973     2.74414     3.91112
     556 Loop 364215      7.42480     1.44552     2.74414     3.91112
     557 Loop 356214      9.04492     1.18660     2.74414     3.91112
     558 Loop 365214      9.14844     1.17317     2.74414     3.91112
     559 Loop 435216     18.61328     0.57661     2.74414     3.91112
     560 Loop 436215     16.02930     0.66957     2.74414     3.91112
     561 Loop 534216      5.96094     1.80050     2.74414     3.91112
     562 Loop 634215      7.76465     1.38225     2.74414     3.91112
     563 Loop 536214      9.06055     1.18455     2.74414     3.91112
     564 Loop 635214      9.65332     1.11181     2.74414     3.91112
     565 Loop 453216     19.80078     0.54203     2.74414     3.91112
     566 Loop 463215     19.40918     0.55297     2.74414     3.91112
     567 Loop 543216     19.61719     0.54711     2.74414     3.91112
     568 Loop 643215     18.87793     0.56853     2.74414     3.91112
     569 Loop 563214      9.67676     1.10912     2.74414     3.91112
     570 Loop 653214      9.72461     1.10366     2.74414     3.91112
     571 Loop 456213     25.80566     0.41590     2.74414     3.91112
     572 Loop 465213     25.44922     0.42173     2.74414     3.91112
     573 Loop 546213     25.13379     0.42702     2.74414     3.91112
     574 Loop 645213     24.54199     0.43732     2.74414     3.91112
     575 Loop 564213     12.92871     0.83014     2.74414     3.91112
     576 Loop 654213     12.79590     0.83876     2.74414     3.91112
     577 Loop 345612     17.62891     0.60881     2.74414     3.91112
     578 Loop 346512     18.28906     0.58684     2.74414     3.91112
     579 Loop 354612      8.36816     1.28256     2.74414     3.91112
     580 Loop 364512     10.67285     1.00560     2.74414     3.91112
     581 Loop 356412      9.64453     1.11282     2.74414     3.91112
     582 Loop 365412      9.68457     1.10822     2.74414     3.91112
     583 Loop 435612     19.32031     0.55551     2.74414     3.91112
     584 Loop 436512     19.94043     0.53824     2.74414     3.91112
     585 Loop 534612      8.28418     1.29556     2.74414     3.91112
     586 Loop 634512     11.43262     0.93878     2.74414     3.91112
     587 Loop 536412     10.06445     1.06639     2.74414     3.91112
     588 Loop 635412     10.04492     1.06847     2.74414     3.91112
     589 Loop 453612     20.26953     0.52950     2.74414     3.91112
     590 Loop 463512     25.50586     0.42079     2.74414     3.91112
     591 Loop 543612     19.98926     0.53692     2.74414     3.91112
     592 Loop 643512     24.79395     0.43287     2.74414     3.91112
     593 Loop 563412     10.53320     1.01894     2.74414     3.91112
     594 Loop 653412     10.47266     1.02483     2.74414     3.91112
     595 Loop 456312     25.79395     0.41609     2.74414     3.91112
     596 Loop 465312     25.93359     0.41385     2.74414     3.91112
     597 Loop 546312     25.67383     0.41804     2.74414     3.91112
     598 Loop 645312     25.29785     0.42425     2.74414     3.91112
     599 Loop 564312     12.29297     0.87307     2.74414     3.91112
     600 Loop 654312     12.24512     0.87649     2.74414     3.91112
     601 Loop 234561      5.02441     2.13610     2.74414     3.91112
     602 Loop 234651      4.90039     2.19017     2.74414     3.91112
     603 Loop 235461      4.93262     2.17586     2.74414     3.91112
     604 Loop 236451      4.91211     2.18494     2.74414     3.91112
     605 Loop 235641      4.58398     2.34134     2.74414     3.91112
     606 Loop 236541      4.79688     2.23743     2.74414     3.91112
     607 Loop 243561     12.49707     0.85882     2.74414     3.91112
     608 Loop 243651     12.21680     0.87852     2.74414     3.91112
     609 Loop 253461      5.20020     2.06390     2.74414     3.91112
     610 Loop 263451      8.00488     1.34077     2.74414     3.91112
     611 Loop 253641      4.95215     2.16728     2.74414     3.91112
     612 Loop 263541      7.90039     1.35850     2.74414     3.91112
     613 Loop 245361     12.47266     0.86050     2.74414     3.91112
     614 Loop 246351     14.31250     0.74988     2.74414     3.91112
     615 Loop 254361      5.89648     1.82018     2.74414     3.91112
     616 Loop 264351      9.18457     1.16855     2.74414     3.91112
     617 Loop 256341      8.14453     1.31778     2.74414     3.91112
     618 Loop 265341      7.93652     1.35231     2.74414     3.91112
     619 Loop 245631     13.64453     0.78659     2.74414     3.91112
     620 Loop 246531     14.50586     0.73989     2.74414     3.91112
     621 Loop 254631      6.39648     1.67790     2.74414     3.91112
     622 Loop 264531      9.50488     1.12917     2.74414     3.91112
     623 Loop 256431      8.94434     1.19994     2.74414     3.91112
     624 Loop 265431      9.00391     1.19200     2.74414     3.91112
     625 Loop 324561      4.88379     2.19761     2.74414     3.91112
     626 Loop 324651      4.69629     2.28535     2.74414     3.91112
     627 Loop 325461      4.72754     2.27025     2.74414     3.91112
     628 Loop 326451      4.76758     2.25118     2.74414     3.91112
     629 Loop 325641      4.58008     2.34334     2.74414     3.91112
     630 Loop 326541      4.54785     2.35994     2.74414     3.91112
     631 Loop 423561     13.37305     0.80256     2.74414     3.91112
     632 Loop 423651     13.42480     0.79947     2.74414     3.91112
     633 Loop 523461      5.17676     2.07324     2.74414     3.91112
     634 Loop 623451      8.06055     1.33151     2.74414     3.91112
     635 Loop 523641      5.04004     2.12948     2.74414     3.91112
     636 Loop 623541      7.81250     1.37378     2.74414     3.91112
     637 Loop 425361     13.57227     0.79078     2.74414     3.91112
     638 Loop 426351     15.03223     0.71398     2.74414     3.91112
     639 Loop 524361      5.79199     1.85302     2.74414     3.91112
     640 Loop 624351      9.08398     1.18149     2.74414     3.91112
     641 Loop 526341      8.06055     1.33151     2.74414     3.91112
     642 Loop 625341      7.94824     1.35032     2.74414     3.91112
     643 Loop 425631     14.54492     0.73790     2.74414     3.91112
     644 Loop 426531     15.56934     0.68935     2.74414     3.91112
     645 Loop 524631      6.58789     1.62915     2.74414     3.91112
     646 Loop 624531      9.55273     1.12352     2.74414     3.91112
     647 Loop 526431      9.08789     1.18099     2.74414     3.91112
     648 Loop 625431      9.02832     1.18878     2.74414     3.91112
     649 Loop 342561     12.31641     0.87141     2.74414     3.91112
     650 Loop 342651     12.16016     0.88261     2.74414     3.91112
     651 Loop 352461      4.84375     2.21578     2.74414     3.91112
     652 Loop 362451      7.69727     1.39435     2.74414     3.91112
     653 Loop 352641      4.90039     2.19017     2.74414     3.91112
     654 Loop 362541      7.53223     1.42490     2.74414     3.91112
     655 Loop 432561     13.51270     0.79427     2.74414     3.91112
     656 Loop 432651     13.30078     0.80692     2.74414     3.91112
     657 Loop 532461      5.26465     2.03863     2.74414     3.91112
     658 Loop 632451      8.04883     1.33345     2.74414     3.91112
     659 Loop 532641      4.95996     2.16386     2.74414     3.91112
     660 Loop 632541      7.91992     1.35515     2.74414     3.91112
     661 Loop 452361     14.59766     0.73523     2.74414     3.91112
     662 Loop 462351     17.75293     0.60456     2.74414     3.91112
     663 Loop 542361     14.27344     0.75193     2.74414     3.91112
     664 Loop 642351     17.08887     0.62805     2.74414     3.91112
     665 Loop 562341      7.99219     1.34290     2.74414     3.91112
     666 Loop 652341      8.11719     1.32222     2.74414     3.91112
     667 Loop 452631     15.50098     0.69239     2.74414     3.91112
     668 Loop 462531     18.00879     0.59597     2.74414     3.91112
     669 Loop 542631     15.09668     0.71093     2.74414     3.91112
     670 Loop 642531     17.14551     0.62598     2.74414     3.91112
     671 Loop 562431      8.96875     1.19667     2.74414     3.91112
     672 Loop 652431      8.99316     1.19343     2.74414     3.91112
     673 Loop 345261     11.98438     0.89556     2.74414     3.91112
     674 Loop 346251     12.22559     0.87789     2.74414     3.91112
     675 Loop 354261      5.21582     2.05771     2.74414     3.91112
     676 Loop 364251      8.15625     1.31588     2.74414     3.91112
     677 Loop 356241      7.28027     1.47421     2.74414     3.91112
     678 Loop 365241      7.40039     1.45028     2.74414     3.91112
     679 Loop 435261     13.39258     0.80139     2.74414     3.91112
     680 Loop 436251     13.42969     0.79918     2.74414     3.91112
     681 Loop 534261      5.48438     1.95695     2.74414     3.91112
     682 Loop 634251      8.59668     1.24847     2.74414     3.91112
     683 Loop 536241      7.44043     1.44248     2.74414     3.91112
     684 Loop 635241      7.81250     1.37378     2.74414     3.91112
     685 Loop 453261     14.30859     0.75009     2.74414     3.91112
     686 Loop 463251     17.37305     0.61778     2.74414     3.91112
     687 Loop 543261     14.04883     0.76395     2.74414     3.91112
     688 Loop 643251     16.88477     0.63564     2.74414     3.91112
     689 Loop 563241      7.96387     1.34767     2.74414     3.91112
     690 Loop 653241      7.87988     1.36203     2.74414     3.91112
     691 Loop 456231     17.57715     0.61060     2.74414     3.91112
     692 Loop 465231     17.46484     0.61453     2.74414     3.91112
     693 Loop 546231     17.40137     0.61677     2.74414     3.91112
     694 Loop 645231     16.85742     0.63667     2.74414     3.91112
     695 Loop 564231      9.74512     1.10134     2.74414     3.91112
     696 Loop 654231      9.64844     1.11237     2.74414     3.91112
     697 Loop 345621     12.06934     0.88925     2.74414     3.91112
     698 Loop 346521     12.44043     0.86273     2.74414     3.91112
     699 Loop 354621      5.41992     1.98023     2.74414     3.91112
     700 Loop 364521      8.48926     1.26427     2.74414     3.91112
     701 Loop 356421      7.96875     1.34685     2.74414     3.91112
     702 Loop 365421      8.02051     1.33815     2.74414     3.91112
     703 Loop 435621     13.32520     0.80544     2.74414     3.91112
     704 Loop 436521     13.68848     0.78407     2.74414     3.91112
     705 Loop 534621      5.75195     1.86592     2.74414     3.91112
     706 Loop 634521      8.93652     1.20099     2.74414     3.91112
     707 Loop 536421      8.04004     1.33490     2.74414     3.91112
     708 Loop 635421      8.60449     1.24733     2.74414     3.91112
     709 Loop 453621     14.42871     0.74384     2.74414     3.91112
     710 Loop 463521     17.57324     0.61074     2.74414     3.91112
     711 Loop 543621     14.10547     0.76089     2.74414     3.91112
     712 Loop 643521     17.09277     0.62791     2.74414     3.91112
     713 Loop 563421      8.64551     1.24142     2.74414     3.91112
     714 Loop 653421      8.60449     1.24733     2.74414     3.91112
     715 Loop 456321     17.59277     0.61006     2.74414     3.91112
     716 Loop 465321     17.41699     0.61622     2.74414     3.91112
     717 Loop 546321     17.47754     0.61408     2.74414     3.91112
     718 Loop 645321     16.83691     0.63745     2.74414     3.91112
     719 Loop 564321      9.56543     1.12203     2.74414     3.91112
     720 Loop 654321      9.43652     1.13735     2.74414     3.91112
 The best time is:    2.744141    
 The speedup is:      3.911123    
