 TESTING TRANSACCU TYPE 365241
 Hirata Reference =    8.556536     seconds
 Algorithm         Jeff           Speedup          Best
     463 Loop 435162      6.03662     1.41744     3.06836     2.78864
     464 Loop 436152      5.58008     1.53341     3.06836     2.78864
     465 Loop 534162      5.40820     1.58214     3.06836     2.78864
     466 Loop 634152      8.60449     0.99443     3.06836     2.78864
     467 Loop 536142      8.12842     1.05267     3.06836     2.78864
     468 Loop 635142      8.31641     1.02887     3.06836     2.78864
     469 Loop 453162      6.28027     1.36245     3.06836     2.78864
     470 Loop 463152      9.73682     0.87878     3.06836     2.78864
     471 Loop 543162      6.08838     1.40539     3.06836     2.78864
     472 Loop 643152      9.96045     0.85905     3.06836     2.78864
     473 Loop 563142      8.48828     1.00804     3.06836     2.78864
     474 Loop 653142      8.38428     1.02055     3.06836     2.78864
     475 Loop 456132     10.02051     0.85390     3.06836     2.78864
     476 Loop 465132     10.27246     0.83296     3.06836     2.78864
     477 Loop 546132     10.04492     0.85183     3.06836     2.78864
     478 Loop 645132     11.39697     0.75077     3.06836     2.78864
     479 Loop 564132     10.04834     0.85154     3.06836     2.78864
     480 Loop 654132     10.12061     0.84546     3.06836     2.78864
     481 Loop 234516      6.66455     1.28389     3.06836     2.78864
     482 Loop 234615      6.30420     1.35728     3.06836     2.78864
     483 Loop 235416      6.50879     1.31461     3.06836     2.78864
     484 Loop 236415      5.80078     1.47507     3.06836     2.78864
     485 Loop 235614      3.36377     2.54373     3.06836     2.78864
     486 Loop 236514      3.47217     2.46432     3.06836     2.78864
     487 Loop 243516      8.27246     1.03434     3.06836     2.78864
     488 Loop 243615      7.85254     1.08965     3.06836     2.78864
     489 Loop 253416      6.97266     1.22716     3.06836     2.78864
     490 Loop 263415      7.93262     1.07865     3.06836     2.78864
     491 Loop 253614      3.85205     2.22129     3.06836     2.78864
     492 Loop 263514      9.84863     0.86880     3.06836     2.78864
     493 Loop 245316      8.40479     1.01806     3.06836     2.78864
     494 Loop 246315      8.22070     1.04085     3.06836     2.78864
     495 Loop 254316      6.88428     1.24291     3.06836     2.78864
     496 Loop 264315      8.82031     0.97009     3.06836     2.78864
     497 Loop 256314      9.78076     0.87483     3.06836     2.78864
     498 Loop 265314      9.38867     0.91137     3.06836     2.78864
     499 Loop 245613     10.52881     0.81268     3.06836     2.78864
     500 Loop 246513     10.63672     0.80443     3.06836     2.78864
     501 Loop 254613      9.84473     0.86915     3.06836     2.78864
     502 Loop 264513     12.24463     0.69880     3.06836     2.78864
     503 Loop 256413     12.54883     0.68186     3.06836     2.78864
     504 Loop 265413     12.52100     0.68338     3.06836     2.78864
     505 Loop 324516      6.74414     1.26874     3.06836     2.78864
     506 Loop 324615      5.98828     1.42888     3.06836     2.78864
     507 Loop 325416      6.25635     1.36766     3.06836     2.78864
     508 Loop 326415      6.36035     1.34529     3.06836     2.78864
     509 Loop 325614      3.30811     2.58654     3.06836     2.78864
     510 Loop 326514      3.38428     2.52832     3.06836     2.78864
     511 Loop 423516      8.09229     1.05737     3.06836     2.78864
     512 Loop 423615      7.54443     1.13415     3.06836     2.78864
     513 Loop 523416      6.60449     1.29556     3.06836     2.78864
     514 Loop 623415      7.94824     1.07653     3.06836     2.78864
     515 Loop 523614      3.75635     2.27789     3.06836     2.78864
     516 Loop 623514      9.35645     0.91451     3.06836     2.78864
     517 Loop 425316      8.05615     1.06211     3.06836     2.78864
     518 Loop 426315      8.04053     1.06418     3.06836     2.78864
     519 Loop 524316      6.70410     1.27631     3.06836     2.78864
     520 Loop 624315      8.45654     1.01182     3.06836     2.78864
     521 Loop 526314      9.29248     0.92080     3.06836     2.78864
     522 Loop 625314      9.36035     0.91413     3.06836     2.78864
     523 Loop 425613     10.90479     0.78466     3.06836     2.78864
     524 Loop 426513     11.02881     0.77583     3.06836     2.78864
     525 Loop 524613      9.96484     0.85867     3.06836     2.78864
     526 Loop 624513     12.34082     0.69335     3.06836     2.78864
     527 Loop 526413     12.20898     0.70084     3.06836     2.78864
     528 Loop 625413     12.19336     0.70174     3.06836     2.78864
     529 Loop 342516      8.12500     1.05311     3.06836     2.78864
     530 Loop 342615      7.62891     1.12159     3.06836     2.78864
     531 Loop 352416      6.39258     1.33851     3.06836     2.78864
     532 Loop 362415      7.77637     1.10033     3.06836     2.78864
     533 Loop 352614      3.54785     2.41175     3.06836     2.78864
     534 Loop 362514      9.12012     0.93820     3.06836     2.78864
     535 Loop 432516      8.46875     1.01037     3.06836     2.78864
     536 Loop 432615      8.22070     1.04085     3.06836     2.78864
     537 Loop 532416      6.45312     1.32595     3.06836     2.78864
     538 Loop 632415      8.22852     1.03986     3.06836     2.78864
     539 Loop 532614      3.89551     2.19651     3.06836     2.78864
     540 Loop 632514      9.90820     0.86358     3.06836     2.78864
     541 Loop 452316      8.94434     0.95664     3.06836     2.78864
     542 Loop 462315     11.29590     0.75749     3.06836     2.78864
     543 Loop 542316      8.69238     0.98437     3.06836     2.78864
     544 Loop 642315     11.43359     0.74837     3.06836     2.78864
     545 Loop 562314      9.80859     0.87235     3.06836     2.78864
     546 Loop 652314      9.84863     0.86880     3.06836     2.78864
     547 Loop 452613     10.92480     0.78322     3.06836     2.78864
     548 Loop 462513     13.87695     0.61660     3.06836     2.78864
     549 Loop 542613     10.59668     0.80747     3.06836     2.78864
     550 Loop 642513     13.70898     0.62416     3.06836     2.78864
     551 Loop 562413     13.12891     0.65173     3.06836     2.78864
     552 Loop 652413     12.78906     0.66905     3.06836     2.78864
     553 Loop 345216      8.00781     1.06852     3.06836     2.78864
     554 Loop 346215      7.65234     1.11816     3.06836     2.78864
     555 Loop 354216      6.43652     1.32937     3.06836     2.78864
     556 Loop 364215      7.56055     1.13174     3.06836     2.78864
     557 Loop 356214      8.89648     0.96179     3.06836     2.78864
     558 Loop 365214      8.95703     0.95529     3.06836     2.78864
     559 Loop 435216      8.56836     0.99862     3.06836     2.78864
     560 Loop 436215      7.65625     1.11759     3.06836     2.78864
     561 Loop 534216      6.62500     1.29155     3.06836     2.78864
     562 Loop 634215      8.18848     1.04495     3.06836     2.78864
     563 Loop 536214      9.16406     0.93371     3.06836     2.78864
     564 Loop 635214      9.64062     0.88755     3.06836     2.78864
     565 Loop 453216      8.84082     0.96784     3.06836     2.78864
     566 Loop 463215     11.35254     0.75371     3.06836     2.78864
     567 Loop 543216      8.76465     0.97626     3.06836     2.78864
     568 Loop 643215     11.36523     0.75287     3.06836     2.78864
     569 Loop 563214      9.98438     0.85699     3.06836     2.78864
     570 Loop 653214      9.94043     0.86078     3.06836     2.78864
     571 Loop 456213     13.89355     0.61586     3.06836     2.78864
     572 Loop 465213     14.05273     0.60889     3.06836     2.78864
     573 Loop 546213     13.76855     0.62145     3.06836     2.78864
     574 Loop 645213     13.67285     0.62580     3.06836     2.78864
     575 Loop 564213     13.06934     0.65470     3.06836     2.78864
     576 Loop 654213     12.60547     0.67880     3.06836     2.78864
     577 Loop 345612      5.66895     1.50937     3.06836     2.78864
     578 Loop 346512      5.77246     1.48230     3.06836     2.78864
     579 Loop 354612      5.43652     1.57390     3.06836     2.78864
     580 Loop 364512      8.44922     1.01270     3.06836     2.78864
     581 Loop 356412      8.00879     1.06839     3.06836     2.78864
     582 Loop 365412      8.14844     1.05008     3.06836     2.78864
     583 Loop 435612      5.91211     1.44729     3.06836     2.78864
     584 Loop 436512      5.92480     1.44419     3.06836     2.78864
     585 Loop 534612      5.28418     1.61927     3.06836     2.78864
     586 Loop 634512      8.91602     0.95968     3.06836     2.78864
     587 Loop 536412      8.15332     1.04945     3.06836     2.78864
     588 Loop 635412      8.96094     0.95487     3.06836     2.78864
     589 Loop 453612      6.34473     1.34861     3.06836     2.78864
     590 Loop 463512     10.22070     0.83718     3.06836     2.78864
     591 Loop 543612      6.34473     1.34861     3.06836     2.78864
     592 Loop 643512     10.19727     0.83910     3.06836     2.78864
     593 Loop 563412      8.75684     0.97713     3.06836     2.78864
     594 Loop 653412      8.73242     0.97986     3.06836     2.78864
     595 Loop 456312      9.88379     0.86571     3.06836     2.78864
     596 Loop 465312     10.07227     0.84951     3.06836     2.78864
     597 Loop 546312      9.89258     0.86494     3.06836     2.78864
     598 Loop 645312     10.44434     0.81925     3.06836     2.78864
     599 Loop 564312      9.46875     0.90366     3.06836     2.78864
     600 Loop 654312      9.65332     0.88638     3.06836     2.78864
     601 Loop 234561      4.21191     2.03151     3.06836     2.78864
     602 Loop 234651      4.28027     1.99906     3.06836     2.78864
     603 Loop 235461      4.03223     2.12204     3.06836     2.78864
     604 Loop 236451      4.11621     2.07874     3.06836     2.78864
     605 Loop 235641      3.98438     2.14752     3.06836     2.78864
     606 Loop 236541      4.10840     2.08269     3.06836     2.78864
     607 Loop 243561      5.03613     1.69903     3.06836     2.78864
     608 Loop 243651      5.12891     1.66830     3.06836     2.78864
     609 Loop 253461      4.51270     1.89610     3.06836     2.78864
     610 Loop 263451      7.78906     1.09853     3.06836     2.78864
     611 Loop 253641      4.14844     2.06259     3.06836     2.78864
     612 Loop 263541      8.33301     1.02682     3.06836     2.78864
     613 Loop 245361      5.22070     1.63896     3.06836     2.78864
     614 Loop 246351      6.24121     1.37097     3.06836     2.78864
     615 Loop 254361      4.82812     1.77223     3.06836     2.78864
     616 Loop 264351      8.40820     1.01764     3.06836     2.78864
     617 Loop 256341      8.57617     0.99771     3.06836     2.78864
     618 Loop 265341      8.46875     1.01037     3.06836     2.78864
     619 Loop 245631      6.08887     1.40528     3.06836     2.78864
     620 Loop 246531      6.91699     1.23703     3.06836     2.78864
     621 Loop 254631      5.67676     1.50729     3.06836     2.78864
     622 Loop 264531      8.92480     0.95874     3.06836     2.78864
     623 Loop 256431      8.77734     0.97484     3.06836     2.78864
     624 Loop 265431      8.59277     0.99578     3.06836     2.78864
     625 Loop 324561      3.94434     2.16932     3.06836     2.78864
     626 Loop 324651      4.21680     2.02916     3.06836     2.78864
     627 Loop 325461      4.00391     2.13705     3.06836     2.78864
     628 Loop 326451      4.09180     2.09114     3.06836     2.78864
     629 Loop 325641      3.91211     2.18719     3.06836     2.78864
     630 Loop 326541      3.88086     2.20480     3.06836     2.78864
     631 Loop 423561      4.82031     1.77510     3.06836     2.78864
     632 Loop 423651      4.98828     1.71533     3.06836     2.78864
     633 Loop 523461      4.45996     1.91852     3.06836     2.78864
     634 Loop 623451      8.21191     1.04197     3.06836     2.78864
     635 Loop 523641      4.66406     1.83457     3.06836     2.78864
     636 Loop 623541      8.88477     0.96306     3.06836     2.78864
     637 Loop 425361      5.81641     1.47110     3.06836     2.78864
     638 Loop 426351      6.78125     1.26179     3.06836     2.78864
     639 Loop 524361      4.60449     1.85830     3.06836     2.78864
     640 Loop 624351      8.60059     0.99488     3.06836     2.78864
     641 Loop 526341      8.09277     1.05731     3.06836     2.78864
     642 Loop 625341      8.13672     1.05160     3.06836     2.78864
     643 Loop 425631      6.66504     1.28379     3.06836     2.78864
     644 Loop 426531      6.50488     1.31540     3.06836     2.78864
     645 Loop 524631      5.94922     1.43826     3.06836     2.78864
     646 Loop 624531      8.92090     0.95916     3.06836     2.78864
     647 Loop 526431      8.29688     1.03130     3.06836     2.78864
     648 Loop 625431      8.44434     1.01329     3.06836     2.78864
     649 Loop 342561      4.82031     1.77510     3.06836     2.78864
     650 Loop 342651      4.72461     1.81106     3.06836     2.78864
     651 Loop 352461      4.34473     1.96941     3.06836     2.78864
     652 Loop 362451      7.59277     1.12693     3.06836     2.78864
     653 Loop 352641      4.08496     2.09464     3.06836     2.78864
     654 Loop 362541      7.76465     1.10199     3.06836     2.78864
     655 Loop 432561      4.70410     1.81895     3.06836     2.78864
     656 Loop 432651      4.80371     1.78123     3.06836     2.78864
     657 Loop 532461      4.29590     1.99179     3.06836     2.78864
     658 Loop 632451      7.87305     1.08681     3.06836     2.78864
     659 Loop 532641      4.20410     2.03528     3.06836     2.78864
     660 Loop 632541      8.58398     0.99680     3.06836     2.78864
     661 Loop 452361      5.47168     1.56379     3.06836     2.78864
     662 Loop 462351      9.77637     0.87523     3.06836     2.78864
     663 Loop 542361      5.22852     1.63651     3.06836     2.78864
     664 Loop 642351     10.20117     0.83878     3.06836     2.78864
     665 Loop 562341      8.56445     0.99908     3.06836     2.78864
     666 Loop 652341      8.59668     0.99533     3.06836     2.78864
     667 Loop 452631      6.52441     1.31146     3.06836     2.78864
     668 Loop 462531     10.26855     0.83328     3.06836     2.78864
     669 Loop 542631      6.36914     1.34344     3.06836     2.78864
     670 Loop 642531     10.97266     0.77981     3.06836     2.78864
     671 Loop 562431      9.44141     0.90628     3.06836     2.78864
     672 Loop 652431      9.40039     0.91023     3.06836     2.78864
     673 Loop 345261      4.71680     1.81406     3.06836     2.78864
     674 Loop 346251      4.66895     1.83265     3.06836     2.78864
     675 Loop 354261      4.33594     1.97340     3.06836     2.78864
     676 Loop 364251      7.36035     1.16252     3.06836     2.78864
     677 Loop 356241      7.71680     1.10882     3.06836     2.78864
     678 Loop 365241      7.62402     1.12231     3.06836     2.78864
     679 Loop 435261      4.76367     1.79621     3.06836     2.78864
     680 Loop 436251      4.74805     1.80212     3.06836     2.78864
     681 Loop 534261      4.52441     1.89119     3.06836     2.78864
     682 Loop 634251      7.85645     1.08911     3.06836     2.78864
     683 Loop 536241      7.81250     1.09524     3.06836     2.78864
     684 Loop 635241      8.05273     1.06256     3.06836     2.78864
     685 Loop 453261      5.50488     1.55435     3.06836     2.78864
     686 Loop 463251     10.44922     0.81887     3.06836     2.78864
     687 Loop 543261      5.27246     1.62287     3.06836     2.78864
     688 Loop 643251      9.60059     0.89125     3.06836     2.78864
     689 Loop 563241      8.24414     1.03789     3.06836     2.78864
     690 Loop 653241      8.27246     1.03434     3.06836     2.78864
     691 Loop 456231      9.83691     0.86984     3.06836     2.78864
     692 Loop 465231      9.78027     0.87488     3.06836     2.78864
     693 Loop 546231      9.59668     0.89161     3.06836     2.78864
     694 Loop 645231      9.84473     0.86915     3.06836     2.78864
     695 Loop 564231      8.79688     0.97268     3.06836     2.78864
     696 Loop 654231      9.13281     0.93690     3.06836     2.78864
     697 Loop 345621      4.77637     1.79143     3.06836     2.78864
     698 Loop 346521      4.86035     1.76048     3.06836     2.78864
     699 Loop 354621      4.64453     1.84228     3.06836     2.78864
     700 Loop 364521      7.88086     1.08574     3.06836     2.78864
     701 Loop 356421      7.66895     1.11574     3.06836     2.78864
     702 Loop 365421      7.77637     1.10033     3.06836     2.78864
     703 Loop 435621      4.86426     1.75906     3.06836     2.78864
     704 Loop 436521      4.94434     1.73057     3.06836     2.78864
     705 Loop 534621      4.83301     1.77044     3.06836     2.78864
     706 Loop 634521      8.24023     1.03839     3.06836     2.78864
     707 Loop 536421      7.54395     1.13423     3.06836     2.78864
     708 Loop 635421      8.05566     1.06218     3.06836     2.78864
     709 Loop 453621      5.37988     1.59047     3.06836     2.78864
     710 Loop 463521      9.67285     0.88459     3.06836     2.78864
     711 Loop 543621      5.41602     1.57986     3.06836     2.78864
     712 Loop 643521      9.94824     0.86011     3.06836     2.78864
     713 Loop 563421      8.22852     1.03986     3.06836     2.78864
     714 Loop 653421      8.23340     1.03925     3.06836     2.78864
     715 Loop 456321      9.86523     0.86734     3.06836     2.78864
     716 Loop 465321     10.12109     0.84542     3.06836     2.78864
     717 Loop 546321      9.72070     0.88024     3.06836     2.78864
     718 Loop 645321      9.70898     0.88130     3.06836     2.78864
     719 Loop 564321      8.48047     1.00897     3.06836     2.78864
     720 Loop 654321      8.41211     1.01717     3.06836     2.78864
 The best time is:    3.068359    
 The speedup is:      2.788635    
