 TESTING TRANPOSE TYPE 326541
 Hirata Reference =    2.556160     seconds
 Algorithm         Jeff           Speedup          Best
     463 Loop 435162      1.98010     1.29092     0.92810     2.75418
     464 Loop 436152      1.66016     1.53971     0.92810     2.75418
     465 Loop 534162      1.80408     1.41688     0.92810     2.75418
     466 Loop 634152      4.13635     0.61797     0.92810     2.75418
     467 Loop 536142      1.84814     1.38310     0.92810     2.75418
     468 Loop 635142      3.94824     0.64742     0.92810     2.75418
     469 Loop 453162      1.88818     1.35377     0.92810     2.75418
     470 Loop 463152      2.16016     1.18332     0.92810     2.75418
     471 Loop 543162      1.86816     1.36827     0.92810     2.75418
     472 Loop 643152      4.25220     0.60114     0.92810     2.75418
     473 Loop 563142      2.40405     1.06327     0.92810     2.75418
     474 Loop 653142      4.11218     0.62161     0.92810     2.75418
     475 Loop 456132      2.32825     1.09789     0.92810     2.75418
     476 Loop 465132      2.63611     0.96967     0.92810     2.75418
     477 Loop 546132      2.24414     1.13904     0.92810     2.75418
     478 Loop 645132      4.36426     0.58570     0.92810     2.75418
     479 Loop 564132      2.85620     0.89495     0.92810     2.75418
     480 Loop 654132      4.26025     0.60000     0.92810     2.75418
     481 Loop 234516      1.02808     2.48635     0.92810     2.75418
     482 Loop 234615      1.26013     2.02849     0.92810     2.75418
     483 Loop 235416      0.93201     2.74264     0.92810     2.75418
     484 Loop 236415      1.32410     1.93049     0.92810     2.75418
     485 Loop 235614      1.37610     1.85754     0.92810     2.75418
     486 Loop 236514      1.39612     1.83091     0.92810     2.75418
     487 Loop 243516      1.01611     2.51562     0.92810     2.75418
     488 Loop 243615      1.23206     2.07471     0.92810     2.75418
     489 Loop 253416      1.07214     2.38416     0.92810     2.75418
     490 Loop 263415      1.74414     1.46557     0.92810     2.75418
     491 Loop 253614      1.42004     1.80006     0.92810     2.75418
     492 Loop 263514      1.86804     1.36836     0.92810     2.75418
     493 Loop 245316      1.08801     2.34938     0.92810     2.75418
     494 Loop 246315      1.35608     1.88496     0.92810     2.75418
     495 Loop 254316      1.06006     2.41134     0.92810     2.75418
     496 Loop 264315      1.89221     1.35088     0.92810     2.75418
     497 Loop 256314      1.58411     1.61363     0.92810     2.75418
     498 Loop 265314      1.96008     1.30411     0.92810     2.75418
     499 Loop 245613      1.75208     1.45893     0.92810     2.75418
     500 Loop 246513      1.83215     1.39517     0.92810     2.75418
     501 Loop 254613      1.77612     1.43918     0.92810     2.75418
     502 Loop 264513      2.13220     1.19884     0.92810     2.75418
     503 Loop 256413      1.66406     1.53610     0.92810     2.75418
     504 Loop 265413      2.18408     1.17036     0.92810     2.75418
     505 Loop 324516      1.03198     2.47694     0.92810     2.75418
     506 Loop 324615      1.30005     1.96620     0.92810     2.75418
     507 Loop 325416      1.07214     2.38416     0.92810     2.75418
     508 Loop 326415      1.27600     2.00326     0.92810     2.75418
     509 Loop 325614      1.40405     1.82056     0.92810     2.75418
     510 Loop 326514      1.40417     1.82040     0.92810     2.75418
     511 Loop 423516      1.38806     1.84153     0.92810     2.75418
     512 Loop 423615      1.42419     1.79481     0.92810     2.75418
     513 Loop 523416      2.01611     1.26787     0.92810     2.75418
     514 Loop 623415      3.53223     0.72367     0.92810     2.75418
     515 Loop 523614      1.59216     1.60546     0.92810     2.75418
     516 Loop 623514      3.67627     0.69531     0.92810     2.75418
     517 Loop 425316      1.30811     1.95409     0.92810     2.75418
     518 Loop 426315      1.59204     1.60559     0.92810     2.75418
     519 Loop 524316      1.94409     1.31484     0.92810     2.75418
     520 Loop 624315      3.59619     0.71080     0.92810     2.75418
     521 Loop 526314      1.67603     1.52513     0.92810     2.75418
     522 Loop 625314      4.12817     0.61920     0.92810     2.75418
     523 Loop 425613      1.89221     1.35088     0.92810     2.75418
     524 Loop 426513      1.78003     1.43602     0.92810     2.75418
     525 Loop 524613      1.83215     1.39517     0.92810     2.75418
     526 Loop 624513      3.98828     0.64092     0.92810     2.75418
     527 Loop 526413      1.93616     1.32022     0.92810     2.75418
     528 Loop 625413      4.07629     0.62708     0.92810     2.75418
     529 Loop 342516      1.00415     2.54559     0.92810     2.75418
     530 Loop 342615      1.31604     1.94231     0.92810     2.75418
     531 Loop 352416      1.10010     2.32358     0.92810     2.75418
     532 Loop 362415      1.80811     1.41372     0.92810     2.75418
     533 Loop 352614      1.34814     1.89606     0.92810     2.75418
     534 Loop 362514      1.77209     1.44245     0.92810     2.75418
     535 Loop 432516      1.33618     1.91303     0.92810     2.75418
     536 Loop 432615      1.57202     1.62603     0.92810     2.75418
     537 Loop 532416      1.95203     1.30949     0.92810     2.75418
     538 Loop 632415      3.53223     0.72367     0.92810     2.75418
     539 Loop 532614      1.58008     1.61774     0.92810     2.75418
     540 Loop 632514      3.72424     0.68636     0.92810     2.75418
     541 Loop 452316      1.36816     1.86831     0.92810     2.75418
     542 Loop 462315      2.44019     1.04753     0.92810     2.75418
     543 Loop 542316      1.89209     1.35097     0.92810     2.75418
     544 Loop 642315      3.90430     0.65470     0.92810     2.75418
     545 Loop 562314      2.40015     1.06500     0.92810     2.75418
     546 Loop 652314      4.24829     0.60169     0.92810     2.75418
     547 Loop 452613      1.77222     1.44235     0.92810     2.75418
     548 Loop 462513      2.40015     1.06500     0.92810     2.75418
     549 Loop 542613      1.79614     1.42314     0.92810     2.75418
     550 Loop 642513      4.12830     0.61918     0.92810     2.75418
     551 Loop 562413      2.40417     1.06322     0.92810     2.75418
     552 Loop 652413      4.30432     0.59386     0.92810     2.75418
     553 Loop 345216      1.09204     2.34072     0.92810     2.75418
     554 Loop 346215      1.26416     2.02202     0.92810     2.75418
     555 Loop 354216      1.10413     2.31510     0.92810     2.75418
     556 Loop 364215      1.75610     1.45559     0.92810     2.75418
     557 Loop 356214      1.55212     1.64688     0.92810     2.75418
     558 Loop 365214      1.91614     1.33402     0.92810     2.75418
     559 Loop 435216      1.30811     1.95409     0.92810     2.75418
     560 Loop 436215      1.61206     1.58565     0.92810     2.75418
     561 Loop 534216      1.90808     1.33965     0.92810     2.75418
     562 Loop 634215      3.57629     0.71475     0.92810     2.75418
     563 Loop 536214      1.74011     1.46896     0.92810     2.75418
     564 Loop 635214      4.15625     0.61502     0.92810     2.75418
     565 Loop 453216      1.37598     1.85771     0.92810     2.75418
     566 Loop 463215      2.37207     1.07761     0.92810     2.75418
     567 Loop 543216      1.98010     1.29092     0.92810     2.75418
     568 Loop 643215      3.90820     0.65405     0.92810     2.75418
     569 Loop 563214      2.61206     0.97860     0.92810     2.75418
     570 Loop 653214      4.35632     0.58677     0.92810     2.75418
     571 Loop 456213      1.96814     1.29877     0.92810     2.75418
     572 Loop 465213      2.49622     1.02401     0.92810     2.75418
     573 Loop 546213      2.11218     1.21020     0.92810     2.75418
     574 Loop 645213      4.42029     0.57828     0.92810     2.75418
     575 Loop 564213      2.54822     1.00312     0.92810     2.75418
     576 Loop 654213      4.40027     0.58091     0.92810     2.75418
     577 Loop 345612      1.42810     1.78990     0.92810     2.75418
     578 Loop 346512      1.44409     1.77008     0.92810     2.75418
     579 Loop 354612      1.27209     2.00941     0.92810     2.75418
     580 Loop 364512      1.74805     1.46229     0.92810     2.75418
     581 Loop 356412      1.60803     1.58962     0.92810     2.75418
     582 Loop 365412      1.92419     1.32843     0.92810     2.75418
     583 Loop 435612      1.53210     1.66840     0.92810     2.75418
     584 Loop 436512      1.64417     1.55469     0.92810     2.75418
     585 Loop 534612      1.58801     1.60966     0.92810     2.75418
     586 Loop 634512      3.97632     0.64285     0.92810     2.75418
     587 Loop 536412      1.71216     1.49295     0.92810     2.75418
     588 Loop 635412      4.04016     0.63269     0.92810     2.75418
     589 Loop 453612      1.51611     1.68600     0.92810     2.75418
     590 Loop 463512      2.15222     1.18768     0.92810     2.75418
     591 Loop 543612      1.66003     1.53982     0.92810     2.75418
     592 Loop 643512      4.21631     0.60626     0.92810     2.75418
     593 Loop 563412      2.33215     1.09605     0.92810     2.75418
     594 Loop 653412      4.26025     0.60000     0.92810     2.75418
     595 Loop 456312      1.91211     1.33683     0.92810     2.75418
     596 Loop 465312      2.41626     1.05790     0.92810     2.75418
     597 Loop 546312      1.96802     1.29885     0.92810     2.75418
     598 Loop 645312      4.39221     0.58198     0.92810     2.75418
     599 Loop 564312      2.66016     0.96091     0.92810     2.75418
     600 Loop 654312      4.30823     0.59332     0.92810     2.75418
     601 Loop 234561      1.08801     2.34938     0.92810     2.75418
     602 Loop 234651      1.06409     2.40221     0.92810     2.75418
     603 Loop 235461      0.94800     2.69638     0.92810     2.75418
     604 Loop 236451      1.11609     2.29028     0.92810     2.75418
     605 Loop 235641      0.90405     2.82745     0.90405     2.82745
     606 Loop 236541      1.08008     2.36664     0.90405     2.82745
     607 Loop 243561      1.01208     2.52564     0.90405     2.82745
     608 Loop 243651      0.98804     2.58711     0.90405     2.82745
     609 Loop 253461      1.08801     2.34938     0.90405     2.82745
     610 Loop 263451      1.22009     2.09505     0.90405     2.82745
     611 Loop 253641      1.10413     2.31510     0.90405     2.82745
     612 Loop 263541      1.46411     1.74588     0.90405     2.82745
     613 Loop 245361      0.88013     2.90431     0.88013     2.90431
     614 Loop 246351      1.16003     2.20352     0.88013     2.90431
     615 Loop 254361      1.09216     2.34046     0.88013     2.90431
     616 Loop 264351      1.22009     2.09505     0.88013     2.90431
     617 Loop 256341      1.17603     2.17356     0.88013     2.90431
     618 Loop 265341      1.52808     1.67280     0.88013     2.90431
     619 Loop 245631      0.96399     2.65165     0.88013     2.90431
     620 Loop 246531      1.15210     2.21870     0.88013     2.90431
     621 Loop 254631      1.05212     2.42952     0.88013     2.90431
     622 Loop 264531      1.40405     1.82056     0.88013     2.90431
     623 Loop 256431      1.14807     2.22648     0.88013     2.90431
     624 Loop 265431      1.48010     1.72702     0.88013     2.90431
     625 Loop 324561      0.95605     2.67365     0.88013     2.90431
     626 Loop 324651      1.02002     2.50599     0.88013     2.90431
     627 Loop 325461      0.95605     2.67365     0.88013     2.90431
     628 Loop 326451      1.11609     2.29028     0.88013     2.90431
     629 Loop 325641      0.88403     2.89147     0.88013     2.90431
     630 Loop 326541      1.10803     2.30694     0.88013     2.90431
     631 Loop 423561      1.47205     1.73647     0.88013     2.90431
     632 Loop 423651      1.58008     1.61774     0.88013     2.90431
     633 Loop 523461      1.40015     1.82564     0.88013     2.90431
     634 Loop 623451      3.32422     0.76895     0.88013     2.90431
     635 Loop 523641      1.12415     2.27387     0.88013     2.90431
     636 Loop 623541      3.12024     0.81922     0.88013     2.90431
     637 Loop 425361      1.37207     1.86299     0.88013     2.90431
     638 Loop 426351      1.60400     1.59361     0.88013     2.90431
     639 Loop 524361      1.40405     1.82056     0.88013     2.90431
     640 Loop 624351      3.22021     0.79379     0.88013     2.90431
     641 Loop 526341      1.30798     1.95428     0.88013     2.90431
     642 Loop 625341      3.18835     0.80172     0.88013     2.90431
     643 Loop 425631      1.45190     1.76056     0.88013     2.90431
     644 Loop 426531      1.35205     1.89058     0.88013     2.90431
     645 Loop 524631      1.20020     2.12979     0.88013     2.90431
     646 Loop 624531      3.14819     0.81195     0.88013     2.90431
     647 Loop 526431      1.23999     2.06144     0.88013     2.90431
     648 Loop 625431      3.26025     0.78404     0.88013     2.90431
     649 Loop 342561      0.90405     2.82745     0.88013     2.90431
     650 Loop 342651      0.95605     2.67365     0.88013     2.90431
     651 Loop 352461      1.07617     2.37523     0.88013     2.90431
     652 Loop 362451      1.34790     1.89640     0.88013     2.90431
     653 Loop 352641      1.07593     2.37577     0.88013     2.90431
     654 Loop 362541      1.23218     2.07451     0.88013     2.90431
     655 Loop 432561      1.42017     1.79990     0.88013     2.90431
     656 Loop 432651      1.50024     1.70383     0.88013     2.90431
     657 Loop 532461      1.29199     1.97846     0.88013     2.90431
     658 Loop 632451      3.36816     0.75892     0.88013     2.90431
     659 Loop 532641      1.17603     2.17356     0.88013     2.90431
     660 Loop 632541      2.94409     0.86823     0.88013     2.90431
     661 Loop 452361      1.49219     1.71303     0.88013     2.90431
     662 Loop 462351      2.24805     1.13706     0.88013     2.90431
     663 Loop 542361      1.39600     1.83107     0.88013     2.90431
     664 Loop 642351      3.60425     0.70921     0.88013     2.90431
     665 Loop 562341      1.83618     1.39211     0.88013     2.90431
     666 Loop 652341      3.15210     0.81094     0.88013     2.90431
     667 Loop 452631      1.43213     1.78487     0.88013     2.90431
     668 Loop 462531      2.03613     1.25540     0.88013     2.90431
     669 Loop 542631      1.16016     2.20329     0.88013     2.90431
     670 Loop 642531      3.32837     0.76799     0.88013     2.90431
     671 Loop 562431      1.78394     1.43288     0.88013     2.90431
     672 Loop 652431      3.30005     0.77458     0.88013     2.90431
     673 Loop 345261      0.91602     2.79052     0.88013     2.90431
     674 Loop 346251      1.08398     2.35812     0.88013     2.90431
     675 Loop 354261      0.91602     2.79052     0.88013     2.90431
     676 Loop 364251      1.40430     1.82024     0.88013     2.90431
     677 Loop 356241      1.20410     2.12288     0.88013     2.90431
     678 Loop 365241      1.58008     1.61774     0.88013     2.90431
     679 Loop 435261      1.31201     1.94828     0.88013     2.90431
     680 Loop 436251      1.57227     1.62578     0.88013     2.90431
     681 Loop 534261      1.38403     1.84689     0.88013     2.90431
     682 Loop 634251      3.38428     0.75530     0.88013     2.90431
     683 Loop 536241      1.28418     1.99050     0.88013     2.90431
     684 Loop 635241      3.02026     0.84634     0.88013     2.90431
     685 Loop 453261      1.42017     1.79990     0.88013     2.90431
     686 Loop 463251      2.24829     1.13693     0.88013     2.90431
     687 Loop 543261      1.38794     1.84169     0.88013     2.90431
     688 Loop 643251      3.57227     0.71556     0.88013     2.90431
     689 Loop 563241      1.73999     1.46907     0.88013     2.90431
     690 Loop 653241      3.27222     0.78117     0.88013     2.90431
     691 Loop 456231      1.58008     1.61774     0.88013     2.90431
     692 Loop 465231      2.19629     1.16385     0.88013     2.90431
     693 Loop 546231      1.65601     1.54357     0.88013     2.90431
     694 Loop 645231      3.64819     0.70066     0.88013     2.90431
     695 Loop 564231      2.08008     1.22888     0.88013     2.90431
     696 Loop 654231      3.40405     0.75092     0.88013     2.90431
     697 Loop 345621      1.00806     2.53573     0.88013     2.90431
     698 Loop 346521      0.97583     2.61947     0.88013     2.90431
     699 Loop 354621      1.13599     2.25017     0.88013     2.90431
     700 Loop 364521      1.48804     1.71781     0.88013     2.90431
     701 Loop 356421      1.21216     2.10877     0.88013     2.90431
     702 Loop 365421      1.40796     1.81551     0.88013     2.90431
     703 Loop 435621      1.50830     1.69473     0.88013     2.90431
     704 Loop 436521      1.56812     1.63008     0.88013     2.90431
     705 Loop 534621      1.17603     2.17356     0.88013     2.90431
     706 Loop 634521      3.15210     0.81094     0.88013     2.90431
     707 Loop 536421      1.36792     1.86865     0.88013     2.90431
     708 Loop 635421      3.15625     0.80987     0.88013     2.90431
     709 Loop 453621      1.50024     1.70383     0.88013     2.90431
     710 Loop 463521      2.19629     1.16385     0.88013     2.90431
     711 Loop 543621      1.10791     2.30719     0.88013     2.90431
     712 Loop 643521      3.26831     0.78210     0.88013     2.90431
     713 Loop 563421      1.85596     1.37727     0.88013     2.90431
     714 Loop 653421      3.21240     0.79572     0.88013     2.90431
     715 Loop 456321      1.62402     1.57397     0.88013     2.90431
     716 Loop 465321      2.23608     1.14314     0.88013     2.90431
     717 Loop 546321      1.58813     1.60954     0.88013     2.90431
     718 Loop 645321      3.70435     0.69004     0.88013     2.90431
     719 Loop 564321      2.14014     1.19439     0.88013     2.90431
     720 Loop 654321      3.39624     0.75264     0.88013     2.90431
 The best time is:   0.8801270    
 The speedup is:      2.904308    
