 TESTING TRANPOSE TYPE 326154
 Hirata Reference =    2.644164     seconds
 Algorithm         Jeff           Speedup          Best
     463 Loop 435162      6.29639     0.41995     0.89606     2.95089
     464 Loop 436152      6.33240     0.41756     0.89606     2.95089
     465 Loop 534162      2.27612     1.16170     0.89606     2.95089
     466 Loop 634152      3.98828     0.66298     0.89606     2.95089
     467 Loop 536142      1.68408     1.57009     0.89606     2.95089
     468 Loop 635142      3.96423     0.66701     0.89606     2.95089
     469 Loop 453162      6.37244     0.41494     0.89606     2.95089
     470 Loop 463152      7.66443     0.34499     0.89606     2.95089
     471 Loop 543162      2.88428     0.91675     0.89606     2.95089
     472 Loop 643152      5.74426     0.46031     0.89606     2.95089
     473 Loop 563142      2.74011     0.96498     0.89606     2.95089
     474 Loop 653142      4.30835     0.61373     0.89606     2.95089
     475 Loop 456132      6.32434     0.41809     0.89606     2.95089
     476 Loop 465132      7.72046     0.34249     0.89606     2.95089
     477 Loop 546132      3.06812     0.86182     0.89606     2.95089
     478 Loop 645132      5.87231     0.45028     0.89606     2.95089
     479 Loop 564132      3.26819     0.80906     0.89606     2.95089
     480 Loop 654132      4.59619     0.57529     0.89606     2.95089
     481 Loop 234516      1.28418     2.05903     0.89606     2.95089
     482 Loop 234615      1.70410     1.55165     0.89606     2.95089
     483 Loop 235416      1.12402     2.35241     0.89606     2.95089
     484 Loop 236415      1.43604     1.84129     0.89606     2.95089
     485 Loop 235614      1.05603     2.50387     0.89606     2.95089
     486 Loop 236514      1.10400     2.39507     0.89606     2.95089
     487 Loop 243516      1.65613     1.59659     0.89606     2.95089
     488 Loop 243615      2.21216     1.19529     0.89606     2.95089
     489 Loop 253416      1.22815     2.15297     0.89606     2.95089
     490 Loop 263415      1.82019     1.45269     0.89606     2.95089
     491 Loop 253614      1.20410     2.19596     0.89606     2.95089
     492 Loop 263514      1.52014     1.73942     0.89606     2.95089
     493 Loop 245316      1.46399     1.80614     0.89606     2.95089
     494 Loop 246315      2.50024     1.05756     0.89606     2.95089
     495 Loop 254316      1.50806     1.75336     0.89606     2.95089
     496 Loop 264315      2.32825     1.13569     0.89606     2.95089
     497 Loop 256314      1.23608     2.13915     0.89606     2.95089
     498 Loop 265314      1.65210     1.60049     0.89606     2.95089
     499 Loop 245613      2.06421     1.28096     0.89606     2.95089
     500 Loop 246513      2.19617     1.20399     0.89606     2.95089
     501 Loop 254613      1.96008     1.34901     0.89606     2.95089
     502 Loop 264513      2.25610     1.17200     0.89606     2.95089
     503 Loop 256413      1.96411     1.34624     0.89606     2.95089
     504 Loop 265413      2.22815     1.18671     0.89606     2.95089
     505 Loop 324516      1.28015     2.06551     0.89606     2.95089
     506 Loop 324615      1.77209     1.49211     0.89606     2.95089
     507 Loop 325416      1.19617     2.21053     0.89606     2.95089
     508 Loop 326415      1.56006     1.69491     0.89606     2.95089
     509 Loop 325614      1.21997     2.16740     0.89606     2.95089
     510 Loop 326514      1.20398     2.19619     0.89606     2.95089
     511 Loop 423516      6.42041     0.41184     0.89606     2.95089
     512 Loop 423615      6.83240     0.38700     0.89606     2.95089
     513 Loop 523416      2.17615     1.21507     0.89606     2.95089
     514 Loop 623415      3.80420     0.69506     0.89606     2.95089
     515 Loop 523614      1.77209     1.49211     0.89606     2.95089
     516 Loop 623514      3.36816     0.78505     0.89606     2.95089
     517 Loop 425316      6.32031     0.41836     0.89606     2.95089
     518 Loop 426315      7.10840     0.37198     0.89606     2.95089
     519 Loop 524316      2.32019     1.13963     0.89606     2.95089
     520 Loop 624315      4.01624     0.65837     0.89606     2.95089
     521 Loop 526314      1.81616     1.45591     0.89606     2.95089
     522 Loop 625314      3.74817     0.70545     0.89606     2.95089
     523 Loop 425613      6.40845     0.41261     0.89606     2.95089
     524 Loop 426513      6.15637     0.42950     0.89606     2.95089
     525 Loop 524613      2.45215     1.07831     0.89606     2.95089
     526 Loop 624513      4.56030     0.57982     0.89606     2.95089
     527 Loop 526413      2.15613     1.22635     0.89606     2.95089
     528 Loop 625413      4.45227     0.59389     0.89606     2.95089
     529 Loop 342516      1.65210     1.60049     0.89606     2.95089
     530 Loop 342615      2.34021     1.12988     0.89606     2.95089
     531 Loop 352416      1.12402     2.35241     0.89606     2.95089
     532 Loop 362415      1.83215     1.44320     0.89606     2.95089
     533 Loop 352614      1.11609     2.36913     0.89606     2.95089
     534 Loop 362514      1.42017     1.86187     0.89606     2.95089
     535 Loop 432516      6.17639     0.42811     0.89606     2.95089
     536 Loop 432615      6.74438     0.39205     0.89606     2.95089
     537 Loop 532416      2.10010     1.25907     0.89606     2.95089
     538 Loop 632415      3.71216     0.71230     0.89606     2.95089
     539 Loop 532614      1.72021     1.53711     0.89606     2.95089
     540 Loop 632514      3.34814     0.78974     0.89606     2.95089
     541 Loop 452316      6.46436     0.40904     0.89606     2.95089
     542 Loop 462315      8.64062     0.30602     0.89606     2.95089
     543 Loop 542316      3.22815     0.81910     0.89606     2.95089
     544 Loop 642315      6.56433     0.40281     0.89606     2.95089
     545 Loop 562314      2.60022     1.01690     0.89606     2.95089
     546 Loop 652314      3.83228     0.68997     0.89606     2.95089
     547 Loop 452613      6.33643     0.41730     0.89606     2.95089
     548 Loop 462513      7.82446     0.33794     0.89606     2.95089
     549 Loop 542613      2.93225     0.90175     0.89606     2.95089
     550 Loop 642513      5.70435     0.46353     0.89606     2.95089
     551 Loop 562413      2.75220     0.96075     0.89606     2.95089
     552 Loop 652413      4.49622     0.58809     0.89606     2.95089
     553 Loop 345216      1.65210     1.60049     0.89606     2.95089
     554 Loop 346215      2.59619     1.01848     0.89606     2.95089
     555 Loop 354216      1.44812     1.82593     0.89606     2.95089
     556 Loop 364215      2.14819     1.23088     0.89606     2.95089
     557 Loop 356214      1.18005     2.24071     0.89606     2.95089
     558 Loop 365214      1.61609     1.63615     0.89606     2.95089
     559 Loop 435216      6.06445     0.43601     0.89606     2.95089
     560 Loop 436215      6.71643     0.39369     0.89606     2.95089
     561 Loop 534216      2.23218     1.18457     0.89606     2.95089
     562 Loop 634215      3.88831     0.68003     0.89606     2.95089
     563 Loop 536214      1.81213     1.45914     0.89606     2.95089
     564 Loop 635214      3.64026     0.72637     0.89606     2.95089
     565 Loop 453216      6.46851     0.40878     0.89606     2.95089
     566 Loop 463215      8.74451     0.30238     0.89606     2.95089
     567 Loop 543216      3.32019     0.79639     0.89606     2.95089
     568 Loop 643215      6.72046     0.39345     0.89606     2.95089
     569 Loop 563214      2.76416     0.95659     0.89606     2.95089
     570 Loop 653214      3.81628     0.69286     0.89606     2.95089
     571 Loop 456213      6.31641     0.41862     0.89606     2.95089
     572 Loop 465213      7.74048     0.34160     0.89606     2.95089
     573 Loop 546213      3.44824     0.76682     0.89606     2.95089
     574 Loop 645213      5.80042     0.45586     0.89606     2.95089
     575 Loop 564213      3.30420     0.80024     0.89606     2.95089
     576 Loop 654213      4.78430     0.55267     0.89606     2.95089
     577 Loop 345612      2.31213     1.14360     0.89606     2.95089
     578 Loop 346512      2.20410     1.19966     0.89606     2.95089
     579 Loop 354612      1.98010     1.33537     0.89606     2.95089
     580 Loop 364512      2.30811     1.14560     0.89606     2.95089
     581 Loop 356412      1.80420     1.46556     0.89606     2.95089
     582 Loop 365412      2.03210     1.30119     0.89606     2.95089
     583 Loop 435612      6.34436     0.41677     0.89606     2.95089
     584 Loop 436512      6.35242     0.41625     0.89606     2.95089
     585 Loop 534612      2.20410     1.19966     0.89606     2.95089
     586 Loop 634512      4.43225     0.59657     0.89606     2.95089
     587 Loop 536412      1.88818     1.40037     0.89606     2.95089
     588 Loop 635412      4.08423     0.64741     0.89606     2.95089
     589 Loop 453612      6.13647     0.43089     0.89606     2.95089
     590 Loop 463512      7.71643     0.34267     0.89606     2.95089
     591 Loop 543612      2.62024     1.00913     0.89606     2.95089
     592 Loop 643512      5.26038     0.50266     0.89606     2.95089
     593 Loop 563412      2.52808     1.04592     0.89606     2.95089
     594 Loop 653412      4.38025     0.60366     0.89606     2.95089
     595 Loop 456312      6.32434     0.41809     0.89606     2.95089
     596 Loop 465312      7.73242     0.34196     0.89606     2.95089
     597 Loop 546312      3.16016     0.83672     0.89606     2.95089
     598 Loop 645312      5.67627     0.46583     0.89606     2.95089
     599 Loop 564312      3.29626     0.80217     0.89606     2.95089
     600 Loop 654312      4.90027     0.53960     0.89606     2.95089
     601 Loop 234561      1.52808     1.73039     0.89606     2.95089
     602 Loop 234651      1.57605     1.67772     0.89606     2.95089
     603 Loop 235461      1.10010     2.40357     0.89606     2.95089
     604 Loop 236451      1.36401     1.93852     0.89606     2.95089
     605 Loop 235641      1.24805     2.11864     0.89606     2.95089
     606 Loop 236541      1.36804     1.93281     0.89606     2.95089
     607 Loop 243561      1.59216     1.66074     0.89606     2.95089
     608 Loop 243651      1.99609     1.32467     0.89606     2.95089
     609 Loop 253461      1.34009     1.97313     0.89606     2.95089
     610 Loop 263451      1.62012     1.63208     0.89606     2.95089
     611 Loop 253641      1.31213     2.01516     0.89606     2.95089
     612 Loop 263541      1.82800     1.44648     0.89606     2.95089
     613 Loop 245361      1.99207     1.32735     0.89606     2.95089
     614 Loop 246351      2.02417     1.30630     0.89606     2.95089
     615 Loop 254361      1.76819     1.49541     0.89606     2.95089
     616 Loop 264351      2.04016     1.29606     0.89606     2.95089
     617 Loop 256341      1.50806     1.75336     0.89606     2.95089
     618 Loop 265341      1.96008     1.34901     0.89606     2.95089
     619 Loop 245631      2.22803     1.18677     0.89606     2.95089
     620 Loop 246531      2.10010     1.25907     0.89606     2.95089
     621 Loop 254631      1.88818     1.40037     0.89606     2.95089
     622 Loop 264531      2.12817     1.24246     0.89606     2.95089
     623 Loop 256431      1.94006     1.36293     0.89606     2.95089
     624 Loop 265431      2.17212     1.21732     0.89606     2.95089
     625 Loop 324561      1.58411     1.66918     0.89606     2.95089
     626 Loop 324651      1.64014     1.61216     0.89606     2.95089
     627 Loop 325461      1.21606     2.17436     0.89606     2.95089
     628 Loop 326451      1.50806     1.75336     0.89606     2.95089
     629 Loop 325641      1.39209     1.89942     0.89606     2.95089
     630 Loop 326541      1.40405     1.88324     0.89606     2.95089
     631 Loop 423561      5.82837     0.45367     0.89606     2.95089
     632 Loop 423651      6.09229     0.43402     0.89606     2.95089
     633 Loop 523461      1.88013     1.40638     0.89606     2.95089
     634 Loop 623451      3.74023     0.70695     0.89606     2.95089
     635 Loop 523641      1.62805     1.62413     0.89606     2.95089
     636 Loop 623541      3.65222     0.72399     0.89606     2.95089
     637 Loop 425361      5.90430     0.44784     0.89606     2.95089
     638 Loop 426351      6.28833     0.42049     0.89606     2.95089
     639 Loop 524361      2.23621     1.18243     0.89606     2.95089
     640 Loop 624351      4.04028     0.65445     0.89606     2.95089
     641 Loop 526341      1.77209     1.49211     0.89606     2.95089
     642 Loop 625341      3.96826     0.66633     0.89606     2.95089
     643 Loop 425631      5.98035     0.44214     0.89606     2.95089
     644 Loop 426531      6.11243     0.43259     0.89606     2.95089
     645 Loop 524631      2.38818     1.10719     0.89606     2.95089
     646 Loop 624531      4.26025     0.62066     0.89606     2.95089
     647 Loop 526431      2.17212     1.21732     0.89606     2.95089
     648 Loop 625431      4.21228     0.62773     0.89606     2.95089
     649 Loop 342561      1.85217     1.42760     0.89606     2.95089
     650 Loop 342651      1.96008     1.34901     0.89606     2.95089
     651 Loop 352461      1.26416     2.09164     0.89606     2.95089
     652 Loop 362451      1.74414     1.51603     0.89606     2.95089
     653 Loop 352641      1.41211     1.87249     0.89606     2.95089
     654 Loop 362541      1.82019     1.45269     0.89606     2.95089
     655 Loop 432561      6.00037     0.44067     0.89606     2.95089
     656 Loop 432651      6.48840     0.40752     0.89606     2.95089
     657 Loop 532461      1.84412     1.43384     0.89606     2.95089
     658 Loop 632451      3.68433     0.71768     0.89606     2.95089
     659 Loop 532641      1.69202     1.56273     0.89606     2.95089
     660 Loop 632541      3.71631     0.71150     0.89606     2.95089
     661 Loop 452361      6.12036     0.43203     0.89606     2.95089
     662 Loop 462351      8.03247     0.32918     0.89606     2.95089
     663 Loop 542361      3.12415     0.84636     0.89606     2.95089
     664 Loop 642351      6.13245     0.43118     0.89606     2.95089
     665 Loop 562341      2.35620     1.12221     0.89606     2.95089
     666 Loop 652341      3.91626     0.67518     0.89606     2.95089
     667 Loop 452631      5.96033     0.44363     0.89606     2.95089
     668 Loop 462531      7.22437     0.36601     0.89606     2.95089
     669 Loop 542631      2.72021     0.97204     0.89606     2.95089
     670 Loop 642531      5.31250     0.49772     0.89606     2.95089
     671 Loop 562431      2.66821     0.99099     0.89606     2.95089
     672 Loop 652431      4.22827     0.62535     0.89606     2.95089
     673 Loop 345261      1.95190     1.35466     0.89606     2.95089
     674 Loop 346251      2.11621     1.24948     0.89606     2.95089
     675 Loop 354261      1.76392     1.49903     0.89606     2.95089
     676 Loop 364251      1.98413     1.33266     0.89606     2.95089
     677 Loop 356241      1.63599     1.61625     0.89606     2.95089
     678 Loop 365241      2.11621     1.24948     0.89606     2.95089
     679 Loop 435261      6.13647     0.43089     0.89606     2.95089
     680 Loop 436251      6.08032     0.43487     0.89606     2.95089
     681 Loop 534261      2.23999     1.18044     0.89606     2.95089
     682 Loop 634251      3.94043     0.67103     0.89606     2.95089
     683 Loop 536241      1.82812     1.44638     0.89606     2.95089
     684 Loop 635241      3.90430     0.67724     0.89606     2.95089
     685 Loop 453261      6.16040     0.42922     0.89606     2.95089
     686 Loop 463251      7.94849     0.33266     0.89606     2.95089
     687 Loop 543261      3.05225     0.86630     0.89606     2.95089
     688 Loop 643251      5.95630     0.44393     0.89606     2.95089
     689 Loop 563241      2.40405     1.09988     0.89606     2.95089
     690 Loop 653241      3.99243     0.66229     0.89606     2.95089
     691 Loop 456231      6.04028     0.43775     0.89606     2.95089
     692 Loop 465231      7.48853     0.35310     0.89606     2.95089
     693 Loop 546231      3.38013     0.78227     0.89606     2.95089
     694 Loop 645231      5.92432     0.44632     0.89606     2.95089
     695 Loop 564231      3.48413     0.75892     0.89606     2.95089
     696 Loop 654231      4.82031     0.54855     0.89606     2.95089
     697 Loop 345621      2.25220     1.17404     0.89606     2.95089
     698 Loop 346521      2.29614     1.15157     0.89606     2.95089
     699 Loop 354621      1.88428     1.40328     0.89606     2.95089
     700 Loop 364521      2.24805     1.17620     0.89606     2.95089
     701 Loop 356421      1.73218     1.52650     0.89606     2.95089
     702 Loop 365421      2.12817     1.24246     0.89606     2.95089
     703 Loop 435621      5.94043     0.44511     0.89606     2.95089
     704 Loop 436521      5.94434     0.44482     0.89606     2.95089
     705 Loop 534621      1.95605     1.35178     0.89606     2.95089
     706 Loop 634521      4.04028     0.65445     0.89606     2.95089
     707 Loop 536421      2.02808     1.30378     0.89606     2.95089
     708 Loop 635421      4.04028     0.65445     0.89606     2.95089
     709 Loop 453621      6.18433     0.42756     0.89606     2.95089
     710 Loop 463521      7.47656     0.35366     0.89606     2.95089
     711 Loop 543621      2.83228     0.93358     0.89606     2.95089
     712 Loop 643521      5.18848     0.50962     0.89606     2.95089
     713 Loop 563421      2.79224     0.94697     0.89606     2.95089
     714 Loop 653421      4.09229     0.64613     0.89606     2.95089
     715 Loop 456321      6.26831     0.42183     0.89606     2.95089
     716 Loop 465321      7.63647     0.34625     0.89606     2.95089
     717 Loop 546321      3.60815     0.73283     0.89606     2.95089
     718 Loop 645321      6.12451     0.43173     0.89606     2.95089
     719 Loop 564321      3.39233     0.77945     0.89606     2.95089
     720 Loop 654321      4.82422     0.54810     0.89606     2.95089
 The best time is:   0.8960571    
 The speedup is:      2.950888    
