 TESTING TRANPOSE TYPE 362154
 Hirata Reference =    2.360147     seconds
 Algorithm         Jeff           Speedup          Best
     463 Loop 435162      5.93640     0.39757     0.86401     2.73161
     464 Loop 436152      6.02441     0.39176     0.86401     2.73161
     465 Loop 534162      2.18018     1.08255     0.86401     2.73161
     466 Loop 634152      4.15625     0.56785     0.86401     2.73161
     467 Loop 536142      1.74414     1.35319     0.86401     2.73161
     468 Loop 635142      4.07629     0.57899     0.86401     2.73161
     469 Loop 453162      5.84436     0.40383     0.86401     2.73161
     470 Loop 463152      7.26050     0.32507     0.86401     2.73161
     471 Loop 543162      2.71216     0.87021     0.86401     2.73161
     472 Loop 643152      5.48438     0.43034     0.86401     2.73161
     473 Loop 563142      2.45605     0.96095     0.86401     2.73161
     474 Loop 653142      4.11218     0.57394     0.86401     2.73161
     475 Loop 456132      5.98438     0.39438     0.86401     2.73161
     476 Loop 465132      7.31250     0.32276     0.86401     2.73161
     477 Loop 546132      2.96021     0.79729     0.86401     2.73161
     478 Loop 645132      5.86841     0.40218     0.86401     2.73161
     479 Loop 564132      3.20020     0.73750     0.86401     2.73161
     480 Loop 654132      4.66821     0.50558     0.86401     2.73161
     481 Loop 234516      1.22412     1.92803     0.86401     2.73161
     482 Loop 234615      1.57214     1.50123     0.86401     2.73161
     483 Loop 235416      1.01599     2.32300     0.86401     2.73161
     484 Loop 236415      1.44409     1.63435     0.86401     2.73161
     485 Loop 235614      1.06799     2.20989     0.86401     2.73161
     486 Loop 236514      1.08398     2.17729     0.86401     2.73161
     487 Loop 243516      1.58008     1.49369     0.86401     2.73161
     488 Loop 243615      2.30005     1.02613     0.86401     2.73161
     489 Loop 253416      1.10803     2.13003     0.86401     2.73161
     490 Loop 263415      1.92810     1.22408     0.86401     2.73161
     491 Loop 253614      1.17200     2.01378     0.86401     2.73161
     492 Loop 263514      1.43201     1.64814     0.86401     2.73161
     493 Loop 245316      1.71204     1.37856     0.86401     2.73161
     494 Loop 246315      2.44019     0.96720     0.86401     2.73161
     495 Loop 254316      1.46008     1.61645     0.86401     2.73161
     496 Loop 264315      2.12805     1.10906     0.86401     2.73161
     497 Loop 256314      1.16406     2.02751     0.86401     2.73161
     498 Loop 265314      1.46411     1.61200     0.86401     2.73161
     499 Loop 245613      2.38013     0.99161     0.86401     2.73161
     500 Loop 246513      1.96814     1.19918     0.86401     2.73161
     501 Loop 254613      2.06006     1.14567     0.86401     2.73161
     502 Loop 264513      2.07214     1.13899     0.86401     2.73161
     503 Loop 256413      1.85620     1.27149     0.86401     2.73161
     504 Loop 265413      2.24414     1.05169     0.86401     2.73161
     505 Loop 324516      1.14807     2.05575     0.86401     2.73161
     506 Loop 324615      1.69604     1.39156     0.86401     2.73161
     507 Loop 325416      0.96814     2.43782     0.86401     2.73161
     508 Loop 326415      1.48816     1.58595     0.86401     2.73161
     509 Loop 325614      1.03601     2.27811     0.86401     2.73161
     510 Loop 326514      1.14807     2.05575     0.86401     2.73161
     511 Loop 423516      5.82837     0.40494     0.86401     2.73161
     512 Loop 423615      6.41638     0.36783     0.86401     2.73161
     513 Loop 523416      2.05212     1.15010     0.86401     2.73161
     514 Loop 623415      3.61218     0.65339     0.86401     2.73161
     515 Loop 523614      1.68811     1.39810     0.86401     2.73161
     516 Loop 623514      3.21619     0.73383     0.86401     2.73161
     517 Loop 425316      5.69238     0.41461     0.86401     2.73161
     518 Loop 426315      6.60840     0.35714     0.86401     2.73161
     519 Loop 524316      2.09619     1.12592     0.86401     2.73161
     520 Loop 624315      3.68420     0.64061     0.86401     2.73161
     521 Loop 526314      1.81213     1.30241     0.86401     2.73161
     522 Loop 625314      3.48022     0.67816     0.86401     2.73161
     523 Loop 425613      6.08838     0.38765     0.86401     2.73161
     524 Loop 426513      6.16443     0.38287     0.86401     2.73161
     525 Loop 524613      2.09619     1.12592     0.86401     2.73161
     526 Loop 624513      4.13220     0.57116     0.86401     2.73161
     527 Loop 526413      2.14014     1.10280     0.86401     2.73161
     528 Loop 625413      4.15625     0.56785     0.86401     2.73161
     529 Loop 342516      1.58813     1.48611     0.86401     2.73161
     530 Loop 342615      2.25220     1.04793     0.86401     2.73161
     531 Loop 352416      1.21204     1.94726     0.86401     2.73161
     532 Loop 362415      1.86414     1.26608     0.86401     2.73161
     533 Loop 352614      1.18408     1.99323     0.86401     2.73161
     534 Loop 362514      1.58008     1.49369     0.86401     2.73161
     535 Loop 432516      5.98840     0.39412     0.86401     2.73161
     536 Loop 432615      6.56836     0.35932     0.86401     2.73161
     537 Loop 532416      2.07605     1.13685     0.86401     2.73161
     538 Loop 632415      3.51611     0.67124     0.86401     2.73161
     539 Loop 532614      1.61206     1.46406     0.86401     2.73161
     540 Loop 632514      3.23621     0.72929     0.86401     2.73161
     541 Loop 452316      6.00037     0.39333     0.86401     2.73161
     542 Loop 462315      8.36047     0.28230     0.86401     2.73161
     543 Loop 542316      2.95215     0.79947     0.86401     2.73161
     544 Loop 642315      6.76440     0.34891     0.86401     2.73161
     545 Loop 562314      2.53223     0.93204     0.86401     2.73161
     546 Loop 652314      3.67224     0.64270     0.86401     2.73161
     547 Loop 452613      6.18042     0.38187     0.86401     2.73161
     548 Loop 462513      7.39246     0.31926     0.86401     2.73161
     549 Loop 542613      2.77222     0.85136     0.86401     2.73161
     550 Loop 642513      5.53235     0.42661     0.86401     2.73161
     551 Loop 562413      2.61621     0.90212     0.86401     2.73161
     552 Loop 652413      4.31628     0.54680     0.86401     2.73161
     553 Loop 345216      1.48010     1.59458     0.86401     2.73161
     554 Loop 346215      2.27209     1.03875     0.86401     2.73161
     555 Loop 354216      1.42798     1.65279     0.86401     2.73161
     556 Loop 364215      2.18811     1.07862     0.86401     2.73161
     557 Loop 356214      1.24011     1.90317     0.86401     2.73161
     558 Loop 365214      1.50415     1.56909     0.86401     2.73161
     559 Loop 435216      5.83643     0.40438     0.86401     2.73161
     560 Loop 436215      6.48840     0.36375     0.86401     2.73161
     561 Loop 534216      2.02417     1.16598     0.86401     2.73161
     562 Loop 634215      3.78015     0.62435     0.86401     2.73161
     563 Loop 536214      1.80005     1.31116     0.86401     2.73161
     564 Loop 635214      3.48425     0.67738     0.86401     2.73161
     565 Loop 453216      6.22437     0.37918     0.86401     2.73161
     566 Loop 463215      8.22852     0.28683     0.86401     2.73161
     567 Loop 543216      3.14819     0.74968     0.86401     2.73161
     568 Loop 643215      6.56848     0.35931     0.86401     2.73161
     569 Loop 563214      2.50818     0.94098     0.86401     2.73161
     570 Loop 653214      3.81628     0.61844     0.86401     2.73161
     571 Loop 456213      6.13635     0.38462     0.86401     2.73161
     572 Loop 465213      7.28040     0.32418     0.86401     2.73161
     573 Loop 546213      2.80823     0.84044     0.86401     2.73161
     574 Loop 645213      5.61243     0.42052     0.86401     2.73161
     575 Loop 564213      2.87622     0.82057     0.86401     2.73161
     576 Loop 654213      4.47229     0.52773     0.86401     2.73161
     577 Loop 345612      2.10815     1.11953     0.86401     2.73161
     578 Loop 346512      2.07605     1.13685     0.86401     2.73161
     579 Loop 354612      1.69202     1.39487     0.86401     2.73161
     580 Loop 364512      2.07605     1.13685     0.86401     2.73161
     581 Loop 356412      1.60413     1.47130     0.86401     2.73161
     582 Loop 365412      1.95605     1.20659     0.86401     2.73161
     583 Loop 435612      5.73633     0.41144     0.86401     2.73161
     584 Loop 436512      5.94043     0.39730     0.86401     2.73161
     585 Loop 534612      2.00415     1.17763     0.86401     2.73161
     586 Loop 634512      4.10034     0.57560     0.86401     2.73161
     587 Loop 536412      1.74414     1.35319     0.86401     2.73161
     588 Loop 635412      4.08423     0.57787     0.86401     2.73161
     589 Loop 453612      6.04443     0.39047     0.86401     2.73161
     590 Loop 463512      7.18042     0.32869     0.86401     2.73161
     591 Loop 543612      2.64417     0.89259     0.86401     2.73161
     592 Loop 643512      5.53235     0.42661     0.86401     2.73161
     593 Loop 563412      2.54810     0.92624     0.86401     2.73161
     594 Loop 653412      4.21619     0.55978     0.86401     2.73161
     595 Loop 456312      6.02844     0.39150     0.86401     2.73161
     596 Loop 465312      7.52454     0.31366     0.86401     2.73161
     597 Loop 546312      2.67615     0.88192     0.86401     2.73161
     598 Loop 645312      6.06836     0.38893     0.86401     2.73161
     599 Loop 564312      3.16028     0.74682     0.86401     2.73161
     600 Loop 654312      4.82825     0.48882     0.86401     2.73161
     601 Loop 234561      1.36414     1.73014     0.86401     2.73161
     602 Loop 234651      1.63208     1.44610     0.86401     2.73161
     603 Loop 235461      1.08801     2.16923     0.86401     2.73161
     604 Loop 236451      1.50415     1.56909     0.86401     2.73161
     605 Loop 235641      1.22412     1.92803     0.86401     2.73161
     606 Loop 236541      1.37610     1.71510     0.86401     2.73161
     607 Loop 243561      1.62415     1.45316     0.86401     2.73161
     608 Loop 243651      2.05615     1.14785     0.86401     2.73161
     609 Loop 253461      1.24402     1.89720     0.86401     2.73161
     610 Loop 263451      1.38416     1.70512     0.86401     2.73161
     611 Loop 253641      1.39209     1.69540     0.86401     2.73161
     612 Loop 263541      1.77209     1.33184     0.86401     2.73161
     613 Loop 245361      2.06812     1.14121     0.86401     2.73161
     614 Loop 246351      1.95618     1.20651     0.86401     2.73161
     615 Loop 254361      1.78003     1.32590     0.86401     2.73161
     616 Loop 264351      1.92810     1.22408     0.86401     2.73161
     617 Loop 256341      1.60413     1.47130     0.86401     2.73161
     618 Loop 265341      1.98816     1.18710     0.86401     2.73161
     619 Loop 245631      2.11218     1.11740     0.86401     2.73161
     620 Loop 246531      2.09619     1.12592     0.86401     2.73161
     621 Loop 254631      1.89612     1.24473     0.86401     2.73161
     622 Loop 264531      2.25623     1.04606     0.86401     2.73161
     623 Loop 256431      1.84412     1.27983     0.86401     2.73161
     624 Loop 265431      2.19617     1.07467     0.86401     2.73161
     625 Loop 324561      1.49609     1.57754     0.86401     2.73161
     626 Loop 324651      1.61609     1.46041     0.86401     2.73161
     627 Loop 325461      1.30408     1.80982     0.86401     2.73161
     628 Loop 326451      1.25610     1.87894     0.86401     2.73161
     629 Loop 325641      1.30811     1.80425     0.86401     2.73161
     630 Loop 326541      1.26013     1.87294     0.86401     2.73161
     631 Loop 423561      5.81238     0.40606     0.86401     2.73161
     632 Loop 423651      5.94836     0.39677     0.86401     2.73161
     633 Loop 523461      1.61218     1.46395     0.86401     2.73161
     634 Loop 623451      3.72827     0.63304     0.86401     2.73161
     635 Loop 523641      1.58008     1.49369     0.86401     2.73161
     636 Loop 623541      3.60425     0.65482     0.86401     2.73161
     637 Loop 425361      5.64441     0.41814     0.86401     2.73161
     638 Loop 426351      5.98840     0.39412     0.86401     2.73161
     639 Loop 524361      2.17615     1.08455     0.86401     2.73161
     640 Loop 624351      3.76025     0.62766     0.86401     2.73161
     641 Loop 526341      1.77600     1.32891     0.86401     2.73161
     642 Loop 625341      3.85632     0.61202     0.86401     2.73161
     643 Loop 425631      5.82434     0.40522     0.86401     2.73161
     644 Loop 426531      5.90845     0.39945     0.86401     2.73161
     645 Loop 524631      2.05212     1.15010     0.86401     2.73161
     646 Loop 624531      4.04419     0.58359     0.86401     2.73161
     647 Loop 526431      2.20410     1.07080     0.86401     2.73161
     648 Loop 625431      4.18823     0.56352     0.86401     2.73161
     649 Loop 342561      1.80420     1.30814     0.86401     2.73161
     650 Loop 342651      1.93213     1.22153     0.86401     2.73161
     651 Loop 352461      1.36414     1.73014     0.86401     2.73161
     652 Loop 362451      1.82410     1.29387     0.86401     2.73161
     653 Loop 352641      1.40405     1.68095     0.86401     2.73161
     654 Loop 362541      2.00012     1.18000     0.86401     2.73161
     655 Loop 432561      5.84033     0.40411     0.86401     2.73161
     656 Loop 432651      5.90430     0.39973     0.86401     2.73161
     657 Loop 532461      1.54407     1.52853     0.86401     2.73161
     658 Loop 632451      3.41614     0.69088     0.86401     2.73161
     659 Loop 532641      1.68811     1.39810     0.86401     2.73161
     660 Loop 632541      3.69226     0.63921     0.86401     2.73161
     661 Loop 452361      6.01648     0.39228     0.86401     2.73161
     662 Loop 462351      7.87244     0.29980     0.86401     2.73161
     663 Loop 542361      2.74011     0.86133     0.86401     2.73161
     664 Loop 642351      6.06848     0.38892     0.86401     2.73161
     665 Loop 562341      2.26819     1.04054     0.86401     2.73161
     666 Loop 652341      3.91626     0.60265     0.86401     2.73161
     667 Loop 452631      5.66833     0.41637     0.86401     2.73161
     668 Loop 462531      7.20044     0.32778     0.86401     2.73161
     669 Loop 542631      2.84814     0.82866     0.86401     2.73161
     670 Loop 642531      5.52039     0.42753     0.86401     2.73161
     671 Loop 562431      2.72412     0.86639     0.86401     2.73161
     672 Loop 652431      4.11621     0.57338     0.86401     2.73161
     673 Loop 345261      1.90808     1.23692     0.86401     2.73161
     674 Loop 346251      2.20007     1.07276     0.86401     2.73161
     675 Loop 354261      1.87610     1.25801     0.86401     2.73161
     676 Loop 364251      2.06421     1.14337     0.86401     2.73161
     677 Loop 356241      1.56812     1.50509     0.86401     2.73161
     678 Loop 365241      2.02014     1.16831     0.86401     2.73161
     679 Loop 435261      5.84839     0.40356     0.86401     2.73161
     680 Loop 436251      5.96436     0.39571     0.86401     2.73161
     681 Loop 534261      1.95215     1.20900     0.86401     2.73161
     682 Loop 634251      3.84827     0.61330     0.86401     2.73161
     683 Loop 536241      1.75208     1.34706     0.86401     2.73161
     684 Loop 635241      3.77222     0.62567     0.86401     2.73161
     685 Loop 453261      5.99243     0.39385     0.86401     2.73161
     686 Loop 463251      7.62427     0.30956     0.86401     2.73161
     687 Loop 543261      2.65210     0.88992     0.86401     2.73161
     688 Loop 643251      6.07227     0.38868     0.86401     2.73161
     689 Loop 563241      2.48828     0.94850     0.86401     2.73161
     690 Loop 653241      3.82422     0.61716     0.86401     2.73161
     691 Loop 456231      5.93652     0.39756     0.86401     2.73161
     692 Loop 465231      7.01636     0.33638     0.86401     2.73161
     693 Loop 546231      2.99219     0.78877     0.86401     2.73161
     694 Loop 645231      5.57617     0.42326     0.86401     2.73161
     695 Loop 564231      3.10010     0.76131     0.86401     2.73161
     696 Loop 654231      4.50830     0.52351     0.86401     2.73161
     697 Loop 345621      2.01221     1.17291     0.86401     2.73161
     698 Loop 346521      2.10010     1.12383     0.86401     2.73161
     699 Loop 354621      1.77612     1.32882     0.86401     2.73161
     700 Loop 364521      1.89209     1.24738     0.86401     2.73161
     701 Loop 356421      1.62817     1.44957     0.86401     2.73161
     702 Loop 365421      1.92432     1.22649     0.86401     2.73161
     703 Loop 435621      5.75244     0.41029     0.86401     2.73161
     704 Loop 436521      5.70020     0.41405     0.86401     2.73161
     705 Loop 534621      2.06812     1.14121     0.86401     2.73161
     706 Loop 634521      3.69629     0.63852     0.86401     2.73161
     707 Loop 536421      1.66797     1.41498     0.86401     2.73161
     708 Loop 635421      3.81641     0.61842     0.86401     2.73161
     709 Loop 453621      5.68433     0.41520     0.86401     2.73161
     710 Loop 463521      7.09229     0.33278     0.86401     2.73161
     711 Loop 543621      2.34814     1.00511     0.86401     2.73161
     712 Loop 643521      5.25635     0.44901     0.86401     2.73161
     713 Loop 563421      2.64014     0.89395     0.86401     2.73161
     714 Loop 653421      4.17236     0.56566     0.86401     2.73161
     715 Loop 456321      5.93652     0.39756     0.86401     2.73161
     716 Loop 465321      7.21240     0.32723     0.86401     2.73161
     717 Loop 546321      3.36035     0.70235     0.86401     2.73161
     718 Loop 645321      5.92847     0.39810     0.86401     2.73161
     719 Loop 564321      3.12012     0.75643     0.86401     2.73161
     720 Loop 654321      4.55615     0.51801     0.86401     2.73161
 The best time is:   0.8640137    
 The speedup is:      2.731608    
