 TESTING TRANSACCU TYPE 365421
 Hirata Reference =    9.112570     seconds
 Algorithm         Jeff           Speedup          Best
     463 Loop 435162      3.71240     2.45463     3.71240     2.45463
     464 Loop 436152      4.11621     2.21382     3.71240     2.45463
     465 Loop 534162      4.46045     2.04297     3.71240     2.45463
     466 Loop 634152      9.10010     1.00137     3.71240     2.45463
     467 Loop 536142      8.14062     1.11939     3.71240     2.45463
     468 Loop 635142      8.73291     1.04347     3.71240     2.45463
     469 Loop 453162      4.64014     1.96386     3.71240     2.45463
     470 Loop 463152      9.56055     0.95314     3.71240     2.45463
     471 Loop 543162      4.65234     1.95871     3.71240     2.45463
     472 Loop 643152      9.58447     0.95076     3.71240     2.45463
     473 Loop 563142      8.70459     1.04687     3.71240     2.45463
     474 Loop 653142      8.72070     1.04494     3.71240     2.45463
     475 Loop 456132      9.57275     0.95193     3.71240     2.45463
     476 Loop 465132      9.77637     0.93210     3.71240     2.45463
     477 Loop 546132      9.60059     0.94917     3.71240     2.45463
     478 Loop 645132      9.70850     0.93862     3.71240     2.45463
     479 Loop 564132      9.81689     0.92825     3.71240     2.45463
     480 Loop 654132      9.68848     0.94056     3.71240     2.45463
     481 Loop 234516      8.09229     1.12608     3.71240     2.45463
     482 Loop 234615      7.57227     1.20341     3.71240     2.45463
     483 Loop 235416      8.00488     1.13838     3.71240     2.45463
     484 Loop 236415      7.63672     1.19326     3.71240     2.45463
     485 Loop 235614      4.60840     1.97738     3.71240     2.45463
     486 Loop 236514      4.81201     1.89371     3.71240     2.45463
     487 Loop 243516      7.89648     1.15400     3.71240     2.45463
     488 Loop 243615      7.60840     1.19770     3.71240     2.45463
     489 Loop 253416      8.82080     1.03308     3.71240     2.45463
     490 Loop 263415     10.58887     0.86058     3.71240     2.45463
     491 Loop 253614      4.95215     1.84012     3.71240     2.45463
     492 Loop 263514      9.12451     0.99869     3.71240     2.45463
     493 Loop 245316      7.98877     1.14067     3.71240     2.45463
     494 Loop 246315      8.03271     1.13443     3.71240     2.45463
     495 Loop 254316      8.46094     1.07702     3.71240     2.45463
     496 Loop 264315     10.49658     0.86815     3.71240     2.45463
     497 Loop 256314      9.09229     1.00223     3.71240     2.45463
     498 Loop 265314      9.25684     0.98442     3.71240     2.45463
     499 Loop 245613     11.36084     0.80210     3.71240     2.45463
     500 Loop 246513     12.40479     0.73460     3.71240     2.45463
     501 Loop 254613     10.84473     0.84028     3.71240     2.45463
     502 Loop 264513     13.72119     0.66412     3.71240     2.45463
     503 Loop 256413     13.90479     0.65535     3.71240     2.45463
     504 Loop 265413     14.04102     0.64900     3.71240     2.45463
     505 Loop 324516      8.10059     1.12493     3.71240     2.45463
     506 Loop 324615      7.75244     1.17545     3.71240     2.45463
     507 Loop 325416      8.02881     1.13498     3.71240     2.45463
     508 Loop 326415      7.68018     1.18651     3.71240     2.45463
     509 Loop 325614      4.59668     1.98242     3.71240     2.45463
     510 Loop 326514      4.82031     1.89045     3.71240     2.45463
     511 Loop 423516      8.16846     1.11558     3.71240     2.45463
     512 Loop 423615      7.77637     1.17183     3.71240     2.45463
     513 Loop 523416      9.32471     0.97725     3.71240     2.45463
     514 Loop 623415     11.03662     0.82567     3.71240     2.45463
     515 Loop 523614      4.92432     1.85052     3.71240     2.45463
     516 Loop 623514      9.32471     0.97725     3.71240     2.45463
     517 Loop 425316      8.27637     1.10103     3.71240     2.45463
     518 Loop 426315      8.42871     1.08113     3.71240     2.45463
     519 Loop 524316      8.48535     1.07392     3.71240     2.45463
     520 Loop 624315     10.83301     0.84119     3.71240     2.45463
     521 Loop 526314     10.00488     0.91081     3.71240     2.45463
     522 Loop 625314     10.39648     0.87650     3.71240     2.45463
     523 Loop 425613     12.28027     0.74205     3.71240     2.45463
     524 Loop 426513     12.43262     0.73296     3.71240     2.45463
     525 Loop 524613     12.40820     0.73440     3.71240     2.45463
     526 Loop 624513     14.91309     0.61105     3.71240     2.45463
     527 Loop 526413     13.70508     0.66490     3.71240     2.45463
     528 Loop 625413     13.68848     0.66571     3.71240     2.45463
     529 Loop 342516      6.28125     1.45076     3.71240     2.45463
     530 Loop 342615      6.00000     1.51876     3.71240     2.45463
     531 Loop 352416      6.36426     1.43184     3.71240     2.45463
     532 Loop 362415      7.89648     1.15400     3.71240     2.45463
     533 Loop 352614      4.25195     2.14315     3.71240     2.45463
     534 Loop 362514      8.21289     1.10954     3.71240     2.45463
     535 Loop 432516      6.68066     1.36402     3.71240     2.45463
     536 Loop 432615      6.41309     1.42093     3.71240     2.45463
     537 Loop 532416      6.94043     1.31297     3.71240     2.45463
     538 Loop 632415      9.01270     1.01108     3.71240     2.45463
     539 Loop 532614      4.16797     2.18633     3.71240     2.45463
     540 Loop 632514      9.57227     0.95198     3.71240     2.45463
     541 Loop 452316      7.59180     1.20032     3.71240     2.45463
     542 Loop 462315     10.00098     0.91117     3.71240     2.45463
     543 Loop 542316      7.95312     1.14578     3.71240     2.45463
     544 Loop 642315      9.80078     0.92978     3.71240     2.45463
     545 Loop 562314      8.62793     1.05617     3.71240     2.45463
     546 Loop 652314      8.53711     1.06741     3.71240     2.45463
     547 Loop 452613     10.05273     0.90648     3.71240     2.45463
     548 Loop 462513     13.44434     0.67780     3.71240     2.45463
     549 Loop 542613     10.37207     0.87857     3.71240     2.45463
     550 Loop 642513     13.92871     0.65423     3.71240     2.45463
     551 Loop 562413     16.92578     0.53838     3.71240     2.45463
     552 Loop 652413     17.40430     0.52358     3.71240     2.45463
     553 Loop 345216      6.71191     1.35767     3.71240     2.45463
     554 Loop 346215      9.19629     0.99090     3.71240     2.45463
     555 Loop 354216      7.45605     1.22217     3.71240     2.45463
     556 Loop 364215     13.08496     0.69642     3.71240     2.45463
     557 Loop 356214     12.57324     0.72476     3.71240     2.45463
     558 Loop 365214      9.68555     0.94084     3.71240     2.45463
     559 Loop 435216      6.60449     1.37975     3.71240     2.45463
     560 Loop 436215      5.71680     1.59400     3.71240     2.45463
     561 Loop 534216      7.02051     1.29799     3.71240     2.45463
     562 Loop 634215      8.23242     1.10691     3.71240     2.45463
     563 Loop 536214      8.28906     1.09935     3.71240     2.45463
     564 Loop 635214      8.65234     1.05319     3.71240     2.45463
     565 Loop 453216      6.74414     1.35118     3.71240     2.45463
     566 Loop 463215      8.90820     1.02294     3.71240     2.45463
     567 Loop 543216      6.85645     1.32905     3.71240     2.45463
     568 Loop 643215      9.00098     1.01240     3.71240     2.45463
     569 Loop 563214      8.71680     1.04540     3.71240     2.45463
     570 Loop 653214      8.59668     1.06001     3.71240     2.45463
     571 Loop 456213     13.25684     0.68739     3.71240     2.45463
     572 Loop 465213     13.32129     0.68406     3.71240     2.45463
     573 Loop 546213     13.12891     0.69408     3.71240     2.45463
     574 Loop 645213     13.51660     0.67418     3.71240     2.45463
     575 Loop 564213     13.04102     0.69876     3.71240     2.45463
     576 Loop 654213     13.25684     0.68739     3.71240     2.45463
     577 Loop 345612      4.76855     1.91097     3.71240     2.45463
     578 Loop 346512      5.01172     1.81825     3.71240     2.45463
     579 Loop 354612      5.04004     1.80804     3.71240     2.45463
     580 Loop 364512      8.57617     1.06255     3.71240     2.45463
     581 Loop 356412      8.43652     1.08013     3.71240     2.45463
     582 Loop 365412      8.66406     1.05177     3.71240     2.45463
     583 Loop 435612      4.97949     1.83002     3.71240     2.45463
     584 Loop 436512      5.11230     1.78248     3.71240     2.45463
     585 Loop 534612      5.24805     1.73637     3.71240     2.45463
     586 Loop 634512      9.10449     1.00089     3.71240     2.45463
     587 Loop 536412      8.60938     1.05845     3.71240     2.45463
     588 Loop 635412      9.32910     0.97679     3.71240     2.45463
     589 Loop 453612      5.62891     1.61889     3.71240     2.45463
     590 Loop 463512      9.88770     0.92161     3.71240     2.45463
     591 Loop 543612      5.24414     1.73767     3.71240     2.45463
     592 Loop 643512     10.19238     0.89406     3.71240     2.45463
     593 Loop 563412      9.42090     0.96727     3.71240     2.45463
     594 Loop 653412      9.41699     0.96767     3.71240     2.45463
     595 Loop 456312      9.63672     0.94561     3.71240     2.45463
     596 Loop 465312     10.04492     0.90718     3.71240     2.45463
     597 Loop 546312      9.61328     0.94791     3.71240     2.45463
     598 Loop 645312      9.82422     0.92756     3.71240     2.45463
     599 Loop 564312      9.90918     0.91961     3.71240     2.45463
     600 Loop 654312      9.76855     0.93285     3.71240     2.45463
     601 Loop 234561      4.64844     1.96035     3.71240     2.45463
     602 Loop 234651      5.00879     1.81932     3.71240     2.45463
     603 Loop 235461      4.90430     1.85808     3.71240     2.45463
     604 Loop 236451      5.01953     1.81542     3.71240     2.45463
     605 Loop 235641      4.56445     1.99642     3.71240     2.45463
     606 Loop 236541      5.05664     1.80210     3.71240     2.45463
     607 Loop 243561      5.05566     1.80245     3.71240     2.45463
     608 Loop 243651      5.06055     1.80071     3.71240     2.45463
     609 Loop 253461      5.22070     1.74547     3.71240     2.45463
     610 Loop 263451      9.08398     1.00315     3.71240     2.45463
     611 Loop 253641      5.17188     1.76195     3.71240     2.45463
     612 Loop 263541      9.36816     0.97272     3.71240     2.45463
     613 Loop 245361      5.37988     1.69382     3.71240     2.45463
     614 Loop 246351      6.56836     1.38734     3.71240     2.45463
     615 Loop 254361      5.31152     1.71562     3.71240     2.45463
     616 Loop 264351      9.48828     0.96040     3.71240     2.45463
     617 Loop 256341      9.52051     0.95715     3.71240     2.45463
     618 Loop 265341      9.53223     0.95597     3.71240     2.45463
     619 Loop 245631      6.22070     1.46488     3.71240     2.45463
     620 Loop 246531      6.53223     1.39502     3.71240     2.45463
     621 Loop 254631      6.31250     1.44358     3.71240     2.45463
     622 Loop 264531      9.84473     0.92563     3.71240     2.45463
     623 Loop 256431      9.73242     0.93631     3.71240     2.45463
     624 Loop 265431      9.63672     0.94561     3.71240     2.45463
     625 Loop 324561      4.75195     1.91765     3.71240     2.45463
     626 Loop 324651      5.11621     1.78112     3.71240     2.45463
     627 Loop 325461      4.79980     1.89853     3.71240     2.45463
     628 Loop 326451      5.16406     1.76461     3.71240     2.45463
     629 Loop 325641      4.51953     2.01626     3.71240     2.45463
     630 Loop 326541      4.92090     1.85181     3.71240     2.45463
     631 Loop 423561      4.77637     1.90785     3.71240     2.45463
     632 Loop 423651      5.21973     1.74579     3.71240     2.45463
     633 Loop 523461      5.40820     1.68495     3.71240     2.45463
     634 Loop 623451      9.34863     0.97475     3.71240     2.45463
     635 Loop 523641      5.02344     1.81401     3.71240     2.45463
     636 Loop 623541      9.69238     0.94018     3.71240     2.45463
     637 Loop 425361      5.32812     1.71028     3.71240     2.45463
     638 Loop 426351      6.53223     1.39502     3.71240     2.45463
     639 Loop 524361      5.16406     1.76461     3.71240     2.45463
     640 Loop 624351      9.13672     0.99736     3.71240     2.45463
     641 Loop 526341      9.16895     0.99385     3.71240     2.45463
     642 Loop 625341      9.46094     0.96318     3.71240     2.45463
     643 Loop 425631      6.01270     1.51555     3.71240     2.45463
     644 Loop 426531      6.55664     1.38982     3.71240     2.45463
     645 Loop 524631      6.09277     1.49564     3.71240     2.45463
     646 Loop 624531      9.58105     0.95110     3.71240     2.45463
     647 Loop 526431      9.34863     0.97475     3.71240     2.45463
     648 Loop 625431      9.48438     0.96080     3.71240     2.45463
     649 Loop 342561      4.36816     2.08613     3.71240     2.45463
     650 Loop 342651      4.38477     2.07823     3.71240     2.45463
     651 Loop 352461      4.56445     1.99642     3.71240     2.45463
     652 Loop 362451      7.82422     1.16466     3.71240     2.45463
     653 Loop 352641      4.72852     1.92715     3.71240     2.45463
     654 Loop 362541      8.06836     1.12942     3.71240     2.45463
     655 Loop 432561      4.58398     1.98791     3.71240     2.45463
     656 Loop 432651      4.63672     1.96531     3.71240     2.45463
     657 Loop 532461      4.47266     2.03740     3.71240     2.45463
     658 Loop 632451      8.70801     1.04646     3.71240     2.45463
     659 Loop 532641      5.38379     1.69259     3.71240     2.45463
     660 Loop 632541      9.67285     0.94208     3.71240     2.45463
     661 Loop 452361      4.86426     1.87337     3.71240     2.45463
     662 Loop 462351      8.93262     1.02015     3.71240     2.45463
     663 Loop 542361      4.72363     1.92914     3.71240     2.45463
     664 Loop 642351      9.08496     1.00304     3.71240     2.45463
     665 Loop 562341      8.51270     1.07047     3.71240     2.45463
     666 Loop 652341      8.57227     1.06303     3.71240     2.45463
     667 Loop 452631      5.95996     1.52896     3.71240     2.45463
     668 Loop 462531      9.67285     0.94208     3.71240     2.45463
     669 Loop 542631      6.05273     1.50553     3.71240     2.45463
     670 Loop 642531     10.40137     0.87609     3.71240     2.45463
     671 Loop 562431     13.22070     0.68927     3.71240     2.45463
     672 Loop 652431     13.71289     0.66453     3.71240     2.45463
     673 Loop 345261      5.32031     1.71279     3.71240     2.45463
     674 Loop 346251      5.07227     1.79655     3.71240     2.45463
     675 Loop 354261      4.43652     2.05399     3.71240     2.45463
     676 Loop 364251      7.41211     1.22942     3.71240     2.45463
     677 Loop 356241      7.55664     1.20590     3.71240     2.45463
     678 Loop 365241      7.78027     1.17124     3.71240     2.45463
     679 Loop 435261      4.19629     2.17158     3.71240     2.45463
     680 Loop 436251      4.34375     2.09786     3.71240     2.45463
     681 Loop 534261      4.45996     2.04320     3.71240     2.45463
     682 Loop 634251      7.97656     1.14242     3.71240     2.45463
     683 Loop 536241      7.60059     1.19893     3.71240     2.45463
     684 Loop 635241      8.16113     1.11658     3.71240     2.45463
     685 Loop 453261      4.95215     1.84012     3.71240     2.45463
     686 Loop 463251      8.60449     1.05905     3.71240     2.45463
     687 Loop 543261      5.20020     1.75235     3.71240     2.45463
     688 Loop 643251      9.25293     0.98483     3.71240     2.45463
     689 Loop 563241      8.30859     1.09676     3.71240     2.45463
     690 Loop 653241     10.56055     0.86289     3.71240     2.45463
     691 Loop 456231      9.05176     1.00672     3.71240     2.45463
     692 Loop 465231      8.95703     1.01736     3.71240     2.45463
     693 Loop 546231      8.64453     1.05414     3.71240     2.45463
     694 Loop 645231      8.95215     1.01792     3.71240     2.45463
     695 Loop 564231      8.82031     1.03313     3.71240     2.45463
     696 Loop 654231      9.76855     0.93285     3.71240     2.45463
     697 Loop 345621      4.54004     2.00716     3.71240     2.45463
     698 Loop 346521      5.87207     1.55185     3.71240     2.45463
     699 Loop 354621      6.10059     1.49372     3.71240     2.45463
     700 Loop 364521     13.28906     0.68572     3.71240     2.45463
     701 Loop 356421     12.67285     0.71906     3.71240     2.45463
     702 Loop 365421     13.51660     0.67418     3.71240     2.45463
     703 Loop 435621      5.86133     1.55469     3.71240     2.45463
     704 Loop 436521      6.89648     1.32134     3.71240     2.45463
     705 Loop 534621      6.21582     1.46603     3.71240     2.45463
     706 Loop 634521     12.15723     0.74956     3.71240     2.45463
     707 Loop 536421      7.69629     1.18402     3.71240     2.45463
     708 Loop 635421      8.32031     1.09522     3.71240     2.45463
     709 Loop 453621      4.82812     1.88739     3.71240     2.45463
     710 Loop 463521      8.65625     1.05272     3.71240     2.45463
     711 Loop 543621      4.65625     1.95706     3.71240     2.45463
     712 Loop 643521      8.88770     1.02530     3.71240     2.45463
     713 Loop 563421      8.36035     1.08997     3.71240     2.45463
     714 Loop 653421      8.46484     1.07652     3.71240     2.45463
     715 Loop 456321      8.74805     1.04167     3.71240     2.45463
     716 Loop 465321      8.82812     1.03222     3.71240     2.45463
     717 Loop 546321      8.84863     1.02983     3.71240     2.45463
     718 Loop 645321      9.22949     0.98733     3.71240     2.45463
     719 Loop 564321      9.70410     0.93904     3.71240     2.45463
     720 Loop 654321      9.38867     0.97059     3.71240     2.45463
 The best time is:    3.712402    
 The speedup is:      2.454629    
