 TESTING TRANSACCU TYPE 362154
 Hirata Reference =    7.604475     seconds
 Algorithm         Jeff           Speedup          Best
     463 Loop 435162     21.36963     0.35585     1.95605     3.88766
     464 Loop 436152     19.73340     0.38536     1.95605     3.88766
     465 Loop 534162     20.34521     0.37377     1.95605     3.88766
     466 Loop 634152     10.78857     0.70486     1.95605     3.88766
     467 Loop 536142     10.36084     0.73396     1.95605     3.88766
     468 Loop 635142      9.61670     0.79076     1.95605     3.88766
     469 Loop 453162     22.07324     0.34451     1.95605     3.88766
     470 Loop 463152     23.53320     0.32314     1.95605     3.88766
     471 Loop 543162     22.24121     0.34191     1.95605     3.88766
     472 Loop 643152     23.05371     0.32986     1.95605     3.88766
     473 Loop 563142     11.12891     0.68331     1.95605     3.88766
     474 Loop 653142     10.98047     0.69255     1.95605     3.88766
     475 Loop 456132     26.15332     0.29077     1.95605     3.88766
     476 Loop 465132     26.40967     0.28794     1.95605     3.88766
     477 Loop 546132     26.07764     0.29161     1.95605     3.88766
     478 Loop 645132     25.47363     0.29852     1.95605     3.88766
     479 Loop 564132     24.10547     0.31547     1.95605     3.88766
     480 Loop 654132     24.06152     0.31604     1.95605     3.88766
     481 Loop 234516      6.00830     1.26566     1.95605     3.88766
     482 Loop 234615      3.23633     2.34972     1.95605     3.88766
     483 Loop 235416      5.95264     1.27750     1.95605     3.88766
     484 Loop 236415      2.97217     2.55856     1.95605     3.88766
     485 Loop 235614      2.64404     2.87608     1.95605     3.88766
     486 Loop 236514      2.58447     2.94237     1.95605     3.88766
     487 Loop 243516     16.46143     0.46196     1.95605     3.88766
     488 Loop 243615     11.76904     0.64614     1.95605     3.88766
     489 Loop 253416      7.19678     1.05665     1.95605     3.88766
     490 Loop 263415      6.32812     1.20169     1.95605     3.88766
     491 Loop 253614      4.44043     1.71255     1.95605     3.88766
     492 Loop 263514      7.20459     1.05550     1.95605     3.88766
     493 Loop 245316     16.38867     0.46401     1.95605     3.88766
     494 Loop 246315     12.24463     0.62105     1.95605     3.88766
     495 Loop 254316     17.34912     0.43832     1.95605     3.88766
     496 Loop 264315      7.12842     1.06678     1.95605     3.88766
     497 Loop 256314      8.10889     0.93780     1.95605     3.88766
     498 Loop 265314      7.25244     1.04854     1.95605     3.88766
     499 Loop 245613     16.42090     0.46310     1.95605     3.88766
     500 Loop 246513     17.44482     0.43592     1.95605     3.88766
     501 Loop 254613     16.53711     0.45984     1.95605     3.88766
     502 Loop 264513     11.81689     0.64353     1.95605     3.88766
     503 Loop 256413     11.86475     0.64093     1.95605     3.88766
     504 Loop 265413     11.10449     0.68481     1.95605     3.88766
     505 Loop 324516      6.06836     1.25314     1.95605     3.88766
     506 Loop 324615      3.25244     2.33808     1.95605     3.88766
     507 Loop 325416      5.99609     1.26824     1.95605     3.88766
     508 Loop 326415      3.00000     2.53483     1.95605     3.88766
     509 Loop 325614      2.68018     2.83730     1.95605     3.88766
     510 Loop 326514      2.61182     2.91157     1.95605     3.88766
     511 Loop 423516     18.04150     0.42150     1.95605     3.88766
     512 Loop 423615     12.94482     0.58745     1.95605     3.88766
     513 Loop 523416      7.35254     1.03427     1.95605     3.88766
     514 Loop 623415      6.84424     1.11108     1.95605     3.88766
     515 Loop 523614      4.64014     1.63885     1.95605     3.88766
     516 Loop 623514      7.51221     1.01228     1.95605     3.88766
     517 Loop 425316     18.17725     0.41835     1.95605     3.88766
     518 Loop 426315     13.35645     0.56935     1.95605     3.88766
     519 Loop 524316     17.46094     0.43551     1.95605     3.88766
     520 Loop 624315      7.51221     1.01228     1.95605     3.88766
     521 Loop 526314      8.28076     0.91833     1.95605     3.88766
     522 Loop 625314      7.57666     1.00367     1.95605     3.88766
     523 Loop 425613     17.80127     0.42719     1.95605     3.88766
     524 Loop 426513     18.86523     0.40309     1.95605     3.88766
     525 Loop 524613     16.61719     0.45763     1.95605     3.88766
     526 Loop 624513     12.15283     0.62574     1.95605     3.88766
     527 Loop 526413     11.94482     0.63663     1.95605     3.88766
     528 Loop 625413     11.29639     0.67318     1.95605     3.88766
     529 Loop 342516     16.44092     0.46253     1.95605     3.88766
     530 Loop 342615     11.68457     0.65081     1.95605     3.88766
     531 Loop 352416      7.13623     1.06562     1.95605     3.88766
     532 Loop 362415      6.34424     1.19864     1.95605     3.88766
     533 Loop 352614      4.42432     1.71879     1.95605     3.88766
     534 Loop 362514      7.16846     1.06082     1.95605     3.88766
     535 Loop 432516     18.02100     0.42198     1.95605     3.88766
     536 Loop 432615     12.87695     0.59055     1.95605     3.88766
     537 Loop 532416      7.36475     1.03255     1.95605     3.88766
     538 Loop 632415      6.82422     1.11434     1.95605     3.88766
     539 Loop 532614      4.70020     1.61791     1.95605     3.88766
     540 Loop 632514      7.71240     0.98601     1.95605     3.88766
     541 Loop 452316     19.92529     0.38165     1.95605     3.88766
     542 Loop 462315     15.57324     0.48830     1.95605     3.88766
     543 Loop 542316     19.81738     0.38373     1.95605     3.88766
     544 Loop 642315     15.21289     0.49987     1.95605     3.88766
     545 Loop 562314      8.66846     0.87726     1.95605     3.88766
     546 Loop 652314      8.59619     0.88463     1.95605     3.88766
     547 Loop 452613     18.17725     0.41835     1.95605     3.88766
     548 Loop 462513     24.51367     0.31021     1.95605     3.88766
     549 Loop 542613     18.29297     0.41570     1.95605     3.88766
     550 Loop 642513     24.44971     0.31103     1.95605     3.88766
     551 Loop 562413     12.35645     0.61543     1.95605     3.88766
     552 Loop 652413     12.21680     0.62246     1.95605     3.88766
     553 Loop 345216     16.37305     0.46445     1.95605     3.88766
     554 Loop 346215     12.10059     0.62844     1.95605     3.88766
     555 Loop 354216     17.24512     0.44096     1.95605     3.88766
     556 Loop 364215      7.11230     1.06920     1.95605     3.88766
     557 Loop 356214      8.14453     0.93369     1.95605     3.88766
     558 Loop 365214      7.37646     1.03091     1.95605     3.88766
     559 Loop 435216     18.08105     0.42058     1.95605     3.88766
     560 Loop 436215     13.28516     0.57240     1.95605     3.88766
     561 Loop 534216     17.48926     0.43481     1.95605     3.88766
     562 Loop 634215      7.31250     1.03993     1.95605     3.88766
     563 Loop 536214      8.26807     0.91974     1.95605     3.88766
     564 Loop 635214      7.69678     0.98801     1.95605     3.88766
     565 Loop 453216     19.44922     0.39099     1.95605     3.88766
     566 Loop 463215     15.54492     0.48919     1.95605     3.88766
     567 Loop 543216     19.44922     0.39099     1.95605     3.88766
     568 Loop 643215     15.16113     0.50158     1.95605     3.88766
     569 Loop 563214      8.72070     0.87200     1.95605     3.88766
     570 Loop 653214      8.64893     0.87924     1.95605     3.88766
     571 Loop 456213     24.36572     0.31210     1.95605     3.88766
     572 Loop 465213     24.52930     0.31002     1.95605     3.88766
     573 Loop 546213     24.03320     0.31642     1.95605     3.88766
     574 Loop 645213     23.81738     0.31928     1.95605     3.88766
     575 Loop 564213     22.71338     0.33480     1.95605     3.88766
     576 Loop 654213     22.66943     0.33545     1.95605     3.88766
     577 Loop 345612     16.76904     0.45348     1.95605     3.88766
     578 Loop 346512     17.74512     0.42854     1.95605     3.88766
     579 Loop 354612     16.67285     0.45610     1.95605     3.88766
     580 Loop 364512      9.92871     0.76591     1.95605     3.88766
     581 Loop 356412      9.55664     0.79573     1.95605     3.88766
     582 Loop 365412      8.84082     0.86015     1.95605     3.88766
     583 Loop 435612     19.09277     0.39829     1.95605     3.88766
     584 Loop 436512     19.60156     0.38795     1.95605     3.88766
     585 Loop 534612     17.04541     0.44613     1.95605     3.88766
     586 Loop 634512     10.91650     0.69660     1.95605     3.88766
     587 Loop 536412      9.64453     0.78848     1.95605     3.88766
     588 Loop 635412      9.35645     0.81275     1.95605     3.88766
     589 Loop 453612     19.19336     0.39620     1.95605     3.88766
     590 Loop 463512     24.22949     0.31385     1.95605     3.88766
     591 Loop 543612     18.56543     0.40960     1.95605     3.88766
     592 Loop 643512     22.84521     0.33287     1.95605     3.88766
     593 Loop 563412     10.44873     0.72779     1.95605     3.88766
     594 Loop 653412     10.42871     0.72919     1.95605     3.88766
     595 Loop 456312     23.30957     0.32624     1.95605     3.88766
     596 Loop 465312     24.06982     0.31593     1.95605     3.88766
     597 Loop 546312     23.49316     0.32369     1.95605     3.88766
     598 Loop 645312     24.07764     0.31583     1.95605     3.88766
     599 Loop 564312     22.82129     0.33322     1.95605     3.88766
     600 Loop 654312     22.16943     0.34302     1.95605     3.88766
     601 Loop 234561      5.54443     1.37155     1.95605     3.88766
     602 Loop 234651      4.90820     1.54934     1.95605     3.88766
     603 Loop 235461      5.49658     1.38349     1.95605     3.88766
     604 Loop 236451      4.81641     1.57887     1.95605     3.88766
     605 Loop 235641      4.83643     1.57233     1.95605     3.88766
     606 Loop 236541      4.76807     1.59488     1.95605     3.88766
     607 Loop 243561     15.36084     0.49506     1.95605     3.88766
     608 Loop 243651     15.04492     0.50545     1.95605     3.88766
     609 Loop 253461      6.64453     1.14447     1.95605     3.88766
     610 Loop 263451      7.75244     0.98091     1.95605     3.88766
     611 Loop 253641      5.84033     1.30206     1.95605     3.88766
     612 Loop 263541      7.68457     0.98958     1.95605     3.88766
     613 Loop 245361     15.30518     0.49686     1.95605     3.88766
     614 Loop 246351     15.53271     0.48958     1.95605     3.88766
     615 Loop 254361     15.19336     0.50051     1.95605     3.88766
     616 Loop 264351      8.56445     0.88791     1.95605     3.88766
     617 Loop 256341      8.51221     0.89336     1.95605     3.88766
     618 Loop 265341      7.78027     0.97740     1.95605     3.88766
     619 Loop 245631     15.77686     0.48200     1.95605     3.88766
     620 Loop 246531     16.06885     0.47324     1.95605     3.88766
     621 Loop 254631     15.35303     0.49531     1.95605     3.88766
     622 Loop 264531      8.97656     0.84715     1.95605     3.88766
     623 Loop 256431      8.78857     0.86527     1.95605     3.88766
     624 Loop 265431      8.21680     0.92548     1.95605     3.88766
     625 Loop 324561      5.51611     1.37859     1.95605     3.88766
     626 Loop 324651      4.90820     1.54934     1.95605     3.88766
     627 Loop 325461      5.46045     1.39265     1.95605     3.88766
     628 Loop 326451      4.73242     1.60689     1.95605     3.88766
     629 Loop 325641      4.76074     1.59733     1.95605     3.88766
     630 Loop 326541      4.76416     1.59618     1.95605     3.88766
     631 Loop 423561     16.59277     0.45830     1.95605     3.88766
     632 Loop 423651     15.95312     0.47668     1.95605     3.88766
     633 Loop 523461      6.71240     1.13290     1.95605     3.88766
     634 Loop 623451      8.26855     0.91969     1.95605     3.88766
     635 Loop 523641      6.37256     1.19332     1.95605     3.88766
     636 Loop 623541      7.83252     0.97088     1.95605     3.88766
     637 Loop 425361     17.13281     0.44385     1.95605     3.88766
     638 Loop 426351     17.18945     0.44239     1.95605     3.88766
     639 Loop 524361     16.14502     0.47101     1.95605     3.88766
     640 Loop 624351      9.14062     0.83194     1.95605     3.88766
     641 Loop 526341      8.28076     0.91833     1.95605     3.88766
     642 Loop 625341      7.96045     0.95528     1.95605     3.88766
     643 Loop 425631     17.49316     0.43471     1.95605     3.88766
     644 Loop 426531     17.94482     0.42377     1.95605     3.88766
     645 Loop 524631     15.74512     0.48297     1.95605     3.88766
     646 Loop 624531      9.52441     0.79842     1.95605     3.88766
     647 Loop 526431      8.94824     0.84983     1.95605     3.88766
     648 Loop 625431      8.82471     0.86173     1.95605     3.88766
     649 Loop 342561     15.20898     0.50000     1.95605     3.88766
     650 Loop 342651     14.74512     0.51573     1.95605     3.88766
     651 Loop 352461      6.43604     1.18155     1.95605     3.88766
     652 Loop 362451      7.61279     0.99891     1.95605     3.88766
     653 Loop 352641      5.84033     1.30206     1.95605     3.88766
     654 Loop 362541      7.60449     1.00000     1.95605     3.88766
     655 Loop 432561     16.66895     0.45621     1.95605     3.88766
     656 Loop 432651     16.12500     0.47160     1.95605     3.88766
     657 Loop 532461      6.68457     1.13762     1.95605     3.88766
     658 Loop 632451      7.97217     0.95388     1.95605     3.88766
     659 Loop 532641      6.06055     1.25475     1.95605     3.88766
     660 Loop 632541      7.93652     0.95816     1.95605     3.88766
     661 Loop 452361     17.48926     0.43481     1.95605     3.88766
     662 Loop 462351     20.10498     0.37824     1.95605     3.88766
     663 Loop 542361     17.87695     0.42538     1.95605     3.88766
     664 Loop 642351     19.40527     0.39188     1.95605     3.88766
     665 Loop 562341      8.85254     0.85902     1.95605     3.88766
     666 Loop 652341      9.41260     0.80790     1.95605     3.88766
     667 Loop 452631     17.65723     0.43067     1.95605     3.88766
     668 Loop 462531     21.73340     0.34990     1.95605     3.88766
     669 Loop 542631     17.50879     0.43432     1.95605     3.88766
     670 Loop 642531     20.79736     0.36565     1.95605     3.88766
     671 Loop 562431      9.49658     0.80076     1.95605     3.88766
     672 Loop 652431      9.51660     0.79907     1.95605     3.88766
     673 Loop 345261     15.19727     0.50038     1.95605     3.88766
     674 Loop 346251     15.63330     0.48643     1.95605     3.88766
     675 Loop 354261     16.97705     0.44793     1.95605     3.88766
     676 Loop 364251      8.44482     0.90049     1.95605     3.88766
     677 Loop 356241      8.23242     0.92372     1.95605     3.88766
     678 Loop 365241      7.57275     1.00419     1.95605     3.88766
     679 Loop 435261     16.62500     0.45741     1.95605     3.88766
     680 Loop 436251     16.72900     0.45457     1.95605     3.88766
     681 Loop 534261     15.36475     0.49493     1.95605     3.88766
     682 Loop 634251      9.07275     0.83817     1.95605     3.88766
     683 Loop 536241      8.37207     0.90831     1.95605     3.88766
     684 Loop 635241      8.08838     0.94017     1.95605     3.88766
     685 Loop 453261     17.64941     0.43086     1.95605     3.88766
     686 Loop 463251     20.28516     0.37488     1.95605     3.88766
     687 Loop 543261     17.60156     0.43203     1.95605     3.88766
     688 Loop 643251     19.64551     0.38708     1.95605     3.88766
     689 Loop 563241      8.91699     0.85281     1.95605     3.88766
     690 Loop 653241      8.99707     0.84522     1.95605     3.88766
     691 Loop 456231     21.39746     0.35539     1.95605     3.88766
     692 Loop 465231     21.59277     0.35218     1.95605     3.88766
     693 Loop 546231     21.30957     0.35686     1.95605     3.88766
     694 Loop 645231     20.78516     0.36586     1.95605     3.88766
     695 Loop 564231     19.98535     0.38050     1.95605     3.88766
     696 Loop 654231     19.85352     0.38303     1.95605     3.88766
     697 Loop 345621     15.57715     0.48818     1.95605     3.88766
     698 Loop 346521     15.81348     0.48089     1.95605     3.88766
     699 Loop 354621     15.46973     0.49157     1.95605     3.88766
     700 Loop 364521      8.70410     0.87367     1.95605     3.88766
     701 Loop 356421      8.41992     0.90315     1.95605     3.88766
     702 Loop 365421      7.86035     0.96745     1.95605     3.88766
     703 Loop 435621     17.40137     0.43700     1.95605     3.88766
     704 Loop 436521     16.90918     0.44972     1.95605     3.88766
     705 Loop 534621     15.60449     0.48733     1.95605     3.88766
     706 Loop 634521      9.23242     0.82367     1.95605     3.88766
     707 Loop 536421      8.62500     0.88168     1.95605     3.88766
     708 Loop 635421      8.44434     0.90054     1.95605     3.88766
     709 Loop 453621     17.50488     0.43442     1.95605     3.88766
     710 Loop 463521     20.83789     0.36493     1.95605     3.88766
     711 Loop 543621     17.55664     0.43314     1.95605     3.88766
     712 Loop 643521     20.19727     0.37651     1.95605     3.88766
     713 Loop 563421      9.26465     0.82081     1.95605     3.88766
     714 Loop 653421      9.31641     0.81625     1.95605     3.88766
     715 Loop 456321     21.52930     0.35322     1.95605     3.88766
     716 Loop 465321     22.56934     0.33694     1.95605     3.88766
     717 Loop 546321     21.74902     0.34965     1.95605     3.88766
     718 Loop 645321     21.82910     0.34836     1.95605     3.88766
     719 Loop 564321     20.08984     0.37852     1.95605     3.88766
     720 Loop 654321     20.11719     0.37801     1.95605     3.88766
 The best time is:    1.956055    
 The speedup is:      3.887660    
