 TESTING TRANSACCU TYPE 362514
 Hirata Reference =    9.412588     seconds
 Algorithm         Jeff           Speedup          Best
     463 Loop 435162     21.56543     0.43647     2.01221     4.67774
     464 Loop 436152     19.19287     0.49042     2.01221     4.67774
     465 Loop 534162      7.22803     1.30223     2.01221     4.67774
     466 Loop 634152     10.62891     0.88557     2.01221     4.67774
     467 Loop 536142      8.97266     1.04903     2.01221     4.67774
     468 Loop 635142      9.63672     0.97674     2.01221     4.67774
     469 Loop 453162     22.26562     0.42274     2.01221     4.67774
     470 Loop 463152     23.77344     0.39593     2.01221     4.67774
     471 Loop 543162     22.25342     0.42297     2.01221     4.67774
     472 Loop 643152     23.42139     0.40188     2.01221     4.67774
     473 Loop 563142      9.67236     0.97314     2.01221     4.67774
     474 Loop 653142      9.71631     0.96874     2.01221     4.67774
     475 Loop 456132     26.33740     0.35738     2.01221     4.67774
     476 Loop 465132     26.52148     0.35490     2.01221     4.67774
     477 Loop 546132     26.18164     0.35951     2.01221     4.67774
     478 Loop 645132     25.61768     0.36743     2.01221     4.67774
     479 Loop 564132     11.28467     0.83410     2.01221     4.67774
     480 Loop 654132     11.26074     0.83588     2.01221     4.67774
     481 Loop 234516      6.13672     1.53381     2.01221     4.67774
     482 Loop 234615      3.75195     2.50872     2.01221     4.67774
     483 Loop 235416      5.96436     1.57814     2.01221     4.67774
     484 Loop 236415      3.37988     2.78489     2.01221     4.67774
     485 Loop 235614      2.48389     3.78946     2.01221     4.67774
     486 Loop 236514      2.49219     3.77684     2.01221     4.67774
     487 Loop 243516     17.13330     0.54937     2.01221     4.67774
     488 Loop 243615     14.67285     0.64150     2.01221     4.67774
     489 Loop 253416      6.47998     1.45256     2.01221     4.67774
     490 Loop 263415      6.56445     1.43387     2.01221     4.67774
     491 Loop 253614      2.89600     3.25021     2.01221     4.67774
     492 Loop 263514      7.41260     1.26981     2.01221     4.67774
     493 Loop 245316     17.02490     0.55287     2.01221     4.67774
     494 Loop 246315     15.28467     0.61582     2.01221     4.67774
     495 Loop 254316      6.88428     1.36726     2.01221     4.67774
     496 Loop 264315      7.57617     1.24239     2.01221     4.67774
     497 Loop 256314      7.55225     1.24633     2.01221     4.67774
     498 Loop 265314      7.60059     1.23840     2.01221     4.67774
     499 Loop 245613     16.92871     0.55601     2.01221     4.67774
     500 Loop 246513     18.04883     0.52151     2.01221     4.67774
     501 Loop 254613      9.08838     1.03567     2.01221     4.67774
     502 Loop 264513     12.56885     0.74888     2.01221     4.67774
     503 Loop 256413     11.90479     0.79066     2.01221     4.67774
     504 Loop 265413     11.84473     0.79466     2.01221     4.67774
     505 Loop 324516      6.04053     1.55824     2.01221     4.67774
     506 Loop 324615      3.76025     2.50318     2.01221     4.67774
     507 Loop 325416      5.96826     1.57711     2.01221     4.67774
     508 Loop 326415      3.35645     2.80433     2.01221     4.67774
     509 Loop 325614      2.48047     3.79468     2.01221     4.67774
     510 Loop 326514      2.48438     3.78871     2.01221     4.67774
     511 Loop 423516     18.91699     0.49757     2.01221     4.67774
     512 Loop 423615     15.68457     0.60012     2.01221     4.67774
     513 Loop 523416      6.55225     1.43654     2.01221     4.67774
     514 Loop 623415      6.89258     1.36561     2.01221     4.67774
     515 Loop 523614      2.97607     3.16275     2.01221     4.67774
     516 Loop 623514      7.79639     1.20730     2.01221     4.67774
     517 Loop 425316     19.00146     0.49536     2.01221     4.67774
     518 Loop 426315     16.33301     0.57629     2.01221     4.67774
     519 Loop 524316      7.13623     1.31899     2.01221     4.67774
     520 Loop 624315      7.96045     1.18242     2.01221     4.67774
     521 Loop 526314      7.65674     1.22932     2.01221     4.67774
     522 Loop 625314      7.99658     1.17708     2.01221     4.67774
     523 Loop 425613     18.52539     0.50809     2.01221     4.67774
     524 Loop 426513     19.60547     0.48010     2.01221     4.67774
     525 Loop 524613      9.19287     1.02390     2.01221     4.67774
     526 Loop 624513     12.98096     0.72511     2.01221     4.67774
     527 Loop 526413     12.02051     0.78304     2.01221     4.67774
     528 Loop 625413     12.28857     0.76596     2.01221     4.67774
     529 Loop 342516     17.12109     0.54977     2.01221     4.67774
     530 Loop 342615     14.64062     0.64291     2.01221     4.67774
     531 Loop 352416      6.41650     1.46693     2.01221     4.67774
     532 Loop 362415      6.60059     1.42602     2.01221     4.67774
     533 Loop 352614      2.90820     3.23656     2.01221     4.67774
     534 Loop 362514      7.48047     1.25829     2.01221     4.67774
     535 Loop 432516     18.87744     0.49862     2.01221     4.67774
     536 Loop 432615     15.58496     0.60395     2.01221     4.67774
     537 Loop 532416      6.56836     1.43302     2.01221     4.67774
     538 Loop 632415      6.92822     1.35859     2.01221     4.67774
     539 Loop 532614      2.99609     3.14162     2.01221     4.67774
     540 Loop 632514      7.90039     1.19141     2.01221     4.67774
     541 Loop 452316     20.69336     0.45486     2.01221     4.67774
     542 Loop 462315     19.34961     0.48645     2.01221     4.67774
     543 Loop 542316     20.38135     0.46182     2.01221     4.67774
     544 Loop 642315     18.81738     0.50021     2.01221     4.67774
     545 Loop 562314      8.10449     1.16140     2.01221     4.67774
     546 Loop 652314      8.06445     1.16717     2.01221     4.67774
     547 Loop 452613     19.38916     0.48546     2.01221     4.67774
     548 Loop 462513     25.51367     0.36892     2.01221     4.67774
     549 Loop 542613     19.13721     0.49185     2.01221     4.67774
     550 Loop 642513     24.98975     0.37666     2.01221     4.67774
     551 Loop 562413     12.54053     0.75057     2.01221     4.67774
     552 Loop 652413     12.48877     0.75368     2.01221     4.67774
     553 Loop 345216     17.03711     0.55248     2.01221     4.67774
     554 Loop 346215     15.23291     0.61791     2.01221     4.67774
     555 Loop 354216      6.80469     1.38325     2.01221     4.67774
     556 Loop 364215      7.52441     1.25094     2.01221     4.67774
     557 Loop 356214      7.60010     1.23848     2.01221     4.67774
     558 Loop 365214      7.53613     1.24899     2.01221     4.67774
     559 Loop 435216     18.86133     0.49904     2.01221     4.67774
     560 Loop 436215     16.32080     0.57672     2.01221     4.67774
     561 Loop 534216      7.15234     1.31601     2.01221     4.67774
     562 Loop 634215      7.92480     1.18774     2.01221     4.67774
     563 Loop 536214      7.68848     1.22425     2.01221     4.67774
     564 Loop 635214      8.06445     1.16717     2.01221     4.67774
     565 Loop 453216     20.79297     0.45268     2.01221     4.67774
     566 Loop 463215     19.62109     0.47972     2.01221     4.67774
     567 Loop 543216     20.29297     0.46383     2.01221     4.67774
     568 Loop 643215     18.89697     0.49810     2.01221     4.67774
     569 Loop 563214      8.20410     1.14730     2.01221     4.67774
     570 Loop 653214      8.16455     1.15286     2.01221     4.67774
     571 Loop 456213     25.68994     0.36639     2.01221     4.67774
     572 Loop 465213     25.57373     0.36806     2.01221     4.67774
     573 Loop 546213     25.43359     0.37008     2.01221     4.67774
     574 Loop 645213     24.86133     0.37860     2.01221     4.67774
     575 Loop 564213     13.43262     0.70073     2.01221     4.67774
     576 Loop 654213     13.42871     0.70093     2.01221     4.67774
     577 Loop 345612     17.18945     0.54758     2.01221     4.67774
     578 Loop 346512     18.12500     0.51932     2.01221     4.67774
     579 Loop 354612      6.43652     1.46237     2.01221     4.67774
     580 Loop 364512      9.99658     0.94158     2.01221     4.67774
     581 Loop 356412      8.85254     1.06326     2.01221     4.67774
     582 Loop 365412      8.90869     1.05656     2.01221     4.67774
     583 Loop 435612     18.72510     0.50267     2.01221     4.67774
     584 Loop 436512     19.66113     0.47874     2.01221     4.67774
     585 Loop 534612      6.55225     1.43654     2.01221     4.67774
     586 Loop 634512     10.57715     0.88990     2.01221     4.67774
     587 Loop 536412      8.96045     1.05046     2.01221     4.67774
     588 Loop 635412      9.54883     0.98573     2.01221     4.67774
     589 Loop 453612     19.42920     0.48446     2.01221     4.67774
     590 Loop 463512     23.59766     0.39888     2.01221     4.67774
     591 Loop 543612     19.04541     0.49422     2.01221     4.67774
     592 Loop 643512     23.04932     0.40837     2.01221     4.67774
     593 Loop 563412      9.77637     0.96279     2.01221     4.67774
     594 Loop 653412      9.81299     0.95920     2.01221     4.67774
     595 Loop 456312     23.72559     0.39673     2.01221     4.67774
     596 Loop 465312     23.64551     0.39807     2.01221     4.67774
     597 Loop 546312     23.26123     0.40465     2.01221     4.67774
     598 Loop 645312     22.70117     0.41463     2.01221     4.67774
     599 Loop 564312     11.25635     0.83620     2.01221     4.67774
     600 Loop 654312     11.27637     0.83472     2.01221     4.67774
     601 Loop 234561      4.86816     1.93350     2.01221     4.67774
     602 Loop 234651      4.70410     2.00093     2.01221     4.67774
     603 Loop 235461      4.90820     1.91773     2.01221     4.67774
     604 Loop 236451      4.54443     2.07123     2.01221     4.67774
     605 Loop 235641      4.36035     2.15868     2.01221     4.67774
     606 Loop 236541      4.36426     2.15674     2.01221     4.67774
     607 Loop 243561     12.05273     0.78095     2.01221     4.67774
     608 Loop 243651     11.84912     0.79437     2.01221     4.67774
     609 Loop 253461      5.06055     1.85999     2.01221     4.67774
     610 Loop 263451      7.58447     1.24103     2.01221     4.67774
     611 Loop 253641      4.61621     2.03903     2.01221     4.67774
     612 Loop 263541      7.24463     1.29925     2.01221     4.67774
     613 Loop 245361     12.16504     0.77374     2.01221     4.67774
     614 Loop 246351     12.63281     0.74509     2.01221     4.67774
     615 Loop 254361      5.32422     1.76788     2.01221     4.67774
     616 Loop 264351      8.45264     1.11357     2.01221     4.67774
     617 Loop 256341      7.30859     1.28788     2.01221     4.67774
     618 Loop 265341      7.43213     1.26647     2.01221     4.67774
     619 Loop 245631     12.26465     0.76746     2.01221     4.67774
     620 Loop 246531     12.90479     0.72939     2.01221     4.67774
     621 Loop 254631      5.45264     1.72625     2.01221     4.67774
     622 Loop 264531      8.85254     1.06326     2.01221     4.67774
     623 Loop 256431      8.29248     1.13508     2.01221     4.67774
     624 Loop 265431      8.35645     1.12639     2.01221     4.67774
     625 Loop 324561      4.89600     1.92251     2.01221     4.67774
     626 Loop 324651      4.73242     1.98896     2.01221     4.67774
     627 Loop 325461      4.80811     1.95765     2.01221     4.67774
     628 Loop 326451      4.60010     2.04617     2.01221     4.67774
     629 Loop 325641      4.37646     2.15073     2.01221     4.67774
     630 Loop 326541      4.38037     2.14881     2.01221     4.67774
     631 Loop 423561     13.34473     0.70534     2.01221     4.67774
     632 Loop 423651     13.07324     0.71999     2.01221     4.67774
     633 Loop 523461      5.36426     1.75469     2.01221     4.67774
     634 Loop 623451      8.12451     1.15854     2.01221     4.67774
     635 Loop 523641      4.84033     1.94462     2.01221     4.67774
     636 Loop 623541      7.70020     1.22238     2.01221     4.67774
     637 Loop 425361     13.38477     0.70323     2.01221     4.67774
     638 Loop 426351     13.68115     0.68800     2.01221     4.67774
     639 Loop 524361      5.54834     1.69647     2.01221     4.67774
     640 Loop 624351      9.06055     1.03885     2.01221     4.67774
     641 Loop 526341      7.39648     1.27258     2.01221     4.67774
     642 Loop 625341      7.78467     1.20912     2.01221     4.67774
     643 Loop 425631     13.41699     0.70154     2.01221     4.67774
     644 Loop 426531     13.98096     0.67324     2.01221     4.67774
     645 Loop 524631      5.69238     1.65354     2.01221     4.67774
     646 Loop 624531      9.35254     1.00642     2.01221     4.67774
     647 Loop 526431      8.34863     1.12744     2.01221     4.67774
     648 Loop 625431      8.90039     1.05755     2.01221     4.67774
     649 Loop 342561     12.07666     0.77940     2.01221     4.67774
     650 Loop 342651     11.85693     0.79385     2.01221     4.67774
     651 Loop 352461      5.09668     1.84681     2.01221     4.67774
     652 Loop 362451      7.61670     1.23578     2.01221     4.67774
     653 Loop 352641      4.64844     2.02489     2.01221     4.67774
     654 Loop 362541      7.34863     1.28086     2.01221     4.67774
     655 Loop 432561     13.29297     0.70809     2.01221     4.67774
     656 Loop 432651     13.04053     0.72180     2.01221     4.67774
     657 Loop 532461      5.38037     1.74943     2.01221     4.67774
     658 Loop 632451      8.28076     1.13668     2.01221     4.67774
     659 Loop 532641      4.84814     1.94148     2.01221     4.67774
     660 Loop 632541      7.77246     1.21102     2.01221     4.67774
     661 Loop 452361     14.36914     0.65506     2.01221     4.67774
     662 Loop 462351     17.16895     0.54823     2.01221     4.67774
     663 Loop 542361     14.11621     0.66679     2.01221     4.67774
     664 Loop 642351     16.82031     0.55960     2.01221     4.67774
     665 Loop 562341      7.91309     1.18950     2.01221     4.67774
     666 Loop 652341      7.86426     1.19688     2.01221     4.67774
     667 Loop 452631     14.45215     0.65129     2.01221     4.67774
     668 Loop 462531     17.45312     0.53931     2.01221     4.67774
     669 Loop 542631     14.40430     0.65346     2.01221     4.67774
     670 Loop 642531     17.01270     0.55327     2.01221     4.67774
     671 Loop 562431      8.98438     1.04766     2.01221     4.67774
     672 Loop 652431      8.96094     1.05040     2.01221     4.67774
     673 Loop 345261     12.04492     0.78146     2.01221     4.67774
     674 Loop 346251     12.44922     0.75608     2.01221     4.67774
     675 Loop 354261      5.28809     1.77996     2.01221     4.67774
     676 Loop 364251      8.41211     1.11893     2.01221     4.67774
     677 Loop 356241      7.32910     1.28428     2.01221     4.67774
     678 Loop 365241      7.36816     1.27747     2.01221     4.67774
     679 Loop 435261     13.38477     0.70323     2.01221     4.67774
     680 Loop 436251     13.60449     0.69187     2.01221     4.67774
     681 Loop 534261      5.51270     1.70744     2.01221     4.67774
     682 Loop 634251      8.91309     1.05604     2.01221     4.67774
     683 Loop 536241      7.44043     1.26506     2.01221     4.67774
     684 Loop 635241      7.82031     1.20361     2.01221     4.67774
     685 Loop 453261     14.48828     0.64967     2.01221     4.67774
     686 Loop 463251     17.26855     0.54507     2.01221     4.67774
     687 Loop 543261     14.05371     0.66976     2.01221     4.67774
     688 Loop 643251     17.08887     0.55080     2.01221     4.67774
     689 Loop 563241      7.97266     1.18061     2.01221     4.67774
     690 Loop 653241      7.92480     1.18774     2.01221     4.67774
     691 Loop 456231     17.69727     0.53187     2.01221     4.67774
     692 Loop 465231     17.50977     0.53756     2.01221     4.67774
     693 Loop 546231     17.48535     0.53831     2.01221     4.67774
     694 Loop 645231     16.89648     0.55707     2.01221     4.67774
     695 Loop 564231      9.78027     0.96241     2.01221     4.67774
     696 Loop 654231      9.70117     0.97025     2.01221     4.67774
     697 Loop 345621     12.04883     0.78120     2.01221     4.67774
     698 Loop 346521     12.56934     0.74885     2.01221     4.67774
     699 Loop 354621      5.41602     1.73792     2.01221     4.67774
     700 Loop 364521      8.63281     1.09033     2.01221     4.67774
     701 Loop 356421      8.04102     1.17057     2.01221     4.67774
     702 Loop 365421      8.08496     1.16421     2.01221     4.67774
     703 Loop 435621     13.54102     0.69512     2.01221     4.67774
     704 Loop 436521     15.23340     0.61789     2.01221     4.67774
     705 Loop 534621      5.67578     1.65838     2.01221     4.67774
     706 Loop 634521      9.23633     1.01908     2.01221     4.67774
     707 Loop 536421      8.12012     1.15917     2.01221     4.67774
     708 Loop 635421      8.70020     1.08188     2.01221     4.67774
     709 Loop 453621     14.44531     0.65160     2.01221     4.67774
     710 Loop 463521     17.66504     0.53284     2.01221     4.67774
     711 Loop 543621     14.18555     0.66353     2.01221     4.67774
     712 Loop 643521     17.19727     0.54733     2.01221     4.67774
     713 Loop 563421      8.75293     1.07536     2.01221     4.67774
     714 Loop 653421      8.72852     1.07837     2.01221     4.67774
     715 Loop 456321     17.81738     0.52828     2.01221     4.67774
     716 Loop 465321     17.61328     0.53440     2.01221     4.67774
     717 Loop 546321     17.60938     0.53452     2.01221     4.67774
     718 Loop 645321     17.08105     0.55105     2.01221     4.67774
     719 Loop 564321      9.78809     0.96164     2.01221     4.67774
     720 Loop 654321      9.86035     0.95459     2.01221     4.67774
 The best time is:    2.012207    
 The speedup is:      4.677743    
